upper,effects,lower,ate,z_values
65.57311680528542,18.90541967614233,-27.762277453000756,0.0,30.0
87.50530134725281,33.34733409892559,-20.81063314940163,0.0,31.0
59.15982890311511,15.471914464713855,-28.215999973687403,0.0,32.0
82.69791524478131,33.16934068103661,-16.359233882708104,0.0,33.0
44.49652223899361,-0.29958295925872314,-45.095688157511056,0.0,34.0
67.17402027498899,28.66977267518575,-9.834474924617492,0.0,35.0
54.66482707851464,17.566494435226154,-19.531838208062332,0.0,36.0
43.10929013154433,8.387227267295565,-26.334835596953198,0.0,37.0
48.18504565676945,14.645949464504493,-18.893146727760463,0.0,38.0
59.60252336307832,22.81413978336943,-13.974243796339454,0.0,39.0
37.26636487092119,9.39900880201333,-18.468347266894526,0.0,40.0
19.804867092661713,-13.944044777531591,-47.6929566477249,0.0,41.0
31.953174809964572,0.9491545592779786,-30.054865691408615,0.0,42.0
14.8355156990325,-15.2708143238811,-45.3771443467947,0.0,43.0
32.15837493919445,-0.5763416154331811,-33.31105817006081,0.0,44.0
15.720020485874965,-17.427857730350762,-50.575735946576486,0.0,45.0
27.56712807672498,-15.999987691164737,-59.56710345905445,0.0,46.0
25.10345129467194,-16.98071317831183,-59.0648776512956,0.0,47.0
10.183245672488738,-35.2610042599544,-80.70525419239753,0.0,48.0
-0.7866877945932558,-52.72525146335046,-104.66381513210766,0.0,49.0
27.02115802941426,-24.86179089708815,-76.74473982359055,0.0,50.0
