upper,effects,lower,ate,ate_upper,ate_lower,z_values
383.06609200742315,239.62772254418164,96.18935308094012,195.5331954185512,336.99448018193584,54.07191065516653,30.0
397.59465077270335,241.3191259372397,85.04360110177606,195.5331954185512,336.99448018193584,54.07191065516653,31.0
384.28352922075646,245.15688642929564,106.03024363783481,195.5331954185512,336.99448018193584,54.07191065516653,32.0
408.57690420806557,259.09392537159886,109.61094653513217,195.5331954185512,336.99448018193584,54.07191065516653,33.0
361.9517021537535,225.45997549879303,88.96824884383255,195.5331954185512,336.99448018193584,54.07191065516653,34.0
379.2561108055593,231.82459271918103,84.39307463280275,195.5331954185512,336.99448018193584,54.07191065516653,35.0
359.88026946780417,215.8055609462719,71.73085242473965,195.5331954185512,336.99448018193584,54.07191065516653,36.0
356.02463576370303,215.25294422946877,74.48125269523453,195.5331954185512,336.99448018193584,54.07191065516653,37.0
341.17769032688386,197.22969619508623,53.281702063288606,195.5331954185512,336.99448018193584,54.07191065516653,38.0
375.15575917405033,219.9918882452214,64.82801731639245,195.5331954185512,336.99448018193584,54.07191065516653,39.0
345.91608389829383,204.96501501640228,64.01394613451072,195.5331954185512,336.99448018193584,54.07191065516653,40.0
343.29114522207226,196.58299329509293,49.874841368113636,195.5331954185512,336.99448018193584,54.07191065516653,41.0
330.78582258509454,181.66841136687378,32.55100014865303,195.5331954185512,336.99448018193584,54.07191065516653,42.0
315.3718167238884,170.62618870643573,25.880560688983053,195.5331954185512,336.99448018193584,54.07191065516653,43.0
341.73079573427293,191.70398778814646,41.677179842019996,195.5331954185512,336.99448018193584,54.07191065516653,44.0
309.0099831508877,159.2575633243808,9.505143497873917,195.5331954185512,336.99448018193584,54.07191065516653,45.0
311.78330351890406,154.49981049698692,-2.783682524930242,195.5331954185512,336.99448018193584,54.07191065516653,46.0
305.4461812156337,152.87135983854597,0.29653846145822627,195.5331954185512,336.99448018193584,54.07191065516653,47.0
291.9362142363475,142.55030200074685,-6.835610234853817,195.5331954185512,336.99448018193584,54.07191065516653,48.0
278.6450579793293,126.90956872669736,-24.825920525934578,195.5331954185512,336.99448018193584,54.07191065516653,49.0
308.57382346671625,153.16245554890517,-2.248912368905877,195.5331954185512,336.99448018193584,54.07191065516653,50.0
