upper,effects,lower,ate,z_values
64.98253746758817,25.18910744948804,-14.604322568612098,0.0,30.0
57.53889836620637,12.438596419762845,-32.66170552668068,0.0,31.0
72.39883508482579,34.151776546030476,-4.095281992764839,0.0,32.0
74.6859458667056,30.391389272011022,-13.903167322683547,0.0,33.0
66.22011529948568,30.22636303950052,-5.767389220484645,0.0,34.0
40.646909572736604,7.621624625444014,-25.403660321848577,0.0,35.0
31.332253672408815,2.7058710924945473,-25.92051148741972,0.0,36.0
41.0222091961993,11.332521543621919,-18.35716610895546,0.0,37.0
15.766805175536682,-12.949448687969497,-41.665702551475675,0.0,38.0
30.520154434015065,1.6445530433006645,-27.231048347413736,0.0,39.0
24.852332063089978,0.0328107958377295,-24.78671047141452,0.0,40.0
43.268395898287466,14.993842654073216,-13.28071059014103,0.0,41.0
11.312437830387335,-14.813938610955482,-40.9403150522983,0.0,42.0
15.653470944726422,-9.636192388234395,-34.92585572119521,0.0,43.0
25.096852404412477,-3.2528660149715334,-31.602584434355546,0.0,44.0
9.904065399551897,-18.84777436381957,-47.59961412719104,0.0,45.0
10.959116322458872,-25.033397230399604,-61.025910783258084,0.0,46.0
11.167819611094856,-25.681122401693415,-62.530064414481686,0.0,47.0
21.33310069274099,-17.721889157849994,-56.77687900844098,0.0,48.0
30.75654319975051,-15.898375228503447,-62.553293656757404,0.0,49.0
25.896422498733017,-17.508948972557903,-60.91432044384882,0.0,50.0
