upper,effects,lower,ate,z_values
0.05135051856244777,-0.004012837493657306,-0.05937619354976238,0.0,0.0
0.24432246814094097,0.05068240149244881,-0.14295766515604333,0.0,1.0
0.2689917123842815,-0.0043951883321204435,-0.27778208904852236,0.0,2.0
0.15705014428836261,-0.11276212697011666,-0.38257439822859596,0.0,3.0
0.28853264836265324,0.036318779657028094,-0.21589508904859703,0.0,4.0
