upper,effects,lower,ate,z_values
-0.544281503158202,-1.0216516050889723,-1.4990217070197427,0.0,30.0
-0.3867793586893349,-0.8544381863867021,-1.3220970140840693,0.0,31.0
-0.5406676182756017,-0.9681709490268198,-1.3956742797780377,0.0,32.0
-0.4555129183670129,-0.8522918854177329,-1.2490708524684528,0.0,33.0
-0.5824289703259482,-0.9625347497356735,-1.3426405291453989,0.0,34.0
-0.4350028160550994,-0.7178721607855632,-1.000741505516027,0.0,35.0
-0.15689125261595044,-0.4090689964918324,-0.6612467403677145,0.0,36.0
0.12678727671213474,-0.10469626911852767,-0.3361798149491901,0.0,37.0
-0.15879345349975055,-0.42971553258648393,-0.7006376116732174,0.0,38.0
0.39241983593959584,0.20422261417049553,0.016025392401395222,0.0,39.0
0.47704375429505474,0.2980807951113146,0.11911783592757441,0.0,40.0
0.5088977942199507,0.3240863529528031,0.13927491168565545,0.0,41.0
0.20486545373463055,-0.016072241682195038,-0.23700993709902063,0.0,42.0
0.3289069168620633,0.1103717699769763,-0.10816337690811069,0.0,43.0
0.7736675080879257,0.5335945282239605,0.2935215483599952,0.0,44.0
0.7740124060248011,0.5217856896541093,0.2695589732834175,0.0,45.0
1.11982176328452,0.8341254307819856,0.5484290982794512,0.0,46.0
1.013848925058648,0.7259332017391299,0.43801747841961186,0.0,47.0
0.9039650271542785,0.5877585827007306,0.2715521382471826,0.0,48.0
1.1112571171014876,0.7877828798606594,0.46430864261983124,0.0,49.0
1.0147554003822676,0.6995249394000196,0.3842944784177715,0.0,50.0
