upper,effects,lower,ate,ate_upper,ate_lower,z_values
-18622.16247083194,-20833.72479630854,-23045.28712178514,-20681.57801142776,-18481.039221098126,-22882.11680175739,0.0
-17862.840148577958,-20133.993013815158,-22405.145879052357,-20681.57801142776,-18481.039221098126,-22882.11680175739,1.0
-18420.016888884737,-20692.813755459316,-22965.610622033895,-20681.57801142776,-18481.039221098126,-22882.11680175739,2.0
-18185.928336104487,-20458.066455726963,-22730.20457534944,-20681.57801142776,-18481.039221098126,-22882.11680175739,3.0
-18113.466610859377,-20436.485500758663,-22759.50439065795,-20681.57801142776,-18481.039221098126,-22882.11680175739,4.0
