upper,effects,lower,ate,ate_upper,ate_lower,z_values
-41199.78672746538,-43554.30280187125,-45908.81887627712,-44817.8703504065,-42914.88637172124,-46720.85432909176,30.0
-38507.27959348901,-41216.17247249493,-43925.06535150085,-44817.8703504065,-42914.88637172124,-46720.85432909176,31.0
-41294.12222548409,-43513.01664094809,-45731.911056412086,-44817.8703504065,-42914.88637172124,-46720.85432909176,32.0
-40588.93509289575,-42801.79855136373,-45014.662009831714,-44817.8703504065,-42914.88637172124,-46720.85432909176,33.0
-43117.15439939844,-45179.67371037017,-47242.1930213419,-44817.8703504065,-42914.88637172124,-46720.85432909176,34.0
-42594.48716689856,-44494.18901127401,-46393.89085564946,-44817.8703504065,-42914.88637172124,-46720.85432909176,35.0
-41929.53340049421,-44063.60419633887,-46197.67499218353,-44817.8703504065,-42914.88637172124,-46720.85432909176,36.0
-41367.4109750231,-43451.359011379274,-45535.30704773545,-44817.8703504065,-42914.88637172124,-46720.85432909176,37.0
-41866.8343579903,-43737.39444909338,-45607.95454019646,-44817.8703504065,-42914.88637172124,-46720.85432909176,38.0
-42527.019784017495,-44757.107074716645,-46987.194365415795,-44817.8703504065,-42914.88637172124,-46720.85432909176,39.0
-41838.31241857287,-43958.300251836605,-46078.28808510034,-44817.8703504065,-42914.88637172124,-46720.85432909176,40.0
-42210.386264762434,-44398.272008607644,-46586.157752452855,-44817.8703504065,-42914.88637172124,-46720.85432909176,41.0
-43437.727888938774,-45800.4947558651,-48163.26162279142,-44817.8703504065,-42914.88637172124,-46720.85432909176,42.0
-43366.701609075346,-45802.100499297274,-48237.4993895192,-44817.8703504065,-42914.88637172124,-46720.85432909176,43.0
-42605.091137042466,-45305.4036133439,-48005.716089645335,-44817.8703504065,-42914.88637172124,-46720.85432909176,44.0
-42576.89184970909,-45194.73624244414,-47812.58063517918,-44817.8703504065,-42914.88637172124,-46720.85432909176,45.0
-42297.48607142514,-45242.62958012308,-48187.77308882102,-44817.8703504065,-42914.88637172124,-46720.85432909176,46.0
-42746.83647957908,-45858.71317990159,-48970.589880224106,-44817.8703504065,-42914.88637172124,-46720.85432909176,47.0
-44188.97554539349,-47267.04995070599,-50345.12435601848,-44817.8703504065,-42914.88637172124,-46720.85432909176,48.0
-43715.78240815006,-46815.755431260455,-49915.72845437085,-44817.8703504065,-42914.88637172124,-46720.85432909176,49.0
-43926.69257824111,-47089.02663481208,-50251.360691383044,-44817.8703504065,-42914.88637172124,-46720.85432909176,50.0
