upper,effects,lower,ate,ate_upper,ate_lower,z_values
-11116.490164279798,-13459.854246954797,-15803.218329629797,-13012.069710469503,-10977.840976850075,-15046.29844408893,30.0
-10311.935319127475,-12906.786332520278,-15501.637345913081,-13012.069710469503,-10977.840976850075,-15046.29844408893,31.0
-11193.302381845064,-13408.809015032723,-15624.315648220381,-13012.069710469503,-10977.840976850075,-15046.29844408893,32.0
-10838.466350525026,-13050.54207242717,-15262.617794329313,-13012.069710469503,-10977.840976850075,-15046.29844408893,33.0
-11655.766754302616,-13689.385014125342,-15723.003273948068,-13012.069710469503,-10977.840976850075,-15046.29844408893,34.0
-11207.772045170263,-13193.398851813716,-15179.025658457169,-13012.069710469503,-10977.840976850075,-15046.29844408893,35.0
-11139.522526081098,-13303.371974788788,-15467.221423496478,-13012.069710469503,-10977.840976850075,-15046.29844408893,36.0
-10706.06479522097,-12863.838947794797,-15021.613100368624,-13012.069710469503,-10977.840976850075,-15046.29844408893,37.0
-11239.215320458858,-13298.389715365403,-15357.56411027195,-13012.069710469503,-10977.840976850075,-15046.29844408893,38.0
-10640.908074828423,-12829.745221606034,-15018.582368383644,-13012.069710469503,-10977.840976850075,-15046.29844408893,39.0
-10686.889409601488,-12840.640827731962,-14994.392245862437,-13012.069710469503,-10977.840976850075,-15046.29844408893,40.0
-10724.184393122787,-12948.7145756324,-15173.244758142015,-13012.069710469503,-10977.840976850075,-15046.29844408893,41.0
-10588.47234997709,-12881.605924755004,-15174.739499532918,-13012.069710469503,-10977.840976850075,-15046.29844408893,42.0
-10661.739104580776,-13082.936212391276,-15504.133320201776,-13012.069710469503,-10977.840976850075,-15046.29844408893,43.0
-9979.340383548573,-12536.280815341375,-15093.221247134177,-13012.069710469503,-10977.840976850075,-15046.29844408893,44.0
-10072.311020885858,-12592.628765111298,-15112.946509336738,-13012.069710469503,-10977.840976850075,-15046.29844408893,45.0
-9920.804442411361,-12689.862486208005,-15458.920530004649,-13012.069710469503,-10977.840976850075,-15046.29844408893,46.0
-10044.442973518919,-12892.687640043741,-15740.932306568564,-13012.069710469503,-10977.840976850075,-15046.29844408893,47.0
-10050.8836266344,-12933.085309420869,-15815.286992207337,-13012.069710469503,-10977.840976850075,-15046.29844408893,48.0
-9896.381949955834,-12810.270297361349,-15724.158644766863,-13012.069710469503,-10977.840976850075,-15046.29844408893,49.0
-10248.980300006187,-13215.847935706486,-16182.715571406785,-13012.069710469503,-10977.840976850075,-15046.29844408893,50.0
