upper,effects,lower,ate,ate_upper,ate_lower,z_values
-7122.991372515848,-9119.727418163662,-11116.463463811477,-7232.653719973279,-5615.921863886084,-8849.385576060475,1.0
-6409.133769113996,-8064.19499381353,-9719.256218513065,-7232.653719973279,-5615.921863886084,-8849.385576060475,2.0
-5126.753465344496,-6701.439762786775,-8276.126060229053,-7232.653719973279,-5615.921863886084,-8849.385576060475,3.0
-4257.309062063219,-5884.452452975881,-7511.595843888543,-7232.653719973279,-5615.921863886084,-8849.385576060475,4.0
