upper,effects,lower,ate,z_values
1994.1485890273452,835.2923702112487,-323.56384860484786,0.0,30.0
3519.6474729538404,2274.1917282213426,1028.735983488845,0.0,31.0
1953.6200391493894,906.8620679945183,-139.89590316035276,0.0,32.0
2249.410814007791,1262.8951661319918,276.3795182561927,0.0,33.0
723.9443270406072,-229.34739832302807,-1182.6391236866634,0.0,34.0
1016.7475701059734,284.3233757474555,-448.1008186110624,0.0,35.0
1135.3410418218937,497.003790570406,-141.3334606810816,0.0,36.0
1408.3106169346079,795.3944114262239,182.4782059178399,0.0,37.0
1144.7372271284075,543.2453979026951,-58.246431323017305,0.0,38.0
516.2320051775596,17.609766272154474,-481.0124726332506,0.0,39.0
1034.6945178793144,551.7075679273051,68.7206179752958,0.0,40.0
695.3237241661485,231.1474310337394,-233.02886209866972,0.0,41.0
-33.77894022438193,-599.9146979508369,-1166.0504556772917,0.0,42.0
-58.39393619695443,-629.2702244863056,-1200.1465127756567,0.0,43.0
451.25334068715983,-193.82856330131497,-838.9104672897897,0.0,44.0
378.10665504114974,-265.40702505603196,-908.9207051532137,0.0,45.0
421.3806729906077,-368.10811288618794,-1157.5968987629835,0.0,46.0
74.40643137174482,-791.310984367523,-1657.0284001067907,0.0,47.0
-529.091687992467,-1443.8583909432004,-2358.625093893934,0.0,48.0
-339.2929789631187,-1257.2759676386809,-2175.258956314243,0.0,49.0
-416.7670321174271,-1378.0124239501188,-2339.25781578281,0.0,50.0
