upper,effects,lower,ate,ate_upper,ate_lower,z_values
-6634.607664132521,-8445.827546370369,-10257.047428608217,-7232.653719973279,-5615.921863886084,-8849.385576060475,8.0
-6890.677581476348,-8570.16256521976,-10249.647548963172,-7232.653719973279,-5615.921863886084,-8849.385576060475,9.0
-6027.290105182216,-7602.334532320363,-9177.378959458509,-7232.653719973279,-5615.921863886084,-8849.385576060475,10.0
-1886.7241470133768,-4658.0231698396565,-7429.322192665936,-7232.653719973279,-5615.921863886084,-8849.385576060475,12.0
