upper,effects,lower,ate,ate_upper,ate_lower,z_values
1.0388685909983542,0.6231758885197664,0.2074831860411785,0.14976878664306703,0.48500643446476116,-0.1854688611786271,30.0
1.0950588329312083,0.650721884624839,0.20638493631846977,0.14976878664306703,0.48500643446476116,-0.1854688611786271,31.0
0.9956631976437028,0.5741157624852221,0.15256832732674142,0.14976878664306703,0.48500643446476116,-0.1854688611786271,32.0
0.9810784511416966,0.5580897501723097,0.1351010492029227,0.14976878664306703,0.48500643446476116,-0.1854688611786271,33.0
0.9527834412235581,0.5398840286596563,0.12698461609575468,0.14976878664306703,0.48500643446476116,-0.1854688611786271,34.0
0.8355156179236998,0.4500370406145981,0.06455846330549636,0.14976878664306703,0.48500643446476116,-0.1854688611786271,35.0
0.6246709260335543,0.2532134755385417,-0.11824397495647093,0.14976878664306703,0.48500643446476116,-0.1854688611786271,36.0
0.5948733336384554,0.23578901005234265,-0.1232953135337701,0.14976878664306703,0.48500643446476116,-0.1854688611786271,37.0
0.7141014277914541,0.3461660620581358,-0.021769303675182483,0.14976878664306703,0.48500643446476116,-0.1854688611786271,38.0
0.406387366674677,0.0704084800120004,-0.2655704066506762,0.14976878664306703,0.48500643446476116,-0.1854688611786271,39.0
0.43887386028701825,0.10309812854259803,-0.23267760320182218,0.14976878664306703,0.48500643446476116,-0.1854688611786271,40.0
0.39665506524066857,0.06609640630355862,-0.26446225263355133,0.14976878664306703,0.48500643446476116,-0.1854688611786271,41.0
0.3920130300513098,0.04706935822929931,-0.29787431359271116,0.14976878664306703,0.48500643446476116,-0.1854688611786271,42.0
0.3351897413437402,0.006818571710717425,-0.32155259792230534,0.14976878664306703,0.48500643446476116,-0.1854688611786271,43.0
0.27426473356325476,-0.048226129172179666,-0.3707169919076141,0.14976878664306703,0.48500643446476116,-0.1854688611786271,44.0
0.2652604571070969,-0.059544609645805546,-0.384349676398708,0.14976878664306703,0.48500643446476116,-0.1854688611786271,45.0
0.11378593844613002,-0.20697167466079,-0.52772928776771,0.14976878664306703,0.48500643446476116,-0.1854688611786271,46.0
0.14058154846924595,-0.18087847666438137,-0.5023385017980087,0.14976878664306703,0.48500643446476116,-0.1854688611786271,47.0
0.13362203833797676,-0.1867772212572159,-0.5071764808524086,0.14976878664306703,0.48500643446476116,-0.1854688611786271,48.0
0.13651952680426366,-0.18679080441701335,-0.5101011356382903,0.14976878664306703,0.48500643446476116,-0.1854688611786271,49.0
0.14507735824377965,-0.1719065999122728,-0.48889055806832526,0.14976878664306703,0.48500643446476116,-0.1854688611786271,50.0
