upper,effects,lower,ate,z_values
2396.7669576863864,239.4300997452117,-1917.9067581959632,0.0,30.0
4715.239288082839,2347.1595360517767,-20.92021597928533,0.0,31.0
2191.4293676088955,226.50381361198652,-1738.4217403849227,0.0,32.0
2750.6196533337943,777.9567836571044,-1194.7060860195857,0.0,33.0
722.9735286656469,-1062.309677968989,-2847.592884603625,0.0,34.0
1483.7280980760488,-0.6864227368604361,-1485.10094354977,0.0,35.0
1511.8074559393779,160.08993648328578,-1191.6275829728063,0.0,36.0
1893.498141766018,586.4383238015059,-720.6214941630062,0.0,37.0
1495.8314795074102,301.9753630868821,-891.8807533336459,0.0,38.0
1944.6466285505353,898.4230118352322,-147.8006048800711,0.0,39.0
1386.7164894297134,477.6222512837908,-431.47198686213176,0.0,40.0
1546.0526594763735,628.7769155280582,-288.49882842025704,0.0,41.0
845.3110999672544,-272.1142712757058,-1389.539642518666,0.0,42.0
715.1943072284043,-502.7581084084507,-1720.7105240453056,0.0,43.0
1197.5068222725472,-178.42122768242996,-1554.3492776374073,0.0,44.0
1471.2051010269108,79.96548542327469,-1311.2741301803615,0.0,45.0
1193.940561737461,-434.09606620386705,-2062.1326941451953,0.0,46.0
1221.797062768267,-468.5952321121951,-2158.9875269926574,0.0,47.0
1107.579913732785,-777.441897782538,-2662.463709297861,0.0,48.0
539.5662248910207,-1405.4914709238728,-3350.5491667387664,0.0,49.0
924.6769881303117,-1027.5927526179773,-2979.8624933662663,0.0,50.0
