upper,effects,lower,ate,ate_upper,ate_lower,z_values
-25018.530584208023,-26352.517861333563,-27686.505138459102,-27564.12696552639,-26589.13123383915,-28539.12269721363,30.0
-23643.219841580445,-24791.805160674165,-25940.390479767884,-27564.12696552639,-26589.13123383915,-28539.12269721363,31.0
-25101.847333368365,-26355.401431675404,-27608.955529982442,-27564.12696552639,-26589.13123383915,-28539.12269721363,32.0
-24809.95962326993,-25956.22572269108,-27102.49182211223,-27564.12696552639,-26589.13123383915,-28539.12269721363,33.0
-26232.66204227734,-27617.56499213966,-29002.467942001982,-27564.12696552639,-26589.13123383915,-28539.12269721363,34.0
-25972.329651006403,-27103.69660340351,-28235.063555800618,-27564.12696552639,-26589.13123383915,-28539.12269721363,35.0
-25935.925874888275,-26985.049970640182,-28034.17406639209,-27564.12696552639,-26589.13123383915,-28539.12269721363,36.0
-25679.759874350482,-26696.474676862184,-27713.189479373887,-27564.12696552639,-26589.13123383915,-28539.12269721363,37.0
-25863.904366528397,-26916.71085012283,-27969.51733371726,-27564.12696552639,-26589.13123383915,-28539.12269721363,38.0
-26629.50255108018,-27673.786245555595,-28718.06994003101,-27564.12696552639,-26589.13123383915,-28539.12269721363,39.0
-26129.629326429596,-27061.637108685416,-27993.644890941236,-27564.12696552639,-26589.13123383915,-28539.12269721363,40.0
-26325.493512609868,-27371.853333014144,-28418.21315341842,-27564.12696552639,-26589.13123383915,-28539.12269721363,41.0
-26986.154265826637,-28206.55781171029,-29426.96135759394,-27564.12696552639,-26589.13123383915,-28539.12269721363,42.0
-27097.81868061467,-28301.709210922887,-29505.599741231104,-27564.12696552639,-26589.13123383915,-28539.12269721363,43.0
-26748.117429239544,-27876.326725001665,-29004.536020763786,-27564.12696552639,-26589.13123383915,-28539.12269721363,44.0
-26816.909457180245,-27964.089085721247,-29111.26871426225,-27564.12696552639,-26589.13123383915,-28539.12269721363,45.0
-26925.907722138712,-28190.158065354895,-29454.40840857108,-27564.12696552639,-26589.13123383915,-28539.12269721363,46.0
-27208.073288897605,-28627.52826858403,-30046.98324827045,-27564.12696552639,-26589.13123383915,-28539.12269721363,47.0
-27806.475969701885,-29234.71702654574,-30662.958083389593,-27564.12696552639,-26589.13123383915,-28539.12269721363,48.0
-27618.77550023777,-29069.88047522844,-30520.985450219112,-27564.12696552639,-26589.13123383915,-28539.12269721363,49.0
-27663.198276903782,-29158.007951032123,-30652.817625160464,-27564.12696552639,-26589.13123383915,-28539.12269721363,50.0
