upper,effects,lower,ate,z_values
3338.9017007067114,2047.6074824662853,756.313264225859,0.0,1.0
1962.647423685858,1319.1478542879327,675.6482848900072,0.0,2.0
-95.03674464198895,-514.7765083753939,-934.5162721087988,0.0,3.0
-772.2297959304926,-1742.450383778058,-2712.6709716256237,0.0,4.0
