upper,effects,lower,ate,z_values
4710.677448893437,2453.8977821872427,197.11811548104833,0.0,30.0
6201.800483911098,3779.60732091757,1357.4141579240422,0.0,31.0
4359.2603059806315,2306.630878888224,254.00145179581614,0.0,32.0
3919.161279454035,1940.2021022024683,-38.7570750490986,0.0,33.0
2909.4901797621983,1093.6460648308343,-722.1980501005296,0.0,34.0
2964.8164897906586,1487.0260741233915,9.235658456124384,0.0,35.0
2309.044018613178,945.1089086496282,-418.8262013139216,0.0,36.0
905.5278878207764,-364.4599265806942,-1634.4477409821648,0.0,37.0
2005.2155413603543,736.7024289583221,-531.8106834437101,0.0,38.0
1200.7630031754807,146.62835620037004,-907.5062907747406,0.0,39.0
363.1604309601711,-548.3902593918762,-1459.9409497439233,0.0,40.0
409.5598335833638,-524.3239465744144,-1458.2077267321927,0.0,41.0
1604.001656170052,403.4609603838983,-797.0797354022554,0.0,42.0
1050.182485399062,-128.73959036947292,-1307.661666138008,0.0,43.0
1109.9951691792267,-218.09740011117606,-1546.1899694015788,0.0,44.0
748.0995676854639,-604.0184093527505,-1956.1363863909648,0.0,45.0
-811.6419516374187,-2458.6783936457114,-4105.714835654004,0.0,46.0
-893.5796343864165,-2573.9586753913723,-4254.337716396328,0.0,47.0
392.55887942919503,-1500.0450555637276,-3392.6489905566505,0.0,48.0
-1289.3298798580372,-3065.26528650098,-4841.200693143923,0.0,49.0
210.60146185833923,-1572.2727709594005,-3355.1470037771405,0.0,50.0
