upper,effects,lower,ate,z_values
2352.135089412024,1211.6091041928262,71.08311897362842,0.0,30.0
3949.753927593648,2772.3218048522267,1594.8896821108056,0.0,31.0
2239.7809555027006,1208.725533850993,177.6701121992853,0.0,32.0
2551.3942200359734,1607.9012428353053,664.408265634637,0.0,33.0
852.5147109350897,-53.43802661326481,-959.3907641616194,0.0,34.0
1143.2454888485258,460.43036212287916,-222.38476460276752,0.0,35.0
1171.0181583299193,579.0769948862185,-12.864168557482344,0.0,36.0
1438.6407035613265,867.6522886642126,296.66387376709883,0.0,37.0
1229.8339992804172,647.4161154035654,64.99823152671377,0.0,38.0
360.84398316562044,-109.65928002920063,-580.1625432240218,0.0,39.0
974.6560918946547,502.4898568409826,30.32362178731057,0.0,40.0
635.1168578554107,192.27363251224637,-250.569592830918,0.0,41.0
-79.34574152572759,-642.4308461839059,-1205.5159508420843,0.0,42.0
-189.3400766525499,-737.5822453964931,-1285.8244141404364,0.0,43.0
272.9205139521076,-312.1997594752663,-897.3200329026403,0.0,44.0
192.249090266679,-399.9621201948496,-992.1733306563782,0.0,45.0
104.4766719725867,-626.0310998284987,-1356.538871629584,0.0,46.0
-248.4001434937079,-1063.401303057634,-1878.4024626215603,0.0,47.0
-822.1045983371453,-1670.5900610193394,-2519.0755237015337,0.0,48.0
-631.0513588454907,-1505.753509702047,-2380.4556605586035,0.0,49.0
-703.028323021633,-1593.8809855057261,-2484.7336479898195,0.0,50.0
