upper,effects,lower,ate,z_values
0.8962200636279676,0.21919609248240376,-0.45782787866316,0.0,30.0
0.5693382792546241,-0.19619296874925843,-0.9617242167531409,0.0,31.0
0.7595462400122737,0.16549910098526172,-0.4285480380417502,0.0,32.0
0.7810538092803825,0.17501753263569336,-0.4310187440089957,0.0,33.0
0.8999393217188196,0.36125677887374064,-0.17742576397133836,0.0,34.0
0.6735465520433154,0.2317651524295586,-0.21001624718419817,0.0,35.0
0.5144303587758752,0.10394078459374473,-0.3065487895883857,0.0,36.0
0.4313704448126725,0.035263175646369056,-0.3608440935199344,0.0,37.0
0.5532579371398488,0.17411020513430353,-0.20503752687124177,0.0,38.0
0.04640479923700708,-0.26255949820167757,-0.5715237956403623,0.0,39.0
0.21136375493923193,-0.061812499305287774,-0.33498875354980745,0.0,40.0
0.05028907583017872,-0.2243805049609351,-0.4990500857520489,0.0,41.0
0.4608546527031726,0.11966873782179643,-0.22151717705957974,0.0,42.0
0.4116872930341066,0.05649757329861155,-0.2986921464368835,0.0,43.0
0.25588140463118303,-0.16178394606865285,-0.5794492967684887,0.0,44.0
0.2643381790694489,-0.14594655610954535,-0.5562312912885397,0.0,45.0
0.29552345624620135,-0.19773546283069854,-0.6909943819075984,0.0,46.0
0.28518078724238205,-0.20644956260752498,-0.698079912457432,0.0,47.0
0.599018155299414,0.030805006743571242,-0.5374081418122716,0.0,48.0
0.5777053596257319,0.01045768957304008,-0.5567899804796518,0.0,49.0
0.45030587205169526,-0.12117371130201118,-0.6926532946557176,0.0,50.0
