upper,effects,lower,ate,ate_upper,ate_lower,z_values
4334.924407775376,1474.2651980926466,-1386.3940115900823,5662.065802776255,7892.50123554743,3431.6303700050794,30.0
4464.993784532502,1739.7438926653872,-985.5059992017273,5662.065802776255,7892.50123554743,3431.6303700050794,31.0
4923.758843555817,2133.0048787311243,-657.7490860935686,5662.065802776255,7892.50123554743,3431.6303700050794,32.0
5287.952694595807,2537.0700418715824,-213.81261085264214,5662.065802776255,7892.50123554743,3431.6303700050794,33.0
4919.185298730996,2100.1259844837614,-718.933329763473,5662.065802776255,7892.50123554743,3431.6303700050794,34.0
5612.478054359416,3007.704840262384,402.9316261653521,5662.065802776255,7892.50123554743,3431.6303700050794,35.0
6486.787350700482,4040.67589369222,1594.5644366839583,5662.065802776255,7892.50123554743,3431.6303700050794,36.0
7076.687981596686,4683.49718881799,2290.3063960392933,5662.065802776255,7892.50123554743,3431.6303700050794,37.0
6406.006490124901,3947.189529714644,1488.3725693043866,5662.065802776255,7892.50123554743,3431.6303700050794,38.0
8715.575445459104,6424.203705340167,4132.831965221229,5662.065802776255,7892.50123554743,3431.6303700050794,39.0
8557.156188127654,6406.371006810383,4255.585825493111,5662.065802776255,7892.50123554743,3431.6303700050794,40.0
8851.672430006898,6599.255719509354,4346.83900901181,5662.065802776255,7892.50123554743,3431.6303700050794,41.0
8563.421787691072,6189.683305587607,3815.9448234841416,5662.065802776255,7892.50123554743,3431.6303700050794,42.0
8766.683291055604,6523.200226289958,4279.717161524312,5662.065802776255,7892.50123554743,3431.6303700050794,43.0
9613.594792896703,7526.66079995092,5439.726807005136,5662.065802776255,7892.50123554743,3431.6303700050794,44.0
9779.087944860104,7656.635980539833,5534.184016219562,5662.065802776255,7892.50123554743,3431.6303700050794,45.0
10903.28678705119,8756.208725179367,6609.130663307546,5662.065802776255,7892.50123554743,3431.6303700050794,46.0
10794.608851569528,8456.848001786086,6119.087152002643,5662.065802776255,7892.50123554743,3431.6303700050794,47.0
10765.75927564502,8495.466149656198,6225.1730236673775,5662.065802776255,7892.50123554743,3431.6303700050794,48.0
11040.186366873597,8828.20467338722,6616.222979900843,5662.065802776255,7892.50123554743,3431.6303700050794,49.0
10773.32946685447,8422.028599687399,6070.7277325203295,5662.065802776255,7892.50123554743,3431.6303700050794,50.0
