upper,effects,lower,ate,z_values
1.5513836764853457,0.8806078812938105,0.20983208610227533,0.0,30.0
1.7829086470932043,1.0093891893574967,0.23586973162178915,0.0,31.0
1.4121326109261754,0.802533069487851,0.19293352804952657,0.0,32.0
1.3945264921384912,0.7778674076209859,0.16120832310348077,0.0,33.0
1.2577195384082582,0.7168564615500304,0.1759933846918026,0.0,34.0
1.0003873210114074,0.5541122394370807,0.10783715786275394,0.0,35.0
0.7409113609164923,0.3067521739307511,-0.12740701305499008,0.0,36.0
0.5085915287385471,0.10288478577756317,-0.3028219571834207,0.0,37.0
0.7524300641131821,0.3585195203266472,-0.03539102345988776,0.0,38.0
0.3172602036226666,0.0006317275332307359,-0.3159967485562052,0.0,39.0
0.004302314115656847,-0.2675990913970535,-0.5395004969097639,0.0,40.0
0.1356642741914685,-0.13693686352249365,-0.4095380012364558,0.0,41.0
0.3006010297002253,-0.03744020064525172,-0.3754814309907287,0.0,42.0
0.21398069470201436,-0.14844173493548013,-0.5108641645729746,0.0,43.0
-0.05467322740940317,-0.46847711941405384,-0.8822810114187045,0.0,44.0
-0.014579608951322764,-0.42693100568429915,-0.8392824024172756,0.0,45.0
-0.2636596381858823,-0.7515398414117204,-1.2394200446375585,0.0,46.0
-0.0819502822996463,-0.5683625261619032,-1.05477477002416,0.0,47.0
-0.010808670588189906,-0.5886039512885458,-1.1663992319889016,0.0,48.0
-0.27953577792517625,-0.845434805742426,-1.411333833559676,0.0,49.0
-0.06297864335158687,-0.6294687104057044,-1.195958777459822,0.0,50.0
