upper,effects,lower,ate,z_values
-24.761928636574225,-152.1467848807796,-279.53164112498496,0.0,0.0
992.3381449101767,547.5849976126035,102.83185031503035,0.0,1.0
649.9065917851304,-11.235744031554177,-672.3780798482388,0.0,2.0
895.7277171861897,223.5115557007878,-448.70460578461416,0.0,3.0
861.6272592946073,245.0925106690962,-371.44223795641483,0.0,4.0
