upper,effects,lower,ate,ate_upper,ate_lower,z_values
4744.602711996198,2501.1865194526654,257.77032690913256,2406.4937317775957,4642.551693441335,170.43577011385605,0.0
4447.414341522055,2196.781950171797,-53.850441178462006,2406.4937317775957,4642.551693441335,170.43577011385605,1.0
4800.725005802282,2450.450069443519,100.175133084756,2406.4937317775957,4642.551693441335,170.43577011385605,2.0
4130.37612417665,1718.6043975316734,-693.1673291133025,2406.4937317775957,4642.551693441335,170.43577011385605,3.0
4652.624144803689,2458.366919378799,264.10969395390885,2406.4937317775957,4642.551693441335,170.43577011385605,4.0
