upper,effects,lower,ate,ate_upper,ate_lower,z_values
1825.66805750702,-1692.213572665264,-5210.095202837549,5662.065802776256,7892.501235547431,3431.6303700050803,1.0
12901.0526472686,10613.730279638683,8326.407912008766,5662.065802776256,7892.501235547431,3431.6303700050803,2.0
