upper,effects,lower,ate,z_values
701.4924030863576,-376.3167339815773,-1454.1258710495122,0.0,30.0
693.7010459760951,-498.130076630884,-1689.9611992378632,0.0,31.0
665.8625808006053,-301.8634658564747,-1269.5895125135548,0.0,32.0
604.2799550987742,-345.0060767033134,-1294.2921085054008,0.0,33.0
647.0004324464353,-175.90937170976343,-998.819175865962,0.0,34.0
514.6168307114468,-176.10698637542373,-866.8308034622943,0.0,35.0
577.6271560748285,-82.07320431581235,-741.773564706453,0.0,36.0
536.8866350175476,-72.25787723798868,-681.4023894935251,0.0,37.0
498.75213032157404,-104.17071750087024,-707.0935653233146,0.0,38.0
635.8045806669012,127.26904630135505,-381.2664880641911,0.0,39.0
495.3044069499748,49.217711086322524,-396.86898477732973,0.0,40.0
480.4694356276216,38.87379852149306,-402.7218385846355,0.0,41.0
576.6593985781305,42.51614823306903,-491.62710211199243,0.0,42.0
687.9113817269015,108.31202091018761,-471.2873399065263,0.0,43.0
756.9302523999363,118.37119617395126,-520.1878600520338,0.0,44.0
764.1221986800972,134.55509513881782,-495.01200840246156,0.0,45.0
1037.7967532447742,257.922986942311,-521.9507793601522,0.0,46.0
1091.3218055160019,272.09031869011096,-547.1411681357798,0.0,47.0
1166.6018345927869,226.73167007613915,-713.1384944405086,0.0,48.0
1184.9928398799063,248.47754206336606,-688.0377557531742,0.0,49.0
1170.012294018396,215.86856155560702,-738.2751709071819,0.0,50.0
