upper,effects,lower,ate,ate_upper,ate_lower,z_values
10.154900799151378,8.84355360533339,7.5322064115154035,10.041651231693642,11.06392790674573,9.019374556641553,30.0
10.085047399535352,8.634431852152021,7.1838163047686905,10.041651231693642,11.06392790674573,9.019374556641553,31.0
10.205343025553342,8.93248571308051,7.659628400607678,10.041651231693642,11.06392790674573,9.019374556641553,32.0
10.275604923721957,8.976846732795273,7.67808854186859,10.041651231693642,11.06392790674573,9.019374556641553,33.0
10.223801051921969,9.069738328451946,7.915675604981923,10.041651231693642,11.06392790674573,9.019374556641553,34.0
10.413488404224381,9.266940623711097,8.120392843197813,10.041651231693642,11.06392790674573,9.019374556641553,35.0
10.83997356314703,9.65342564370038,8.466877724253731,10.041651231693642,11.06392790674573,9.019374556641553,36.0
11.072680649997373,9.891203117535898,8.709725585074423,10.041651231693642,11.06392790674573,9.019374556641553,37.0
10.676515670363433,9.577487878374235,8.478460086385038,10.041651231693642,11.06392790674573,9.019374556641553,38.0
11.174157750666705,10.10892422593198,9.043690701197256,10.041651231693642,11.06392790674573,9.019374556641553,39.0
11.41897569929207,10.365564211113863,9.312152722935657,10.041651231693642,11.06392790674573,9.019374556641553,40.0
11.327929482131477,10.278320353748201,9.228711225364925,10.041651231693642,11.06392790674573,9.019374556641553,41.0
11.204085716264355,10.153098342855102,9.10211096944585,10.041651231693642,11.06392790674573,9.019374556641553,42.0
11.325189934837864,10.263885246937098,9.202580559036333,10.041651231693642,11.06392790674573,9.019374556641553,43.0
11.722122566255571,10.616118115205813,9.510113664156055,10.041651231693642,11.06392790674573,9.019374556641553,44.0
11.721934165217892,10.638420733399755,9.554907301581618,10.041651231693642,11.06392790674573,9.019374556641553,45.0
12.164345640178503,11.03498486357794,9.905624086977376,10.041651231693642,11.06392790674573,9.019374556641553,46.0
11.969396081574672,10.836695741136317,9.703995400697963,10.041651231693642,11.06392790674573,9.019374556641553,47.0
11.943415654174458,10.844808971426222,9.746202288677985,10.041651231693642,11.06392790674573,9.019374556641553,48.0
12.245786505954285,11.13962005105535,10.033453596156413,10.041651231693642,11.06392790674573,9.019374556641553,49.0
12.006359424630228,10.86891614460999,9.731472864589753,10.041651231693642,11.06392790674573,9.019374556641553,50.0
