upper,effects,lower,ate,ate_upper,ate_lower,z_values
-27382.00688808743,-29314.271953228093,-31246.537018368756,-31571.742747773045,-29441.466281184672,-33702.01921436142,0.0
-29970.688662198852,-32193.530681825323,-34416.37270145179,-31571.742747773045,-29441.466281184672,-33702.01921436142,1.0
