upper,effects,lower,ate,ate_upper,ate_lower,z_values
10.42581986277444,8.842239208182475,7.25865855359051,8.88038103970225,9.89272816383812,7.86803391556638,8.0
10.031874123908072,8.814518872525344,7.597163621142617,8.88038103970225,9.89272816383812,7.86803391556638,9.0
10.13497391478768,9.04357929741724,7.9521846800468,8.88038103970225,9.89272816383812,7.86803391556638,10.0
9.994145239803233,8.634491634991395,7.274838030179557,8.88038103970225,9.89272816383812,7.86803391556638,12.0
