upper,effects,lower,ate,ate_upper,ate_lower,z_values
-24042.061174959545,-26233.3108217459,-28424.560468532258,-27914.231731401036,-25946.026365519847,-29882.437097282225,0.0
-26399.249248748547,-28377.21729593512,-30355.18534312169,-27914.231731401036,-25946.026365519847,-29882.437097282225,1.0
