upper,effects,lower,ate,ate_upper,ate_lower,z_values
-27995.524032999787,-30412.15332018993,-32828.782607380075,-31571.742747773045,-29441.466281184672,-33702.01921436142,1.0
-28716.719426896318,-30774.247521273188,-32831.77561565006,-31571.742747773045,-29441.466281184672,-33702.01921436142,2.0
-29753.7536671705,-31897.067751858613,-34040.38183654672,-31571.742747773045,-29441.466281184672,-33702.01921436142,3.0
-30188.42505975222,-32550.426589321065,-34912.42811888991,-31571.742747773045,-29441.466281184672,-33702.01921436142,4.0
