upper,effects,lower,ate,z_values
890.50656391043,-1275.4366371462866,-3441.379838203003,0.0,30.0
2804.506398272063,414.7144809812001,-1975.0774363096627,0.0,31.0
1212.7995491314257,-720.4157347986793,-2653.6310187287845,0.0,32.0
1329.8444252977035,-590.7123122548464,-2511.269049807396,0.0,33.0
-167.8041054769385,-1908.4118938692632,-3649.019682261588,0.0,34.0
435.05520719614765,-999.016121030641,-2433.0874492574294,0.0,35.0
1031.8352966819336,-356.144614651787,-1744.1245259855075,0.0,36.0
639.5923810819424,-632.3278807750096,-1904.2481426319616,0.0,37.0
769.6852353388119,-445.2737818977958,-1660.2327991344034,0.0,38.0
2327.573300011176,1318.3768490545801,309.1803980979845,0.0,39.0
1694.7233268460884,793.9227319220261,-106.87786300203629,0.0,40.0
2106.7935961444887,1224.157914567543,341.52223299059733,0.0,41.0
1563.4379595238051,455.57187793746584,-652.2942036488735,0.0,42.0
1685.0462215056011,495.3631574000569,-694.3199067054873,0.0,43.0
2288.0248849130985,920.7031617232913,-446.6185614665162,0.0,44.0
2080.313424680652,726.2094875921662,-627.8944494963198,0.0,45.0
2069.1677086793575,428.04605654159656,-1213.0755955961645,0.0,46.0
1704.2405776192852,32.50748662395944,-1639.2256043713662,0.0,47.0
2016.0054419314179,99.96201241204986,-1816.081417107318,0.0,48.0
1154.9494094326708,-757.1931665083555,-2669.3357424493815,0.0,49.0
1935.196555818383,-6.890677897156138,-1948.9779116126954,0.0,50.0
