upper,effects,lower,ate,ate_upper,ate_lower,z_values
-18622.16247083194,-20833.72479630854,-23045.28712178514,-20681.57801142776,-18481.039221098126,-22882.11680175739,0.0
-17862.840148577954,-20133.993013815154,-22405.145879052354,-20681.57801142776,-18481.039221098126,-22882.11680175739,1.0
-18420.016888884737,-20692.813755459316,-22965.610622033895,-20681.57801142776,-18481.039221098126,-22882.11680175739,2.0
-18185.92833610449,-20458.066455726967,-22730.204575349442,-20681.57801142776,-18481.039221098126,-22882.11680175739,3.0
-18113.46661085938,-20436.485500758667,-22759.504390657952,-20681.57801142776,-18481.039221098126,-22882.11680175739,4.0
