upper,effects,lower,ate,z_values
1803.766146780475,98.71409035192767,-1606.3379660766195,0.0,1.0
1216.1944649270968,378.56572703175294,-459.06301086359093,0.0,2.0
660.2596677700615,99.12363780515821,-462.0123921597451,0.0,3.0
901.5136251979466,-373.84396470133123,-1649.2015546006091,0.0,4.0
