upper,effects,lower,ate,z_values
5420.262808660087,2912.3639675373206,404.4651264145541,0.0,30.0
7027.464588632173,4337.036391092068,1646.6081935519624,0.0,31.0
5032.104930435871,2808.6451892464497,585.1854480570287,0.0,32.0
4695.275653670595,2534.2834486498273,373.2912436290603,0.0,33.0
3624.3582175311412,1653.5279244232302,-317.3023686846809,0.0,34.0
3251.730231475765,1655.3448414832296,58.95945149069439,0.0,35.0
2802.093037991576,1265.2452944322467,-271.6024491270823,0.0,36.0
1758.7398435385574,346.24073318325895,-1066.2583771720394,0.0,37.0
2661.5087230191652,1269.602491163817,-122.3037406915314,0.0,38.0
1679.5285921199054,556.2389464906666,-567.0506991385721,0.0,39.0
1056.2051701379482,49.61752788789909,-956.9701143621502,0.0,40.0
1299.277454086789,286.9679978344467,-725.3414584178956,0.0,41.0
1192.5760858500944,-72.0456248738866,-1336.6673355978673,0.0,42.0
949.9604735028404,-365.7712661136452,-1681.5030057301308,0.0,43.0
548.1590728794838,-943.8918354513717,-2435.942743782227,0.0,44.0
212.6676917761779,-1268.360690171411,-2749.389072119,0.0,45.0
-860.6055310982013,-2666.096865861514,-4471.588200624827,0.0,46.0
-907.0118973701956,-2762.2747123858708,-4617.537527401546,0.0,47.0
-650.2316716544847,-2733.4383344678963,-4816.644997281308,0.0,48.0
-1838.2742657229182,-3923.3320371193217,-6008.389808515725,0.0,49.0
-650.499554264477,-2766.853474808296,-4883.207395352116,0.0,50.0
