upper,effects,lower,ate,z_values
108.24491024940973,30.363127247509965,-47.5186557543898,0.0,0.0
351.08224938923945,89.1506572029034,-172.78093498343264,0.0,1.0
282.32257807413424,-87.40045603685299,-457.1234901478402,0.0,2.0
-114.11439131543347,-596.8654270972029,-1079.6164628789722,0.0,3.0
386.2564148000829,52.42423497407182,-281.4079448519393,0.0,4.0
