upper,effects,lower,ate,z_values
3441.4090054805174,1465.2668738925597,-510.8752576953982,0.0,30.0
6036.243363800635,3872.0946746718673,1707.9459855431,0.0,31.0
3386.0403814280025,1603.4540495445935,-179.13228233881546,0.0,32.0
3908.1644343248595,2206.604533565668,505.0446328064768,0.0,33.0
1297.7045667529528,-319.1042210536068,-1935.9130088601664,0.0,34.0
1804.3867284583887,537.5793731963508,-729.227982065687,0.0,35.0
1972.1424060003824,835.5900811146996,-300.96224377098315,0.0,36.0
2391.9653925917446,1313.0587816384436,234.1521706851429,0.0,37.0
1962.3773073022992,913.790608109201,-134.79609108389718,0.0,38.0
897.8981028342205,15.452347564041531,-866.9934077061375,0.0,39.0
1711.2366521644074,887.5229058377747,63.80915951114207,0.0,40.0
1148.3563747525423,339.6647081349367,-469.0269584826688,0.0,41.0
-31.688677684020604,-1010.7672474290691,-1989.8458171741177,0.0,42.0
-61.306068039529805,-1068.9509840307717,-2076.5959000220137,0.0,43.0
754.3988077815181,-387.49491704389675,-1529.3886418693116,0.0,44.0
669.0437530311415,-464.05152460630234,-1597.1468022437462,0.0,45.0
718.0568368082081,-675.2122612287205,-2068.481359265649,0.0,46.0
115.60093492703777,-1378.5912385732563,-2872.7834120735506,0.0,47.0
-772.1182342229445,-2387.312869042202,-4002.507503861459,0.0,48.0
-526.3001154967683,-2136.089323188802,-3745.878530880836,0.0,49.0
-683.1160239242963,-2371.3138004750863,-4059.5115770258762,0.0,50.0
