upper,effects,lower,ate,z_values
3491.2329841870555,1263.5675485352594,-964.0978871165366,0.0,30.0
6042.642946213682,3601.6978779115825,1160.7528096094834,0.0,31.0
3297.1710253120823,1304.8537094584226,-687.4636063952371,0.0,32.0
3941.718023992965,2016.0717990427704,90.42557409257597,0.0,33.0
1431.8347016363407,-361.80335996365966,-2155.44142156366,0.0,34.0
1761.9040150832275,323.6813391325095,-1114.5413368182085,0.0,35.0
2104.871034663271,754.2661540676315,-596.338726528008,0.0,36.0
2623.9951528097645,1366.5113390272486,109.02752524473294,0.0,37.0
2264.4438822263646,1080.4759013131156,-103.49207960013314,0.0,38.0
1123.3594235337114,60.76327568984391,-1001.8328721540237,0.0,39.0
1786.253076669242,859.5700985699004,-67.11287952944133,0.0,40.0
1360.0367954361063,419.5983417988606,-520.840111838385,0.0,41.0
131.27419520111437,-982.6244054586035,-2096.5230061183215,0.0,42.0
176.6453228938292,-984.2301488907735,-2145.1056206753765,0.0,43.0
853.3287950286917,-487.5332629373818,-1828.3953209034553,0.0,44.0
958.4756167748346,-376.86589203763606,-1712.2074008501068,0.0,45.0
1198.479728150356,-424.75922971655837,-2047.9981875834728,0.0,46.0
680.4914114629084,-1040.8428294950959,-2762.1770704531,0.0,47.0
-536.4522552760654,-2449.1796002994697,-4361.906945322874,0.0,48.0
-101.908760523321,-1997.8850808539657,-3893.8614011846103,0.0,49.0
-295.23092492658566,-2271.1562844055743,-4247.081643884563,0.0,50.0
