upper,effects,lower,ate,ate_upper,ate_lower,z_values
-16254.246243182894,-18633.970528961472,-21013.69481474005,-20681.57801142776,-18481.039221098126,-22882.11680175739,1.0
-17225.640329740807,-19362.430157139832,-21499.219984538857,-20681.57801142776,-18481.039221098126,-22882.11680175739,2.0
-18905.951852426493,-21196.354519803157,-23486.75718717982,-20681.57801142776,-18481.039221098126,-22882.11680175739,3.0
-19821.67750064575,-22424.028395205823,-25026.379289765897,-20681.57801142776,-18481.039221098126,-22882.11680175739,4.0
