upper,effects,lower,ate,ate_upper,ate_lower,z_values
4071.52966520858,1301.3794184181174,-1468.770828372345,5662.065802776256,7892.501235547431,3431.6303700050803,8.0
4824.737782706944,2304.18780013809,-216.36218243076382,5662.065802776256,7892.501235547431,3431.6303700050803,9.0
7605.834739993679,5407.589777371056,3209.344814748433,5662.065802776256,7892.501235547431,3431.6303700050803,10.0
14710.39290816614,11333.630116310356,7956.867324454573,5662.065802776256,7892.501235547431,3431.6303700050803,12.0
