upper,effects,lower,ate,z_values
0.27833328417056186,0.11471015230186438,-0.048912979566833104,0.0,30.0
0.28938715576634844,0.09161982461940127,-0.10614750652754587,0.0,31.0
0.2721072149708348,0.12426973123756282,-0.02356775249570911,0.0,32.0
0.29037818244975067,0.13977364660868422,-0.010830889232382207,0.0,33.0
0.27952830998984424,0.14586486563593082,0.0122014212820174,0.0,34.0
0.1767125697334257,0.06548119656987311,-0.045750176593679484,0.0,35.0
0.14486651145366575,0.03631219134101822,-0.0722421287716293,0.0,36.0
0.14096762237327687,0.04313146465641643,-0.05470469306044401,0.0,37.0
0.1813343999689501,0.08604593527606774,-0.00924252941681461,0.0,38.0
0.05318406388554522,-0.025579736076555858,-0.10434353603865693,0.0,39.0
0.050389184734621006,-0.019442185422290873,-0.08927355557920275,0.0,40.0
0.026292181716490323,-0.04387563816833612,-0.11404345805316256,0.0,41.0
0.07713395689586489,-0.011760172512372699,-0.10065430192061028,0.0,42.0
0.050452886550009166,-0.04388268998587133,-0.13821826652175184,0.0,43.0
-0.012058163335366648,-0.11427918020088634,-0.21650019706640605,0.0,44.0
0.02278931333693658,-0.07548816123564323,-0.17376563580822302,0.0,45.0
-0.017087911281693402,-0.13559478833260863,-0.25410166538352386,0.0,46.0
0.016499930775975738,-0.098006716862344,-0.21251336450066372,0.0,47.0
0.10081920843589776,-0.04709504214545749,-0.19500929272681272,0.0,48.0
0.052696121420678574,-0.0728549114182855,-0.19840594425724956,0.0,49.0
0.06058184744955279,-0.07115833994744157,-0.20289852734443592,0.0,50.0
