upper,effects,lower,ate,ate_upper,ate_lower,z_values
-9779.58495238607,-12434.438739440853,-15089.292526495636,-7232.653719973279,-5615.921863886084,-8849.385576060475,1.0
-2074.4692722726163,-3730.271934917717,-5386.074597562818,-7232.653719973279,-5615.921863886084,-8849.385576060475,2.0
