upper,effects,lower,ate,z_values
-2620.5745473275365,-4217.969319066331,-5815.364090805126,0.0,30.0
-2448.229887056257,-3911.1198138964482,-5374.009740736639,0.0,31.0
-1965.9159309769764,-3370.462621297433,-4775.00931161789,0.0,32.0
-2018.5076091521241,-3265.0142642273904,-4511.520919302657,0.0,33.0
-2142.6327566676755,-3393.5251404908518,-4644.417524314028,0.0,34.0
-1828.572296606178,-2720.4507382156103,-3612.3291798250425,0.0,35.0
-827.706723627326,-1583.0990078380385,-2338.491292048751,0.0,36.0
-282.5536144819714,-1032.6942721461483,-1782.834929810325,0.0,37.0
-744.3607444263508,-1531.9311836937118,-2319.501622961073,0.0,38.0
1285.3574099977222,688.5929422805648,91.82847456340721,0.0,39.0
1593.2140149376514,992.9425098212164,392.67100470478135,0.0,40.0
1718.2697904418326,1114.1693847900933,510.06897913835405,0.0,41.0
1049.691750688568,334.60337377555453,-380.4850031374588,0.0,42.0
1794.3760354417768,1094.7145741965455,395.05311295131435,0.0,43.0
2367.3474428044537,1637.2904021089546,907.2333614134554,0.0,44.0
2674.354912180196,1927.3274561216385,1180.3000000630807,0.0,45.0
4080.2293788313355,3156.3286697588114,2232.4279606862874,0.0,46.0
3805.432973557612,2767.3113198052897,1729.1896660529674,0.0,47.0
3552.815933193138,2580.0874104069617,1607.3588876207855,0.0,48.0
4009.186494765251,2957.492000879601,1905.7975069939512,0.0,49.0
3819.1817875162137,2772.4668785708955,1725.7519696255772,0.0,50.0
