upper,effects,lower,ate,z_values
2.0308156820929324,1.4172937188426562,0.8037717555923801,0.0,30.0
1.8303518038543682,1.2110264107923672,0.5917010177303662,0.0,31.0
1.8248726164585032,1.2746646195983937,0.7244566227382843,0.0,32.0
1.74035445279076,1.2398220315340605,0.739289610277361,0.0,33.0
1.801079420722207,1.3331696821154346,0.8652599435086623,0.0,34.0
1.3647881234400623,1.006475760412104,0.6481633973841456,0.0,35.0
0.8192124238113986,0.4921663725870057,0.1651203213626128,0.0,36.0
0.4831397226859271,0.18571128980411106,-0.11171714307770497,0.0,37.0
0.9733536264900247,0.6382735584537067,0.3031934904173888,0.0,38.0
-0.08886037803144417,-0.32983249244001545,-0.5708046068485867,0.0,39.0
-0.1674399811870239,-0.38572547872551,-0.604010976263996,0.0,40.0
-0.22688470912508404,-0.4610496270154917,-0.6952145449058993,0.0,41.0
0.29361578968055335,0.008221626660333492,-0.27717253635988637,0.0,42.0
0.11124720730400847,-0.16573644194484669,-0.4427200911937018,0.0,43.0
-0.42761988794230565,-0.7362508295808247,-1.0448817712193437,0.0,44.0
-0.4101534957059591,-0.7427160578156605,-1.075278619925362,0.0,45.0
-0.8238029851039204,-1.1910690947149944,-1.5583352043260685,0.0,46.0
-0.6278806430770247,-1.0014940720502012,-1.3751075010233778,0.0,47.0
-0.3703766481128064,-0.7723527329890081,-1.1743288178652098,0.0,48.0
-0.6696389308124656,-1.087511129788668,-1.5053833287648701,0.0,49.0
-0.5328703431341175,-0.9484386242183601,-1.3640069053026027,0.0,50.0
