upper,effects,lower,ate,ate_upper,ate_lower,z_values
-16540.583865574914,-20986.158011738677,-25431.73215790244,-20734.261392681623,-16311.650415652384,-25156.87236971086,0.0
-15450.306701994934,-19914.90458351771,-24379.502465040485,-20734.261392681623,-16311.650415652384,-25156.87236971086,1.0
-15849.066489862336,-20377.40885696726,-24905.751224072184,-20734.261392681623,-16311.650415652384,-25156.87236971086,2.0
-16024.678843364347,-20528.833031636997,-25032.98721990965,-20734.261392681623,-16311.650415652384,-25156.87236971086,3.0
-15588.628159933327,-20149.510238547093,-24710.39231716086,-20734.261392681623,-16311.650415652384,-25156.87236971086,4.0
