upper,effects,lower,ate,ate_upper,ate_lower,z_values
-6634.607664132519,-8445.827546370367,-10257.047428608215,-7232.653719973279,-5615.921863886084,-8849.385576060475,8.0
-6890.677581476346,-8570.162565219758,-10249.64754896317,-7232.653719973279,-5615.921863886084,-8849.385576060475,9.0
-6027.290105182216,-7602.334532320363,-9177.37895945851,-7232.653719973279,-5615.921863886084,-8849.385576060475,10.0
-1886.7241470133736,-4658.023169839653,-7429.322192665932,-7232.653719973279,-5615.921863886084,-8849.385576060475,12.0
