empl_chge_lc2vs0_iate,reg_ser
-2.3223642530685984,51.32189870085669
-2.2864147775630648,44.82253612444929
-1.3198082534957796,40.45295140473965
-2.175512309804013,47.94886509813647
-1.6855350235815485,51.99242497994736
-1.1687730093280762,50.918617138569005
-1.600917712233831,41.48296305222163
-0.6740999873372097,44.34699704539882
-2.1224108430406323,45.62378915966991
-1.5950626409736577,58.54521222112821
-1.8491707399835717,48.36277186842874
-1.8032842748106002,51.99242497994736
-1.9606396147999061,42.44907434855431
-2.3470247542158513,44.770034590453946
-1.0562025527246706,58.17571650868259
-1.80833998821999,48.027022042691215
-2.0549045387552587,53.70325408375153
-2.2058895231927407,51.20649072287212
-1.4816375984912267,48.04528843141448
-1.8567057105570743,40.58472706107023
-1.6426403709889308,43.49521587724775
-1.0296501922432753,47.97189674292668
-1.7174990119601203,41.57278495048693
-1.4757238249945743,55.58419079695274
-2.095927679456805,55.1660020929033
-0.9356814736135391,51.62276087243585
-2.0859558595460315,44.34699704539882
-1.559803850116122,41.797024702686336
-1.6696151270953825,57.81954827121653
-0.9856310988224151,43.05248972136468
-0.9148640448776186,55.61319381311606
-1.1547727778743195,55.7427690131515
-2.29965041896707,55.88635513910959
-1.5040194723715539,47.97189674292668
-1.7240616956269588,43.05248972136468
-2.2090395462215318,57.267873487302026
-1.0375135572217302,48.027022042691215
-2.0434889759863815,44.13662518418517
-2.026511726216121,56.00156836204996
-2.118068596382268,43.49521587724775
-1.6673339420335545,48.027022042691215
-1.7566818500547565,48.045288431414484
-2.4311432188337587,58.54521222112821
-1.497231338810331,41.48296305222163
-1.8870456467195205,41.04762817418116
-1.898541245674249,51.11621272212679
-1.3664745446854516,42.17211466032058
-2.180695770249561,47.97189674292668
-1.4420543363720482,43.199874437569264
-2.044941096883483,55.7427690131515
-0.9710975424192096,57.267873487302026
-1.7300564215420606,40.4804701361369
-2.399414601819295,50.918617138569005
-1.6481971918517442,51.64208012290497
-2.1711502292712517,53.89097997615204
-1.3851007125475934,45.92750305292296
-1.4293665704069922,51.64208012290497
-1.9368628890618593,57.91932836569297
-2.258396529302789,44.47355487462248
-1.6215575419848698,52.41398546391687
-1.792991439224768,51.32189870085669
-1.133944704924943,56.45104328229763
-1.404653641085209,53.89097997615204
-1.6888101892215868,56.45104328229763
-1.6147213260125803,47.05410925021325
-2.197626932236674,55.62658867338667
-1.9274823540044317,40.58472706107023
-2.4848864318212844,41.48296305222163
-1.0681081596743378,43.794759766421855
-1.7626438393296842,53.3341229438205
-1.8523698177961272,51.64208012290497
-1.7575616629497055,56.45104328229763
-1.051978477876285,51.239202675284645
-1.152170137851724,59.47595778135059
-1.7720407785398127,55.1660020929033
-1.5384216543876306,51.20649072287212
-1.2878816073757784,57.707357830393605
-2.2452916738281172,51.20649072287212
-1.3416465925525896,43.940765365608506
-1.7992142791571561,41.48296305222163
-2.208180835016699,56.19212068260055
-1.407681047650857,41.797024702686336
-2.4388342042703686,57.91932836569297
-1.328526163097933,44.770034590453946
-1.337915096391378,43.05248972136468
-1.0421314650148399,51.20649072287212
-1.983178207823149,55.61319381311606
-1.41421386150893,56.99131509722156
-1.578513004844013,46.71352130193502
-1.8300238514574232,43.794759766421855
-1.576738185127006,43.199874437569264
-1.9691144953897095,52.98577499952053
-1.2899237658416867,43.199874437569264
-1.317590999692997,41.48296305222163
-1.566959766438813,42.793960732726966
-0.9455299875648704,51.62276087243585
-1.9853835410787348,53.70325408375153
-1.5995684347921832,53.26971923443569
-1.504506868351506,55.1660020929033
-1.9383322910159941,48.335633078085934
-1.8140648899219287,53.3341229438205
-1.3723136365978523,41.1263774068312
-1.125681043080124,55.62658867338667
-2.5072364626251837,46.71352130193502
-1.8141304412089756,58.54521222112821
-2.2155698304198475,57.267873487302026
-1.1313372780952025,47.94886509813647
-1.8219459360657928,51.99242497994736
-0.8743084641580783,47.97189674292668
-1.1097844588850756,53.280960100439536
-1.4049834785478785,40.58472706107023
-2.1357445523958107,42.793960732726966
-1.9143059469238488,40.45295140473965
-2.2520888305132387,53.70325408375153
-2.0582896000044637,56.00156836204996
-1.5452550610407552,55.918969385169504
-2.084339649262578,54.1093094876617
-1.953716148638056,55.46991151542508
-1.7208700033337587,43.19639221231764
-1.5948379445221654,58.49033378788792
-1.823322310846123,54.86573122936064
-1.48969323829673,48.027022042691215
-1.5593816334911095,53.26971923443569
-0.8222725955311995,43.49521587724775
-1.5373266942557104,56.19212068260055
-1.8117932607767862,56.19212068260055
-2.1769113696148743,53.70325408375153
-2.0035157558624452,47.97189674292668
-1.956279375506804,47.94886509813647
-0.8870303872140639,40.1215023000053
-1.7182698368269436,58.54521222112821
-0.7417703967477062,54.1093094876617
-0.8848271808591212,44.34699704539882
-2.1681964287747286,45.92750305292296
-2.061211155075579,50.71721377412224
-1.9180653723408838,53.08541388864003
-1.3230586348255433,40.1215023000053
-1.0818061223938433,58.17571650868259
-1.2448635574441114,56.99131509722156
-1.461898997913041,42.44907434855431
-2.236557954301725,44.47355487462248
-0.8461102562889479,44.47355487462248
-1.625992571699166,52.81671062158314
-1.2498901563567077,57.707357830393605
-1.0543377224028578,59.47595778135059
-1.5540798343881348,58.54521222112821
-1.8751731572747596,55.918969385169504
-1.5076750282245464,44.47355487462248
-1.7493270150015245,55.505871920133245
-1.798203512319212,55.7427690131515
-2.1485629296296356,58.49033378788792
-1.9517551419163701,53.280960100439536
-1.6803437254927505,44.82253612444929
-1.271962102661564,57.91932836569297
-1.801455733815789,59.16605356399492
-1.9677872063483273,48.335633078085934
-1.8286689873193023,47.05410925021325
-1.6616829963679711,48.36277186842874
-1.5381961268118574,45.92750305292296
-1.7702299834849917,47.1570315638461
-1.257721743424815,44.82253612444929
-1.693611108975392,53.08541388864003
-1.7311972017513015,40.4804701361369
-2.2854163860647634,54.89502272010587
-1.3087740736836317,54.89502272010587
-2.288401507186695,50.71721377412224
-0.6319547708096833,56.19212068260055
-1.5821847443847392,43.49521587724775
-1.5997430319143224,47.05410925021325
-1.1661948977896084,55.62658867338667
-1.4768508195566437,51.20649072287212
-1.9606640214322026,53.08541388864003
-1.7771561772958875,58.54521222112821
-1.8092187072542476,51.99242497994736
-1.2504815588118883,57.81954827121653
-1.7305969769768703,47.94886509813647
-2.2351223988511206,41.04762817418116
-1.3997971464737131,52.40854258551276
-1.2111266801726537,51.20649072287212
-1.6142966456769798,59.47595778135059
-1.7972229473999266,53.3341229438205
-2.0846321582605016,56.45104328229763
-2.0571582672235316,47.94886509813647
-1.1214362760649677,51.64208012290497
-2.2436502127809783,44.13662518418517
-1.3284460590015548,42.17211466032058
-1.5262894941172158,40.1215023000053
-2.097583526483132,41.797024702686336
-1.5272157607440418,40.1215023000053
-0.48742176204449367,51.62276087243585
-1.6645889429825194,51.32189870085669
-2.100027234137924,43.794759766421855
-1.8378651213605859,50.918617138569005
-1.9392205420336088,40.1215023000053
-2.619765730615466,43.49521587724775
-1.178160750264434,44.770034590453946
-2.281078477939255,48.335633078085934
-1.8046709346153145,51.64208012290497
-1.2581767351019553,41.1263774068312
-1.317675521875963,40.31705615821635
-1.8589494748997428,54.13462065843544
-1.6614577025112698,51.99242497994736
-2.18268580730243,55.918969385169504
-2.0140806393532174,50.918617138569005
-1.9199304611560661,51.239202675284645
-1.1702365136004442,55.88635513910959
-2.1371421129021053,51.11621272212679
-2.019364000136243,52.81671062158314
-1.5549541820003687,47.1570315638461
-2.0534931625457755,44.47355487462248
-1.3078696362334254,51.11621272212679
-1.5787799485070357,55.88635513910959
-1.7849112011029604,44.770034590453946
-2.0288082808132835,57.91932836569297
-1.3386642415910792,47.1570315638461
-1.2163452421136833,42.17211466032058
-1.110631798307559,51.99242497994736
-2.2153102072075983,51.32189870085669
-2.335222558878168,42.17211466032058
-0.9698231923753136,58.54521222112821
-1.9719294928527256,56.45104328229763
-2.097880931736635,40.4804701361369
-1.4982849449382694,44.770034590453946
-1.6196513830723125,40.31705615821635
-1.7255416608025438,56.19212068260055
-1.4418657511342416,54.86573122936064
-1.625156795332189,59.16605356399492
-1.7224114157409676,42.793960732726966
-1.7026039238917328,55.58419079695274
-1.588253838844246,43.49521587724775
-1.7049518668052899,54.13462065843544
-1.2369931330635486,41.1263774068312
-1.812926286177524,47.97189674292668
-1.9544865624433572,40.58472706107023
-2.0506779387437475,54.89502272010587
-2.2456994165136166,43.05248972136468
-1.7298993637050004,58.54521222112821
-1.141960416190214,56.45104328229763
-2.169006477124101,54.1093094876617
-1.6104922638923613,40.4804701361369
-1.2914673334336686,43.49521587724775
-2.1688632315166534,42.17211466032058
-1.944114102833927,52.41398546391687
-1.8155238502012179,40.31705615821635
-1.3965757013329723,51.32189870085669
-1.5512448105431091,54.89502272010587
-1.6497447422028955,54.1093094876617
-2.3017282981386793,44.47355487462248
-1.916904434220311,54.13462065843544
-1.1660010783104724,53.89097997615204
-1.3918848843054326,40.45295140473965
-1.6172643429286873,52.40854258551276
-1.8788814295049432,58.49033378788792
-1.7107181971844871,40.31705615821635
-1.556522903647536,44.82253612444929
-1.429410371864238,58.54521222112821
-1.8185955989993134,56.00156836204996
-2.1073803171367826,51.32189870085669
-1.3260045235398332,41.48296305222163
-1.827342756402849,54.86573122936064
-1.6907272518918937,52.98577499952053
-1.0430286163754792,53.3341229438205
-2.105849601779431,40.45295140473965
-2.3110433127198267,53.26971923443569
-2.3382832969402303,51.62276087243585
-2.0788296610880757,57.707357830393605
-1.8860487184886048,43.794759766421855
-1.9481187812593415,42.44907434855431
-1.4450756383525478,40.1215023000053
-1.873006023333561,53.08541388864003
-2.0427685911501166,55.58419079695274
-1.8622321532167414,55.58419079695274
-1.3937163238023282,52.41398546391687
-0.8769530624377565,44.47355487462248
-1.6051986112037868,55.88635513910959
-1.2220023227562984,58.54521222112821
-0.95753141876078,52.98577499952053
-1.9894828106804738,56.19212068260055
-1.2637769197767574,48.335633078085934
-2.005527210222023,56.45104328229763
-1.9125325530458643,55.1660020929033
-0.901488525698528,43.19639221231764
-2.217110593689288,51.239202675284645
-1.6111171108283953,40.31705615821635
-1.8449707128952104,41.57278495048693
-2.2905592989061367,41.48296305222163
-1.6529813309001975,58.17571650868259
-1.6786015847546816,53.26971923443569
-2.460534759266828,46.71352130193502
-2.1303663808630238,49.76105210425247
-1.872507244286413,43.49521587724775
-1.8759726651608544,40.50652664870855
-2.198214076973768,43.19639221231764
-0.9280386423807049,54.1093094876617
-1.1709676862237393,53.89097997615204
-0.9522786987149987,53.3341229438205
-1.999125881982105,41.57278495048693
-1.7225649904165536,43.199874437569264
-1.9666288194429167,41.57278495048693
-1.5419634289918949,55.7427690131515
-1.9342082740676763,53.70325408375153
-2.182331170183868,51.99242497994736
-1.6745154906407085,41.57278495048693
-1.8618791003482382,43.199874437569264
-1.1990138398751138,57.267873487302026
-1.946900866961661,54.13462065843544
-1.8566125397772066,43.940765365608506
-2.2832719746377763,51.99242497994736
-2.302119366926383,53.70325408375153
-1.5235024444397418,51.64208012290497
-2.0700640620528326,45.62378915966991
-1.9232168702236379,57.707357830393605
-1.7635652632190235,50.71721377412224
-2.2095610395823284,53.70325408375153
-2.1083166712884758,44.47355487462248
-1.2296853562313346,42.793960732726966
-2.0324811572003063,44.770034590453946
-0.9938921628410214,44.34699704539882
-1.9137974995092635,55.88635513910959
-1.4910094760097627,42.17211466032058
-1.1738150935598517,46.71352130193502
-1.1944152488957447,41.57278495048693
-1.467572030244852,57.26787348730202
-1.4630332442639167,40.424467677940896
-1.4805742102650128,46.71352130193502
-1.645248373536307,47.05410925021325
-1.580779124192111,40.4804701361369
-1.6790205418846988,45.62378915966991
-2.322114755500572,43.05248972136468
-1.4970598263692054,40.584727061070225
-1.772472004057292,47.97189674292668
-1.2564364001035475,53.08541388864003
-1.7362150422308285,50.71721377412224
-1.9962901854421908,58.54521222112821
-2.180772553813939,41.1263774068312
-2.3684230880223676,55.1660020929033
-1.790013528310355,41.48296305222163
-2.2566207398555553,51.32189870085669
-1.9448013928932584,50.71721377412224
-1.384634440744275,40.45295140473965
-2.334827599218224,55.46991151542508
-1.20821968431172,44.82253612444929
-1.1827161102210895,56.45104328229763
-1.5679835854754693,41.04762817418116
-1.5925165507688477,52.40854258551276
-2.038912207497896,56.45104328229763
-1.4989225083895987,54.86573122936064
-1.7995724412155072,48.027022042691215
-2.1547165588533885,51.11621272212679
-2.4204757909850363,58.54521222112821
-1.378077056299163,49.76105210425247
-2.1318763476817217,55.58419079695274
-1.3607954156114082,52.41398546391687
-1.4173033543601192,56.99131509722156
-1.9243771558265212,54.1093094876617
-2.0126366965981326,58.49033378788792
-1.4736391323220697,50.71721377412224
-1.374821221301019,49.64290509414352
-1.8762454931959638,47.05410925021325
-1.0940125616971814,40.45295140473965
-1.7351224346406562,53.280960100439536
-1.76830542749433,42.17211466032058
-1.5973914986671804,57.267873487302026
-1.8157980244768739,40.1215023000053
-1.2537256486380595,55.61319381311606
-1.991610634213659,42.793960732726966
-2.285873247133699,43.05248972136468
-1.7943554340246726,43.199874437569264
-1.0063457138309093,55.1660020929033
-1.5544295242991766,51.64208012290497
-1.421004546219788,53.08541388864003
-1.667581511602367,58.54521222112821
-1.452426040725868,40.50652664870855
-1.7396430669336387,50.71721377412224
-1.632952855023508,41.1263774068312
-1.6537106259363692,51.20649072287212
-1.7106519344939901,52.41398546391687
-1.9625524964671723,56.45104328229763
-2.115571527798366,59.47595778135059
-1.4026508200814407,52.41398546391687
-1.983342020502056,49.76105210425247
-1.9052365500080972,40.4804701361369
-1.3186696451494881,43.05248972136468
-1.614493704507895,56.99131509722156
-2.48082127966433,44.13662518418517
-1.8964991102333681,55.918969385169504
-1.0424585845300043,51.20649072287212
-2.362758619084626,41.57278495048693
-2.0312804150161576,43.794759766421855
-1.8096150857852416,42.44907434855431
-1.898547957854838,42.44907434855431
-1.9300613422552768,50.918617138569005
-1.318383709003376,54.89502272010587
-1.3701442053027693,41.1263774068312
-2.511140551913969,48.335633078085934
-2.087714458948569,57.91932836569297
-2.0738061355461226,40.424467677940896
-2.155927909197686,50.918617138569005
-1.5559193652120797,51.62276087243585
-1.3987058414574147,53.08541388864003
-1.686214969519058,58.49033378788792
-1.592931179137549,56.45104328229763
-0.9388010617851065,43.794759766421855
-1.1773983279625764,55.7427690131515
-1.231884876102354,54.13462065843544
-2.110246495617588,49.64290509414352
-2.1639225513386093,40.31705615821635
-1.449743983521554,55.918969385169504
-1.8186789904775287,47.94886509813647
-1.1128105327932216,47.05410925021325
-1.7389154703545358,51.99242497994736
-1.610214010011411,41.57278495048693
-1.4608299111246192,51.99242497994736
-1.0244402371535237,53.3341229438205
-1.1614297242567235,47.1570315638461
-2.208835858234664,40.4804701361369
-1.8280747900797965,50.918617138569005
-1.576705028398245,44.770034590453946
-2.1805813049925273,40.50652664870855
-1.9231585923017407,47.94886509813647
-1.3678046705015476,41.95976623989256
-1.4000926244585754,55.61319381311606
-1.0156669366078384,43.49521587724775
-2.126404025621507,47.05410925021325
-1.9486218084012155,40.50652664870855
-2.216446968848576,57.707357830393605
-1.2664737653876867,47.05410925021325
-2.38244315305501,56.45104328229763
-1.5985168181043337,55.46991151542508
-1.6395147257890537,57.267873487302026
-1.9739255570809553,49.64290509414352
-1.7140517687417538,40.58472706107023
-1.2477762504024974,57.267873487302026
-1.4389687623684604,51.11621272212679
-1.4837114061170853,55.505871920133245
-1.591969769606608,55.918969385169504
-1.8119046508837249,44.47355487462248
-2.105357490499484,52.98577499952053
-1.0181543448264518,55.88635513910959
-1.1708472709655142,42.44907434855431
-1.1015580998724912,55.1660020929033
-1.5794482721059235,40.50652664870855
-2.3705697826914642,55.505871920133245
-1.6215713334060968,49.64290509414352
-1.697341803980535,40.58472706107023
-1.1151075885077146,43.05248972136468
-1.1212344278356228,52.41398546391687
-1.1189885390573489,54.86573122936064
-1.9155700451737268,59.16605356399492
-2.285563311679255,44.47355487462248
-1.8746056948019518,44.47355487462248
-1.585874848245422,58.49033378788792
-1.6918322665100904,43.49521587724775
-1.7648690194690146,55.88635513910959
-1.468586964048829,41.48296305222163
-1.5253845167325033,57.91932836569297
-1.16785792839191,50.71721377412224
-0.9353349364280757,41.48296305222163
-1.6615350201559582,48.36277186842874
-1.8480196694422497,57.91932836569297
-2.2988025730207116,46.71352130193502
-2.025277089540188,55.46991151542508
-1.3158489497112265,52.40854258551276
-1.7958900513407283,47.05410925021325
-1.3056031713423168,57.91932836569297
-1.1348749425550122,41.1263774068312
-2.2807876095364454,41.48296305222163
-1.3195586969328752,44.770034590453946
-1.5037103208866924,55.58419079695274
-2.098045961834563,52.41398546391687
-1.9605258580483649,44.47355487462248
-1.804015539481735,55.918969385169504
-1.7636019517425159,57.267873487302026
-2.2122805771385066,45.62378915966991
-2.105587256542087,53.70325408375153
-1.3688879525198343,45.92750305292296
-2.083255596178585,50.918617138569005
-2.3064092383400814,54.89502272010587
-1.7876082306665158,40.4804701361369
-2.085533741401534,53.70325408375153
-0.774294746930373,55.505871920133245
-2.0653477002498697,55.88635513910959
-1.9496769869605688,52.41398546391687
-1.0102121897916385,43.940765365608506
-2.1393905099317982,51.239202675284645
-1.0169656185900546,55.46991151542508
-1.8288673241731486,52.40854258551276
-1.8727914448249277,51.99242497994736
-1.3882192666394864,51.239202675284645
-1.676039187551525,47.97189674292668
-1.587829505189094,59.47595778135059
-2.2146636741883747,45.92750305292296
-1.2505451541811885,48.335633078085934
-1.2577197852266626,43.940765365608506
-1.756539342199729,40.45295140473965
-1.771604264002745,41.57278495048693
-1.2275478406842548,44.47355487462248
-1.1840920402523945,44.82253612444929
-1.5250856903396048,44.82253612444929
-1.7494473880008852,51.239202675284645
-1.6973783595995553,57.267873487302026
-1.5197577068768031,43.940765365608506
-1.5420209956087683,41.797024702686336
-1.7982229316713014,53.3341229438205
-2.0233764732043573,42.793960732726966
-1.5297599673678048,47.97189674292668
-1.782747343053188,44.82253612444929
-2.393719827751412,53.280960100439536
-1.6090600698498256,43.19639221231764
-1.4550889694907663,53.70325408375153
-1.8778856301923383,58.17571650868259
-1.3237935504977538,52.40854258551276
-1.836751733086705,43.794759766421855
-1.318776842842711,41.57278495048693
-1.7228830217702527,49.76105210425247
-1.8445244780478645,40.58472706107023
-1.7076709987291008,52.41398546391687
-1.7066082471223474,44.47355487462248
-2.0304825728838773,56.19212068260055
-1.2269582920318785,46.71352130193502
-1.6270576448719043,40.58472706107023
-1.4261326288540974,40.424467677940896
-1.4596934311759409,45.62378915966991
-1.6318548371175532,56.00156836204996
-1.309152676975498,55.58419079695274
-1.060123701085686,57.267873487302026
-2.154098164526274,55.46991151542508
-1.5134176901843928,57.81954827121653
-2.050932120374607,50.918617138569005
-0.9933450230902201,44.770034590453946
-1.9898253545932953,48.04528843141448
-1.8557603990241207,43.940765365608506
-1.8251381373287985,43.49521587724775
-1.8101617755999349,51.239202675284645
-1.5494572651919172,40.58472706107023
-0.937241724432567,53.08541388864003
-1.566645196163201,43.794759766421855
-1.8167022244559596,51.32189870085669
-1.851044545048755,43.05248972136468
-1.107343955041137,49.64290509414352
-1.325912895562817,51.20649072287212
-1.037795887312281,50.918617138569005
-1.0959668564258,56.19212068260055
-1.826768936552888,50.71721377412224
-2.0996044548167347,47.05410925021325
-1.6655725288335148,40.1215023000053
-1.6972389469805604,57.267873487302026
-2.373489314559755,40.31705615821635
-1.2106135321336478,47.05410925021325
-2.0402926182233676,44.82253612444929
-1.979836298866118,43.05248972136468
-1.8816279796688749,48.36277186842874
-2.2438528696473403,50.918617138569005
-2.349022950992278,53.3341229438205
-2.086540363787715,59.47595778135059
-1.9138443279712138,52.81671062158314
-1.8711557775370649,51.99242497994736
-2.0779378171839853,54.86573122936064
-2.006781575962015,42.793960732726966
-1.1161575189843735,51.62276087243585
-1.9801707314646,42.44907434855431
-1.413484423551466,55.918969385169504
-1.7837867401956848,52.40854258551276
-1.4694785435151378,47.94886509813647
-0.7723521977920736,55.505871920133245
-1.8362298132253132,57.81954827121653
-1.8056738976821318,41.1263774068312
-2.2882837595894805,55.88635513910959
-2.100116967285931,51.11621272212679
-1.8417313607913028,43.940765365608506
-1.8248565622270778,40.1215023000053
-1.7952667335807337,58.54521222112821
-1.5678195489179259,44.47355487462248
-1.9770419978304508,40.4804701361369
-1.5344056373754145,53.280960100439536
-1.980671386657675,48.36277186842874
-2.3318306893080747,53.70325408375153
-1.930521741198195,48.36277186842874
-1.7338053794015167,51.20649072287212
-2.117199889910832,52.40854258551276
-1.5639144234712026,54.1093094876617
-2.1674914910522993,56.99131509722156
-1.255809573614555,56.19212068260055
-2.2317250528208152,43.49521587724775
-1.422091461469615,51.239202675284645
-1.7117292607621568,57.91932836569297
-1.988405505510482,53.08541388864003
-2.3847243499601194,51.62276087243585
-1.5520784971022226,40.31705615821635
-2.4224537285760035,55.1660020929033
-1.2640847883500006,49.64290509414352
-1.020514818895463,47.97189674292668
-1.5488907618555021,55.7427690131515
-1.2476129715979258,53.3341229438205
-1.8324879011116897,48.027022042691215
-2.2898327031397505,57.267873487302026
-1.6874691957247723,55.61319381311606
-1.2611316072470116,55.7427690131515
-1.4748915986699467,40.45295140473965
-1.4082779354336346,43.19639221231764
-1.8466730184384037,52.98577499952053
-1.4962182395021348,42.17211466032058
-0.9446378746788857,56.00156836204996
-1.6555306724804861,54.86573122936064
-1.9119273739492282,54.13462065843544
-2.1742602897803867,50.918617138569005
-1.3606876152917247,59.16605356399492
-2.0904517547321446,51.62276087243585
-1.7299206429720644,53.89097997615204
-2.200186879609685,45.92750305292296
-1.796011263213456,54.13462065843544
-1.7675478248844811,56.45104328229763
-2.014625318157953,52.41398546391687
-1.566867277250304,52.98577499952053
-1.705887838993784,54.13462065843544
-1.6197468867739915,51.32189870085669
-1.2668677558658736,51.99242497994736
-1.8196887758670868,45.92750305292296
-1.9277384337843366,56.00156836204996
-0.8578410903629737,40.50652664870855
-2.1381214902901453,49.76105210425247
-1.3365358915233116,42.793960732726966
-2.2009054104531764,44.13662518418517
-1.3487994346612688,49.64290509414352
-0.42485722250024927,55.88635513910959
-1.3826796450390495,55.918969385169504
-1.9834244043552798,40.1215023000053
-1.6075937601876897,51.64208012290497
-1.750283792809756,51.239202675284645
-1.5358644406590471,43.199874437569264
-1.3796670260085726,52.41398546391687
-2.035848928352252,41.95976623989256
-2.2436994709569342,54.1093094876617
-1.925141143504242,47.05410925021325
-0.9338213159428728,51.32189870085669
-2.0990118140487466,47.94886509813647
-1.8016509168952268,55.61319381311606
-1.5732128954579234,43.49521587724775
-2.4321205598950635,52.98577499952053
-1.0006479673210542,55.7427690131515
-1.7660880255207667,41.1263774068312
-1.7024418070234815,47.05410925021325
-1.583546743184336,57.91932836569297
-1.6301021840126197,59.47595778135059
-1.7542672150992236,54.1093094876617
-1.7880944310799176,48.335633078085934
-1.8281334111909446,42.793960732726966
-1.127670722544181,52.81671062158314
-1.7092429324653549,47.05410925021325
-1.6864593191006894,41.57278495048693
-1.5627683881462104,54.1093094876617
-0.9548771810205072,59.16605356399492
-1.9117726987587804,58.17571650868259
-0.8465149601771271,56.19212068260055
-1.7662277100767123,43.19639221231764
-1.6095787664020873,54.86573122936064
-2.05577442557364,52.98577499952053
-2.2010861814143565,50.71721377412224
-1.749733612418652,42.44907434855431
-1.4918873388332516,56.19212068260055
-2.1669747646193414,42.17211466032058
-1.7949526153014526,58.49033378788792
-2.021067480469902,53.08541388864003
-1.2872572246666671,43.794759766421855
-1.5093220508505651,57.267873487302026
-1.6895035307070962,44.34699704539882
-1.0819377628541011,51.64208012290497
-1.9580286326574474,43.794759766421855
-2.258159930560563,47.1570315638461
-1.7555724755292599,53.3341229438205
