sal_avg_lc1vs0_iate,sect_al
-463.513496485008,10.07365179352578
-1847.6121512813597,16.80156397820652
-3666.724739464621,14.29366380159172
-8612.12307443159,17.60447013640254
-2932.6937992341063,16.34262365410707
-5665.001479048336,14.250867743380557
-3441.4558967006274,5.584227618370866
-2838.081801430035,10.884169853481596
-5190.987333464111,6.876545722211219
-6679.015808655396,8.022938998903351
-21088.555720797518,14.375711469500713
-5050.337640104915,9.333905091584258
-4330.400558687103,5.108505545983842
-4328.147398870946,13.760349627811008
-227.3310448535001,16.239913412438217
-3114.3760810520707,14.081589276478278
-2435.8406409209138,11.544087762845813
-16801.22053844198,9.185204750144113
-6820.418310267503,16.317502705010668
-13760.996006129913,17.477112864169058
-18046.204079078827,15.716579181964525
-2321.9146750212035,8.994935032749678
-13241.46132851449,5.218827226790301
-3071.19154952596,14.288659287211557
-3206.1550970958815,15.692530474215395
-4154.286240049651,7.913015801979398
-15006.888634045421,6.142786405873864
-12021.335593992317,14.147604730552498
-2070.3202580666493,16.176601459739913
-18397.95356272177,11.000470633430488
-1889.9598735848053,14.05652253986378
-6092.692729795937,8.24275834530662
-7701.838036392345,7.728752120030903
-4284.474753541315,5.019228465525159
-3070.9207159497064,11.91035613150846
-10186.839265724966,7.770074417325333
-4058.7263050805213,17.951867968058835
-4234.555661910751,5.132740986437116
-14841.704162924554,8.901953679004293
-4721.648946031489,12.325678788631842
-146.3326538080487,14.446609179035548
-4296.263003798102,12.595382164037684
-3968.027247398873,6.06882738323647
-5487.076290863111,13.189723668675953
-10821.706583671672,14.652281510498652
-3549.0933660013325,17.368179616295293
-11176.520391528746,14.137774779290114
-396.6216945757328,17.529853879408723
-1308.7933614894812,7.863236197357244
-4321.738163391496,11.61972469445422
-1679.3250543333627,17.026004518860216
-13825.385441420818,8.363464107554325
-9705.903919529803,10.92354258696166
-1941.5600032764141,12.776723628408444
-17026.261987989732,8.236443850825474
-5681.74233304389,5.637380383048353
-20707.033050715305,16.86852506771081
-2715.2386861927325,7.825027595307594
-2681.99010470236,11.089981435603669
-2220.630708743636,11.526992970305113
-8836.78346681875,10.466891721204302
-4080.6812910874987,17.318579771385657
-3567.75067401295,17.019447742226482
-61.33569109278403,8.62573509918215
-11229.120037878332,15.77053968373836
-5514.657729756766,13.24387872366722
-8119.786103787981,10.315705396356236
-5653.523153591791,17.6982329127732
-3021.041312560856,13.091803613294514
-2202.385252410415,10.106893051838778
-13711.86613623781,15.476978700966145
-18989.89525567234,10.167569709079974
-3881.4391296977374,15.355172624534047
-8124.260113193132,10.642562818606049
-3051.0709837098966,7.506132412402403
-4554.147313564168,13.371527587668366
-2590.3474344504575,5.288124522852412
-6908.662810779986,9.968173814820616
-6718.468603575588,15.312285008133465
-20004.117829970786,6.261874670776804
-4994.176749152037,16.211045561266953
-5496.55923926767,8.84718404554691
-4302.962053225012,16.24149366023247
-5998.531895427333,17.449297299740845
-4408.920118722363,15.616029127852032
-3362.96784283539,10.021375184528209
-1128.8177198612439,15.162354302500775
-12334.234629367968,8.811025597714025
-12821.893128497695,6.865292874080373
-8054.5514265533075,15.780847019648997
-14090.634343899204,6.907809363309408
-7617.009346591939,9.85794274588126
-2796.7528572068677,12.984455320652028
-924.3493473975333,13.12957809832156
-6411.868072222465,10.68108127247229
-20986.804676169333,9.256130945881676
-3079.8646357343596,15.26838073125554
-11235.677003808369,14.380460965173572
-3300.177699021645,17.834272153715688
-6319.144300785712,13.274359049494487
-7220.067168747152,14.343044403525958
-3752.450922899925,10.11396574670279
-10122.392623717966,14.806371994198072
-2059.022433649012,17.21851297954508
-4420.459952515184,17.748795909726056
-3657.864961302712,12.947610076035316
-14497.581488513384,10.967254372458076
-3280.972619140175,11.332843106445836
-10016.712359354979,16.736537792248306
-14130.109560966343,5.6584357211377405
-11526.239612007645,17.350311941734546
-9627.575265321331,11.065702270602252
-10242.502781571558,16.363589823842794
-12375.299110150592,14.09629550130206
-12775.022272749107,8.445805723103849
-2962.4747961838993,5.489593115303767
-5733.944012197649,17.032084035406463
-412.16662863333386,13.17494122317058
-4173.934912833149,9.877397355686192
-4446.523276926742,16.06961579133698
-5546.287796963205,15.662722613265828
-6644.113947641672,10.773556756960811
-20463.510461793707,6.06622465788692
-11421.985827900826,11.502621173759897
-14588.283114557971,6.763750290345465
-4296.9341605022455,13.716173697500553
-15308.381580177347,7.696237899765242
-1918.6337455126786,16.945306310445183
-4904.122555143581,7.555962881208051
-3782.712618864375,16.344912550145345
-4336.14058556478,7.741622192503377
-13019.588975640676,10.73691061703012
-4701.720109369653,5.010114345938318
-1862.2777478242606,16.152000350189763
-1651.7998929613914,5.788602360127483
-2245.9113882877136,11.942732374323782
-5098.816434561996,14.218865333470236
-16139.686901748268,17.915057173864337
-7755.282672002699,16.36756479650461
-5407.08598283951,11.831672404627476
-4648.452389895047,6.474082177705779
-520.2555182121823,12.561778864303674
-19495.373864824534,14.251321201074845
-4733.99346998361,5.373978429080278
-5677.709380763718,17.510695096853375
-5579.931288879409,6.396622806480626
-21197.190502766305,7.048540871341307
-14020.929154737749,12.026985779360006
-12981.516844003236,9.421703060613224
-2648.987215829232,9.100467536030864
-16753.22068041909,14.897278045222125
-8524.629155095867,11.194045291398933
-5975.722087964356,14.525992674310316
-9125.532586995547,15.813934721866616
-7619.046303009428,17.07670316746558
-2855.586163825934,13.471244280705209
-3025.8097797928276,8.060664661910206
-2497.1665053223387,5.339359847951713
-7184.193202091382,16.841691529791873
-2807.523195563472,14.022783303546651
-3080.209531283679,7.578670215628225
-5494.654000863124,9.896728602787976
-1819.1616023078786,7.145547408151055
-13599.512198976117,8.961442378326982
-4661.803029523228,16.697692934326405
-4762.071432685161,8.091688267970401
-5145.8303435802845,10.633584226175191
-21717.09240546481,17.54340829103388
-3919.964005010719,15.617852219472656
-4024.195172315309,15.414910377114582
-2932.832439347376,13.699424181237502
-4971.014798354618,6.555858440371539
-2767.8809390932056,9.422671453174614
-5493.866697337418,13.28679301270122
-3395.332213811672,16.42250076398973
-2909.1529854074083,12.541848691127246
-9920.038541856886,17.594870846304246
-4852.356244613504,12.546081237284463
-5584.926950041488,7.718565989157494
-7964.870549707955,5.637687874261407
1188.264489757641,9.157069695401733
-10620.14815116794,5.161251837639126
-1895.3452563455148,7.956321531961459
-797.0658975308497,9.47284411534682
-2664.5307177555405,17.878563849234297
-14399.804235434925,6.976062395348452
-2840.982919313621,9.039685806310224
-294.82386166505825,15.223307679321367
-3326.16243834518,5.180108742361491
-17341.001304706522,14.630166105707383
-13342.804826578384,12.36030108665084
-6679.770675387857,17.927202814208496
-10378.034609233018,10.98033438811801
-7586.032266469161,13.403296571682032
-2138.3843792674666,14.85152761769627
-2962.947797366007,5.451634883020842
-9445.061591712045,6.149940560275384
-4628.850483957177,13.067007641785136
-2371.945529551689,9.358508651784092
-2504.6642034590986,9.160169538803888
-7650.088853001283,13.834422612962
-10049.364534438411,15.372730716760142
-16409.512754677424,12.218630172098443
-2227.1544694534746,10.94220904422565
-7726.152897312457,8.226530589068279
-14604.01587291501,17.468622792977598
-6757.192295640221,13.846735189913836
-7165.033228111048,16.997530518117248
-996.4244833159028,11.637797775880315
-13969.073750347066,14.870038527696096
-11130.593381398496,14.830628096652887
-11059.005339752526,8.723376246242276
-20418.00601613143,17.429135364471435
-4505.262376376644,17.966675674966297
-2650.541807093163,14.533397948133183
-4300.2829864926025,15.296933153471276
-4476.765153839629,9.500238610101864
-5152.243767786587,8.200087658623433
-2561.134512646271,8.170719399495722
-7682.127741808816,13.686576198423651
-1111.2948748196618,11.256496789010075
-4978.012447428833,9.57240719705134
-2407.823753415889,7.551785045641114
-12672.240773153246,10.776449519143087
-6232.158946257013,17.79060618353654
-18260.908580148935,16.151044723936185
-12529.22791783786,15.654436966234377
-14267.555802736057,10.390721058890044
-3386.4387374681355,14.152519639609974
-2321.113462848197,8.205249305206635
-6625.325877134188,11.42590297068265
-6255.207636035607,8.687094016639175
-2312.351440555054,8.451453551115325
-4528.12110400387,13.97529368677419
-2136.024496009291,10.543974000371898
-3797.049319575912,14.991314484472229
-2549.244477343338,7.172292348755044
-1035.8719310758015,5.185394298153119
-16020.440062487536,12.827225013105105
-7332.0449117115495,12.629912878769147
-12498.667019472758,15.113640926373826
-7674.683263877325,13.359994447333298
-5373.937467221862,11.054424113593807
-686.1375662136179,14.55555391815915
-2780.854156387918,8.47744034074803
-7917.3120189264855,6.836043756196453
-15153.016100497083,6.772651648050604
-2322.729195925518,8.816122593101671
-13659.446268026304,15.293808094184095
-6929.011200109049,13.30314510960437
-4178.24318679288,5.763542604401958
-6760.580360149945,16.80724845645929
129.0258704716989,8.281118372446537
-3188.3456954588783,13.311851843894017
-9516.46720148789,15.435445527016096
-12148.93119437116,5.588268133387113
-17467.404146722078,7.9058309963719
-99.55215731127976,17.562725291422108
-9954.110087712743,15.036158750857265
-12340.991839544762,14.588157699064825
-22115.340534184277,7.698282682482858
-13646.644695816767,14.325833437319966
-19331.30150918461,5.3475868212048825
-5221.6323170013475,5.020126879723268
-9035.514445965619,7.472512069943583
-5633.825468059045,9.46852716186545
-3150.3597379570047,9.307648379122936
61.60349985900598,10.299295303597988
-809.3600076635769,8.255102871000311
-5088.28188985917,12.729262797918818
-9845.0089091722,7.946262159511638
-2325.1764468510314,13.037616088987493
-1401.3863216818309,9.240625105168888
-5462.314517675968,15.745123453057776
-9208.440692572243,17.373906404588496
-12060.361812287852,8.89643972015821
-1877.1333062559233,11.73191880873608
-7939.821816474209,13.39304106703513
-4289.047389677109,8.716025603569289
-4329.475988185808,9.838570453480736
-6057.285302540814,14.642483193440848
-12858.643002236695,10.1372055509543
-3233.468108602967,8.588524143492592
-15721.164024572408,10.375420853736674
-4019.193578120883,13.054038444734532
-4551.624874001085,7.326969524419636
-12667.710940098934,5.902002071191648
-7407.42116595402,14.504591035567383
-791.8595690477705,16.56387543737347
-516.7286420895107,12.608750223399904
-4374.179819366849,8.291574946516953
-9612.92341891613,11.733188628204193
-3124.1194900100436,5.969837126146828
-4393.087762808688,15.234334539705838
-9281.123888493767,13.009315238846746
-13369.916645841364,15.771986986528914
-332.6247287640011,8.53800087921903
-4420.848347727806,10.251356970912902
843.4764231047986,13.461301843135027
-4501.6520178244255,15.492415940327826
-14574.756331154886,12.238240620998248
-5898.811925904288,16.548862310988895
-10915.62995720756,9.880223049518737
-3393.5474613805527,13.790852536896132
-1790.2938023615297,13.137943452290283
-6779.62190486842,13.592070259338731
-11186.295105876992,13.544290489902377
-2072.3387249033312,14.955787905470103
-4728.134292884335,5.37755488515449
-2464.544454967063,10.085078468696796
-4890.754711351303,9.22416504574569
-1975.4436891613843,16.763853776314466
-14353.168442913953,16.41352546341996
-5248.791732272066,5.780240251413903
-3258.65984380615,17.67048729535145
-14484.53520635545,6.158626247607738
-13719.42061313944,8.705983213943258
418.7795160312018,14.534189724135228
-5820.403460492718,12.085963253993553
-3923.809481553683,10.549265479377608
-6012.458123978593,9.440513192368789
-1908.310015637578,5.572498635713767
-9083.872791494337,14.487466396793948
-998.0694382643395,14.15806066200794
-6671.742299915236,17.425325068240134
-12379.881014613524,17.233272245330504
-4216.2192773216475,5.954327678603788
-6693.013615916121,7.287844295385756
-11071.2085680109,16.15776726208829
-2478.543754149246,7.012754157311551
-488.413374051133,8.40373759614863
-13691.72052806198,13.904343125777334
-14128.533776318436,11.627310645290365
-15912.337258743926,14.422633320055278
-6756.4589075064405,13.291141998380484
-8183.009400915584,17.716579191970265
-9451.040630731291,9.389013799515729
93.47101372796897,8.699029568014282
-915.5316926913898,16.809950741729974
-13203.22852541862,9.237192746214106
-8542.443471992334,15.574496737817553
-11755.0004357309,10.883252322617029
-10728.017803723185,15.560954980255204
-4820.271094648853,15.402359108837764
-5014.965581160821,8.981068873749724
-5736.63685391739,8.299738964264687
-12197.97238310924,12.17963375758768
-4411.591303861553,7.95366628888021
-8965.257763357766,12.699868364747129
-4581.807766112252,12.340464927413034
-5883.638922952283,8.734655582495309
-1220.4746276351075,9.80569046193569
785.5890665439154,6.72718584487496
-4930.2394592706505,13.917608405186302
-7355.3104714523215,10.875405396848835
-6842.912065521707,14.34066095218054
-8311.348487358666,15.533336509531487
-15470.406179081358,13.943632387612316
-1384.8947845838254,7.896930253022614
-5625.061268035523,8.442215937754664
-5395.67485102924,10.375731282542231
-15147.025265905453,9.07894608077523
-2822.5401888264714,7.866379443453667
-6903.310919547794,17.302752829186026
-423.39900864083916,16.07872247791775
-3055.2002107567846,13.739328074068322
-13555.96118554968,11.406318710688868
-3565.720696760329,16.72042946678758
-2868.266246380026,9.971823648145332
-4596.493203592745,9.756176049395505
-6738.5403138022575,16.035542316971345
-6028.078368799315,10.808743680928805
-14046.276332787986,14.57700167623021
-5652.72043934389,5.5722196918310685
-6392.651848260659,6.892677825259986
-11651.224493031139,11.868232010564686
-5094.066725552313,16.8847073068477
-3774.519378786783,5.559087892522264
-11254.285114087923,6.062642865672176
-4794.233587543226,17.109967601331633
-2693.174591155995,12.682868409997138
-5392.059907346633,15.425812393780742
-986.6002414598258,11.225873200720788
-281.54675123060633,14.269154368915803
-9157.941354466155,8.654778568618694
-13578.04074563397,5.546961584946806
-7487.506792336428,9.744111229762224
-3109.370698012696,16.001480271371605
-3913.2121345586183,13.174516715136985
-14162.201534433103,15.337078933327764
-12089.657537156761,12.93440419425266
-4952.782302663369,13.88861600136161
-21019.058765765585,16.841072303580194
-14377.80278587337,13.291938589666191
-1768.7706594950723,8.634032370782094
-13032.786842559997,8.313094325587183
-1578.4339274905042,6.287221777644307
-2951.3700701380494,12.224543799254192
-15797.855253188935,12.151553791330691
-4429.474466530128,10.959323918750492
-4838.923590867564,10.980612094743496
-4005.9592596586826,15.35825956414508
-2919.7176323197973,5.770663217626692
-4806.106171835136,8.033305245174184
-3854.880291943179,15.69212201863044
-5716.18291391208,15.5371936669632
-1170.2571990466831,6.827248481318405
436.6982479815158,8.68963746267466
-3219.776626640809,5.0368984335106335
-1996.0484140403523,6.371566491774527
-18129.880000110792,10.328047612601788
-18359.97289274449,6.032015407734901
-8083.324319560274,17.77471549033204
-1210.0758095611673,15.391269129923254
-8592.231622147412,16.905615069935166
-5871.968701092864,7.391380853705748
-11569.190347748565,6.975694954788718
-6968.749078568313,13.489119305936926
-3664.6796309003876,9.086586160272253
-5548.876307371849,16.706510992725814
-5627.451770555056,9.934486999217125
-8283.52835393668,9.535081496453962
-7160.9910878070605,15.686002596524744
-310.37168021049644,10.87246454322226
-1435.81757479522,15.47557120535532
-7042.406618480247,17.531969251246807
-4984.466581442169,5.373797200154178
-56.33232408046345,11.25073284971856
-890.7201069562046,7.2980559574928
-5623.532942652186,14.878142143560424
-5396.959513890426,14.158862652540584
-6354.2047238725245,12.852539733726438
-13081.173822566274,8.396578331880935
-3516.0683503919918,16.705668349211486
-13179.946094300194,7.069350257090334
-1402.111887458308,14.690080119524856
-5064.680268330811,6.608434053992925
-15142.03915054749,6.855597566066991
-12184.736648898739,15.184801256251452
-11721.25805756469,10.413747497879864
-3554.0336516271745,6.920209452728823
-2336.861100870028,12.610991840314613
-3087.421922571015,16.67317054560172
-8116.2432350993,8.744529412745432
-4256.0200047777635,13.72528754790815
-3166.2687227382407,9.63881193690139
-5083.098479900222,17.849546299344496
-7249.239492437258,7.286075697808693
-7654.06532204916,13.245217156881502
-5036.03412197274,9.18384436078562
-2927.630551073811,15.250860410866752
-1845.1371319304158,12.546436673742924
157.73924563196465,11.40530673477619
-1310.7774424573422,9.544043254691776
-3778.114919996483,5.321025633789172
-2314.6919275686764,10.77860942885398
-12962.884879629297,8.517895951465828
-3063.3670505006544,15.678933189757853
-20362.931802059928,13.175303129911905
-15476.810906670038,9.73230456123871
-7412.540871392797,17.060271966584082
-11445.4817573018,14.86773504758512
-2723.537583021282,16.40113648906578
-2675.1133827060294,10.07611896040177
-4006.180352637505,12.036782965718618
-3638.1642275587865,10.123295872100677
-1908.294428524015,11.920100579936571
-9689.44098313031,17.533323861317076
-2557.6141537202516,6.827216205794011
-16016.323432450354,15.51996766340448
-9480.106396580893,16.223938413491904
-6308.700603407122,12.415488458137494
-979.3349252982796,14.519914119661168
-3821.86625847277,11.242382619461194
-10013.19827576287,5.474133693781111
-6690.749180257396,9.358680476501975
-13466.165737206347,10.560979877665767
-4166.463158603381,5.977725308634364
-6964.490701030812,5.359060283422485
-5169.819878103175,8.06644066567329
-2257.6984564895297,9.080248432949128
-13247.345947612273,13.23657411192729
-1294.5215235593964,17.347660953422462
-4270.438668968396,11.088225798667246
-5388.595103984488,9.356078470817884
-17338.561453190447,14.169851246537128
-8050.913766130763,16.45252283272726
-3428.049271649319,11.654063807483046
-5141.046663683175,7.971018424436748
-9916.177181186193,8.658031353212948
-4320.656988476179,8.597456890909095
-4407.522207813248,9.740536617298112
-2230.1933231354724,16.23666673121955
-2217.3322666341087,6.758813491298291
-2434.1966156409608,11.741702361239843
-1330.1147751756966,16.043213254678953
-5202.01330874447,13.150199373489745
-5142.564051904001,13.606013829620949
-51.97855476979453,13.387421497667535
-16293.842130432646,11.303877385532912
-6083.449440380387,13.901988217035662
-1697.25343347294,11.551539762057017
-5329.038740216332,9.694102363881056
-10995.475890302167,7.209382171595147
-1936.9311912179614,11.455141945496996
-7147.902861578556,10.499664004385096
-5789.560563698852,7.566279625035575
-3384.6712028387556,14.454005563262529
-4309.1454297339005,6.566447529301675
-18055.148318792264,15.73120516583464
-12295.465366261202,6.387723372833878
-3357.19115057234,14.105607240881508
-96.74307384329427,12.1905350199568
-55.19507577970222,17.195597802217513
-3596.1298118226423,6.162532722890964
-4652.364577773316,10.941488781372495
-11656.60853093363,8.81044227184977
-6822.059793696728,13.29311768060126
-3062.0748199785485,7.618229698855062
-14704.13996861499,10.91456156241197
-22613.33495117436,15.930619411830133
-11681.714306483213,6.544105561021741
-2690.328832907178,14.590898183800956
-145.76452319616465,16.370146199115624
-9534.153239810177,17.64251846071062
-8783.251104575225,7.025760953900288
-11848.243754399995,16.57205523305335
-6825.626377529973,12.689487406334546
-5914.429739644209,6.743426839726102
-18599.305977015687,8.03105879180476
-11797.697044277511,9.904355665053805
-11779.350052012396,10.451243794972122
-1228.144689300819,9.68369952401021
-5070.627808423444,5.834718881574377
-2013.7771281006735,16.213043053601858
-4184.450382434787,9.237477686696
-4429.686481721787,13.834926788213314
-15704.460182145112,13.368708204212982
-17538.792802188327,7.358232460053081
-15469.449232276142,6.045881572794934
-6605.8529427610465,12.433335645177689
-6822.9162540114085,10.57297868396087
-2804.1733946980526,11.486355982412109
-14581.692431403177,9.47220073402158
-2898.821256782981,12.36898308338072
-12532.896318914685,9.468360079728484
-9409.879074009157,9.97661278123386
-811.951978044432,6.023080050734752
-6835.83232084338,12.0223987141501
-7881.885374983099,15.31137658383793
-4014.51886706782,14.727598656218715
-8848.296479403356,12.975391730671776
-4922.656449051392,7.687066514995102
-7944.97828854921,17.272184884996122
-3316.8892568799674,16.341915678471743
-15515.62960784151,13.032676844125572
-20928.293569871956,11.245955132455212
-10876.75302727928,10.235551001260829
-15384.926845707749,11.690583689830175
-2208.539319741446,13.124447782047572
-4678.384697793139,15.71435347010464
-5325.26382253275,7.032003815922517
-20550.250884253855,9.957691065603615
-13565.752192353077,15.92920972035949
-13920.475668151386,14.548879350439828
-3002.2481816884783,8.268852416888887
-4031.360242911709,6.787381606590779
-8808.473852875817,6.835913943033499
-10102.307806520617,15.677463338735862
-5954.354116014112,16.7387840730049
-834.0120585124301,8.303993275947224
-8727.131418268327,16.137746497918407
-6971.425860202112,8.719510222834366
-18402.801206939464,13.841231062347346
-17242.613398071877,11.613875671071575
-14923.882998099945,16.387233489266766
-5249.849177096246,17.507346888681667
-6792.929377688577,12.570737398209056
-6525.790521230949,10.488013084430374
-15448.370582953497,5.743657055061414
-8992.764398352394,8.676287525187455
-7627.7835946544765,11.376550037692375
-8520.930671184014,5.9413148226642924
-563.6565441697796,16.105765244919525
-11149.090747767623,16.174074193415507
-17383.33206356701,17.571246601586804
-7822.022903112245,11.45644136149349
-2240.4664548704013,13.362357583719412
-6999.3454986042525,14.34942116550416
854.0491751777736,13.01798733444615
-4172.757175669629,11.454557403011885
-4827.962497706103,9.923583026149604
-20328.30628333887,6.712279111143752
179.93305316258136,7.3664003663677295
-7097.035159534632,13.919511589630744
-5106.777566478966,10.705841375596629
-4588.038865725401,8.021384325592695
-11884.86326199716,11.633519255295916
-6265.209999379702,13.356747632703762
-6140.083691610969,10.501624528689051
-9357.132773341014,8.775807445477799
-1077.826536331635,10.253370659353514
-10621.559893547777,5.300515950243935
-5028.92848210696,10.603787824745789
-7075.662948813216,17.110141182646665
-8751.812149945432,5.015957895706873
-3099.572125634313,17.678995553406423
-725.2681902015559,5.658339365516173
