sal_6_lc1vs0_iate,school
-5334.406731151375,9.0
-260.98879897110237,9.0
6647.206036553052,12.0
2252.8275506670607,8.0
-4101.508913815704,10.0
381.1246878691418,12.0
-15154.125817164386,8.0
2419.2046412574864,10.0
-4060.245335046893,10.0
-11673.040708969167,9.0
-1629.8672975381996,10.0
-1567.2542411784934,12.0
6101.803355624065,12.0
-11966.965147023226,9.0
-5342.541155168379,10.0
-5384.303087546325,9.0
-16887.711353344515,10.0
3133.766407843599,10.0
6608.916453974502,12.0
5184.23756235321,12.0
5201.960509911591,10.0
4731.424824940088,9.0
8311.407197218276,12.0
1184.3384911089815,12.0
3874.185163512774,9.0
4057.609855541521,8.0
2583.186912423449,10.0
-10811.912931046485,9.0
2194.4280361850506,9.0
-17319.973881970353,9.0
-10457.892499847612,9.0
-11099.727726192054,10.0
2934.9449254423953,10.0
2749.865303762319,10.0
-2237.9403874696836,10.0
-347.9480546805571,8.0
7107.994844752227,12.0
3110.3455543789187,8.0
2603.479895160669,10.0
7436.239571151509,12.0
6564.155569498551,12.0
6167.853831993345,12.0
-12021.05380310725,10.0
-1870.6899822523237,12.0
-2780.2669820993287,12.0
1772.6201752707093,12.0
5532.955060905202,10.0
5508.133704405027,12.0
5105.895447702009,10.0
-1798.1393805027074,9.0
-10860.648817228164,10.0
8631.467352405492,12.0
-12806.660460614177,9.0
7102.061510764142,12.0
-265.4018194325309,8.0
-81.69848374507637,9.0
6044.402500225823,12.0
8074.139643442017,12.0
-3001.619525678674,12.0
-2048.592562107742,9.0
-11856.69872337363,10.0
5894.624914222184,12.0
-5.085651551933552,12.0
-6141.060980929527,10.0
-19272.82762040053,10.0
-6949.838128245801,12.0
-15612.859118918805,8.0
4285.848854504326,8.0
655.2716428863896,12.0
3760.341089993346,10.0
4283.214085279973,12.0
5619.547876892439,12.0
4552.384738735853,12.0
2353.21055868676,12.0
1401.1188103357126,12.0
3429.4298754468537,10.0
5129.626951739821,12.0
4676.573049475926,10.0
-6760.085734712085,10.0
-7171.203911545617,9.0
6594.532160655486,12.0
-4761.31161457036,10.0
6693.41661137468,10.0
-254.4837941148644,10.0
495.5428368256944,8.0
-9758.80268029229,9.0
1940.7128859374993,9.0
-14162.08267384527,9.0
6367.449454517566,12.0
3291.1190290802842,10.0
-5757.369121908703,10.0
-3475.69569781375,12.0
6311.398425408401,12.0
6795.1505592216245,12.0
5491.012459245303,10.0
-6928.13763947643,9.0
7810.342633992401,12.0
877.4470985485214,9.0
-6429.119834922724,10.0
-9365.66663674846,9.0
5029.762974652614,12.0
5896.67822315852,10.0
6401.75819590775,10.0
2834.6110936121095,10.0
-13687.77135615823,8.0
-29.59818950837689,9.0
-6778.158640793641,10.0
8863.11454047425,12.0
4839.255786143232,10.0
-2887.7353616743444,10.0
-8940.31305237614,10.0
8589.024873065448,12.0
1656.6777226826161,9.0
6728.047120705836,12.0
94.78579797124621,8.0
2386.330578021907,9.0
-7004.510680372059,10.0
785.3715208955318,9.0
1498.7144748796463,12.0
-5818.993089092364,10.0
-7680.057979637806,9.0
6515.122287181058,12.0
5597.341452402477,10.0
406.523598469189,10.0
3196.4270519354704,9.0
2595.9471997664737,10.0
1057.8380791792843,12.0
4054.247875921702,10.0
-645.063489994036,10.0
-7873.5260837820915,9.0
551.0605804383786,10.0
-2790.689530295995,10.0
-7031.364589723011,9.0
2518.725700813268,12.0
4417.880856133491,10.0
-8826.870779730933,9.0
-5009.580988110805,10.0
-11977.363180559787,10.0
-1264.690465707794,10.0
-3467.322702921422,8.0
-7342.635775944927,10.0
6486.369073481899,12.0
3498.204236639523,10.0
-5975.9600307796045,8.0
-5012.923673357878,10.0
-8608.928323084592,8.0
-3970.316018206102,12.0
5948.758970589821,10.0
7312.58647248253,10.0
2750.8131026001447,9.0
-7558.283906616567,9.0
5331.987208216999,10.0
-4873.085886007544,10.0
1118.3686800231844,10.0
5002.5532354993775,10.0
4110.893435616563,10.0
6287.913041877805,10.0
5290.32702174947,8.0
-2619.0807302707635,12.0
-1301.916589727749,8.0
-5470.043962279926,10.0
-11510.69709038786,8.0
3923.91411798804,10.0
1255.5034912666033,8.0
-255.44032613397758,10.0
-6051.129131763202,10.0
6538.715053926697,12.0
2500.7391414014965,10.0
4796.65436773506,10.0
2271.3695070416397,10.0
-11836.21171722266,10.0
7317.241531493524,12.0
8249.458466440261,12.0
1323.4123188068934,10.0
-1320.3183532156318,10.0
-2414.7650064789073,10.0
-4859.752148877757,10.0
6012.912860423781,10.0
-1386.153505382441,10.0
-8142.0591666110095,9.0
2173.723509692408,12.0
6266.2985266449305,10.0
-60.693412875603826,10.0
2229.51782663063,9.0
2132.1106457741785,9.0
225.62857246078875,9.0
4292.663784078367,10.0
4809.8116596653745,10.0
-4686.818580937017,10.0
-4767.769549657334,8.0
-93.29199271321886,9.0
3881.401649423483,10.0
6574.8643681619305,10.0
-12726.675572867574,8.0
-1150.9658665795287,12.0
7416.936810716754,10.0
-16300.270443165591,10.0
-10837.243808159445,10.0
5472.868123675223,12.0
-11086.679096956752,8.0
4533.008514842059,12.0
1513.3965901129786,12.0
-12165.66565072078,10.0
-542.3291909773745,8.0
4948.315513417299,10.0
3974.275622901925,10.0
906.9370557884045,9.0
4809.618029596793,12.0
4913.611039933359,10.0
-1868.0088020094574,9.0
4636.444374560891,10.0
5901.003302156834,10.0
2717.0737749782847,9.0
3506.6215050094343,9.0
-14392.034629810141,9.0
-14822.503666458686,10.0
-1026.737459321388,12.0
6279.524190894743,12.0
-5556.408577409027,9.0
879.0610233733414,8.0
-3872.400107989064,9.0
640.2709685383543,9.0
3138.273427245077,9.0
5146.50914542532,10.0
1240.5413224227323,9.0
6281.77619891617,12.0
-953.5787761480933,9.0
4714.719473976995,10.0
5128.238617109216,10.0
-919.6163791698909,8.0
5471.249702896035,10.0
5447.42932708901,12.0
4457.082651155048,10.0
1186.4600832370343,10.0
239.3548297902853,10.0
3832.4889752032486,9.0
-10702.456989492799,9.0
3057.45781215244,10.0
-8107.553889193927,9.0
5230.0944452472395,12.0
6607.802205497799,12.0
-12395.777558060463,10.0
-7711.451439684864,10.0
-7981.761950095741,8.0
5408.740923463838,10.0
7079.6624995279035,12.0
6278.475096123351,12.0
-4985.033361218528,9.0
6653.937145226329,10.0
2422.6198544552726,9.0
5413.24273164718,12.0
-508.5746743302352,9.0
5499.669535821249,12.0
2719.020378553918,10.0
4284.645657374933,10.0
3986.420718535147,9.0
5161.472367259864,10.0
5204.33078452086,12.0
73.58923825009742,9.0
2204.1865385332494,12.0
-10009.087735285299,9.0
3603.918242131831,10.0
-18739.09049143482,10.0
-13039.834529479322,8.0
-4635.044003152556,10.0
-5934.636959188969,8.0
1431.3492552961209,10.0
7348.178633036885,12.0
3494.221950367484,12.0
2835.0541316900217,8.0
2371.939593033255,9.0
-3527.566647230562,10.0
2330.7164521952886,8.0
-7721.73902330481,10.0
-6585.14003228815,8.0
2727.328697257253,10.0
3841.528233514394,10.0
5584.462138092358,12.0
-7211.8774491239255,10.0
-1673.5242403190528,10.0
-8669.992191252564,10.0
5829.393861219611,10.0
1972.0316076007712,10.0
6396.301967899672,10.0
4993.7227640469055,10.0
-5116.076843919185,9.0
3925.654093240428,10.0
2000.8590013946514,8.0
1324.2322623454547,12.0
-11330.31810413125,10.0
-3062.7536335552622,10.0
7281.474466977703,12.0
4981.091287170277,10.0
-7086.501429453413,10.0
5641.89394804955,10.0
4854.634441738592,9.0
6148.577882031046,12.0
4148.309513043773,12.0
2540.148934696218,12.0
4052.3693031123526,10.0
168.52646793537815,12.0
5021.119740126971,10.0
5346.2529454599935,10.0
-11231.208931948242,10.0
3719.0165601069475,9.0
2920.914665853559,9.0
6198.978295782332,9.0
-3777.7518095579853,10.0
2938.551501303198,8.0
-1223.516555055423,8.0
5200.383002121676,10.0
1135.2561475470106,10.0
4554.258448442868,10.0
-15452.740302185432,10.0
-7646.441925488675,8.0
2006.3400823815937,8.0
5245.394986434485,10.0
5868.295945575197,12.0
2478.2198247116066,10.0
7388.707439450758,10.0
-1830.7679817494463,10.0
-3456.445752087593,10.0
9222.820591107684,12.0
-10260.026825363246,10.0
-19287.258026808893,10.0
-6901.347693267999,10.0
1228.2065401551954,10.0
4649.415305538376,10.0
-4690.124412946055,10.0
-2827.063313098307,10.0
-8623.517746615038,10.0
-35.86331854203854,9.0
-346.1879177958431,12.0
-12127.202463110001,10.0
-8604.540707796927,9.0
-1028.113662227057,12.0
3489.8695352419254,8.0
5494.995630444231,10.0
8249.241414816044,12.0
2031.8429851427081,9.0
1558.8812804552535,10.0
-9061.989607683,10.0
-15028.620962509383,8.0
-12168.251997816977,9.0
-2254.8881638943217,9.0
346.55667629854906,9.0
3651.840460771229,9.0
-6034.879144984334,10.0
1602.0286353460092,8.0
-5012.87694036838,10.0
-6733.97503611792,8.0
5323.7008925783175,12.0
-850.9913391618775,10.0
-5286.285730510139,10.0
8632.877980120742,12.0
-3737.071144869271,10.0
6695.380486779501,10.0
-352.6310592328264,10.0
4661.425314710596,10.0
-13850.475212646583,8.0
-15457.699218309994,10.0
-1838.7660297414277,10.0
-8829.249398373082,9.0
2443.6891947758772,9.0
7300.404028119479,10.0
5659.095720734687,10.0
-16023.229358734876,10.0
-7190.352222650035,12.0
-12365.928779815133,9.0
706.316131435527,10.0
1878.2590654862834,10.0
-1957.8450487881892,9.0
-7919.109744355177,10.0
-861.8227319913785,10.0
3629.8550782815355,10.0
-2876.7612393192576,10.0
-237.0947092549759,12.0
-13455.68279695055,10.0
-9382.771209533774,10.0
-8343.291373809378,8.0
765.0931751019484,12.0
-3497.0206295159674,8.0
2435.700716536867,10.0
-14155.641703108295,10.0
-3769.5399258417715,10.0
7034.62715660092,12.0
2388.8659181112525,12.0
4714.213906326428,10.0
-9564.07246895262,9.0
-11383.469203730558,10.0
-3153.4649352077868,8.0
4172.753384741136,12.0
1131.7528011780796,10.0
6729.905437433743,12.0
2677.6068327256335,9.0
2280.165708987148,10.0
-17994.82037654226,9.0
4677.534176063615,10.0
-1412.8403695340985,8.0
2860.8642855648104,9.0
-674.5754466178166,8.0
-9668.214397203716,10.0
-1460.8343466202914,10.0
-643.2076347287602,10.0
1469.6232811421032,12.0
3500.134595416966,10.0
-5973.342100245756,12.0
5668.842187860726,10.0
-2027.4500350145065,10.0
-5898.503075979708,9.0
8325.76757608532,12.0
4674.492116247734,12.0
1726.0589188281156,10.0
-6552.9102433957205,10.0
-5674.311269624537,10.0
-7362.2793373850545,10.0
3385.0421492603036,10.0
-16808.911412321126,10.0
919.8685752890106,12.0
1692.5844354015426,12.0
7594.544536461111,12.0
3384.635460585674,10.0
-7305.778988677253,9.0
6904.679433606223,12.0
-4089.709405301037,10.0
5270.881846412733,10.0
-3888.8356013246485,10.0
3552.301850156662,12.0
2038.6857360964204,9.0
-16033.201146622538,9.0
-16090.845661305548,10.0
-1327.1630736826862,10.0
-4022.472855087387,10.0
5572.175248779553,12.0
-1223.5240567815672,12.0
6087.5347144855,12.0
5235.88247446678,10.0
6349.457350946388,12.0
-9267.800985433718,8.0
6524.638583490417,12.0
-1637.8940457891076,12.0
-6698.177727999682,9.0
-3023.8488181718712,10.0
5329.641646081276,12.0
2087.0272992801983,10.0
-5638.540125661009,9.0
-8100.480005804253,10.0
4211.0339289152835,10.0
-4692.332505281596,10.0
-1504.7019381955142,9.0
-4686.000358606376,10.0
4116.644558823782,10.0
6671.716365383958,10.0
1165.686249607672,10.0
741.8777829227311,10.0
8138.762086732473,12.0
-15443.549661058405,9.0
6002.346232884425,12.0
1774.0995419542742,10.0
9047.304882812374,12.0
-15593.87123335906,9.0
-12742.471596006582,10.0
-11023.263641944155,8.0
-9092.830992407082,10.0
2106.2116897904043,10.0
2155.841281456409,9.0
7400.92804754996,12.0
245.325285720377,10.0
1238.545038269635,8.0
-11692.904529475913,9.0
6168.823550722706,12.0
4446.626031233274,9.0
1102.0152980956846,10.0
2336.002186636908,8.0
2126.870482073472,10.0
387.1320899600387,9.0
3301.0769658598147,10.0
-91.02298454568063,10.0
5345.8158401074525,12.0
4757.1171536536485,10.0
-7173.427994555512,9.0
2099.3349224817084,10.0
-3506.8918474330967,8.0
-595.5480541441975,9.0
7028.851378322877,12.0
-2976.031186415061,12.0
-840.1059041646349,9.0
3055.365112923926,9.0
4647.659056680801,9.0
2386.759627393836,9.0
-3975.9391170307586,10.0
4683.365997330577,10.0
2319.2538372879426,9.0
-6976.848862134448,10.0
5304.7625523287315,12.0
7211.40228080829,10.0
4812.452073661261,10.0
5663.98929141819,10.0
3808.514365148478,10.0
1768.3578711678456,12.0
1149.0797680107898,10.0
5017.088949149691,12.0
1920.9849267097145,8.0
-3249.6772659993585,12.0
1370.510606626931,9.0
8244.835514276074,12.0
4236.78515388149,10.0
84.2526656751188,9.0
2278.664648814758,9.0
2003.1437729901318,10.0
3853.9747546125127,9.0
-6927.103909608322,10.0
-17121.73834604462,8.0
-8268.015236611227,9.0
-6962.561993011053,10.0
-5976.385120238929,9.0
947.4781110252052,9.0
-11055.59090497112,10.0
-6107.264899724752,10.0
2407.433440752464,12.0
-11319.853189545167,8.0
6318.527514355494,10.0
-9496.071158318078,9.0
-12939.169456126825,10.0
1741.2127542552098,10.0
2546.9649987093394,10.0
5091.535712264021,10.0
7080.914973436264,12.0
3941.5185977402225,10.0
4427.515627132583,10.0
3900.2622986168635,10.0
-5383.046755949004,9.0
-517.0276340892287,10.0
5272.632551548663,12.0
-9836.494354634639,10.0
5538.282832718163,12.0
840.0943072297996,12.0
-12196.685567081957,9.0
-1704.5984657306753,10.0
2991.5899350695527,9.0
2598.052679845521,12.0
-174.60589105809504,8.0
-6900.573303540887,9.0
1875.3231526921863,8.0
-1718.1561651947595,10.0
-14137.553748866158,9.0
-5409.385920996106,9.0
4037.7996748697688,10.0
5894.396632771801,10.0
4140.2143794876165,10.0
-4879.547044901369,10.0
-4534.199076810895,12.0
-99.72188952012038,10.0
3442.273140815905,9.0
3318.1829291341455,10.0
-12999.913281064739,9.0
4929.473355445622,10.0
7220.351783989154,10.0
-3914.779940039414,10.0
4034.120677917662,10.0
-14890.211012878124,10.0
7146.063977700276,10.0
-7669.687055675702,10.0
4527.875716522238,12.0
5000.348931957793,10.0
2402.3970667376143,10.0
6218.030051322767,10.0
-4930.997510900172,8.0
-6347.790382993151,10.0
3968.5658774883896,12.0
7382.949236490087,12.0
8310.198490723698,12.0
1290.5123496951528,12.0
5285.736852835074,10.0
-12430.82856818286,10.0
-5408.1788488301945,10.0
-2076.665562240745,10.0
3305.8442731773885,12.0
-1443.0342909732794,8.0
1417.9526673900837,12.0
-3374.9274379858903,10.0
5448.9765479681955,10.0
2038.8262125873416,10.0
4139.1925547836,10.0
-7864.304795008051,9.0
-10442.475263250675,8.0
6888.287316599259,12.0
-14896.234540173773,10.0
7062.583879130556,12.0
2115.372304347202,9.0
5858.343188575993,10.0
2421.2077475280207,10.0
6497.77603474084,12.0
2801.6811190734406,10.0
-6889.520662892003,10.0
-2849.890497307975,10.0
-15431.908290230765,8.0
58.45264368552307,12.0
2910.58639597832,10.0
-15211.018074775602,9.0
-540.4157337523408,8.0
4136.587747261238,10.0
1301.5954316508182,8.0
338.9574458851148,8.0
-9749.17191279801,8.0
5117.613524138207,12.0
-5069.939370231405,9.0
5196.011909681449,10.0
8242.681878988518,12.0
3742.958721022849,10.0
-14826.22727857069,9.0
1117.7810550743743,12.0
-309.4389278746321,8.0
-2813.50614082042,12.0
2173.7647878166517,9.0
-3615.7996087776028,9.0
6161.509546046793,10.0
-7883.921403588362,9.0
1017.3794265279885,9.0
-12084.497549658397,9.0
5898.617213347214,10.0
-5960.572371420309,10.0
6709.463398900816,12.0
-1455.7717878399556,9.0
1949.1251665579007,9.0
6042.146112197426,12.0
6277.82767855987,12.0
4371.198590083884,10.0
-5663.573863703214,10.0
-17284.399661115796,9.0
6355.045281305989,12.0
2258.946881157832,9.0
-2972.5841932377734,12.0
-6802.502125970752,9.0
-1349.2897187064925,8.0
4770.560849201729,10.0
2891.0999136846767,9.0
3770.0168292173294,10.0
3160.4485989914756,9.0
-12283.840644072945,10.0
-10867.018370127826,9.0
4933.649702646785,10.0
-451.9841196105681,9.0
8946.567257554856,12.0
-792.0162807776396,9.0
1917.1499579011124,10.0
1478.743625484697,9.0
7257.539538124745,12.0
-1073.342206596436,8.0
6723.662451906122,12.0
4808.992856868757,10.0
3407.1694751012765,12.0
6817.4706936854,12.0
1567.4097063769677,8.0
-2656.2540566549105,12.0
-12849.525197342879,9.0
3558.8471092494783,9.0
4622.1470322153655,10.0
3761.552594827881,9.0
1114.2722725239564,10.0
-3768.729865479418,9.0
-11282.758123972295,10.0
4675.444229629824,10.0
-1012.8765425518613,9.0
2800.536704594772,10.0
5563.242735829199,12.0
-16757.55489996515,8.0
-10505.027520689371,10.0
-9804.84797741504,8.0
-4938.584239974387,10.0
4205.275435298992,10.0
-515.5503860593944,12.0
7686.952114944514,12.0
-8444.121647719647,8.0
-7396.423230545766,10.0
-3329.853208392725,10.0
3464.757707445804,10.0
-13527.042093313587,9.0
-11516.88633601498,10.0
4255.216768107668,10.0
-14633.420192679396,10.0
-14946.53108822431,10.0
-13028.385610704343,9.0
4972.500853079015,12.0
-6928.585904705882,10.0
-11528.46582145192,10.0
6427.682989535668,12.0
-1836.046684209241,10.0
-13313.18469547988,10.0
1034.677585623419,12.0
683.9624456181513,9.0
-1821.8141550634746,12.0
1219.9938485951802,10.0
3790.0565074381393,10.0
3526.118483437539,10.0
-6257.585682910758,12.0
-1414.9337573766497,12.0
4201.761811502309,9.0
7592.701827420011,12.0
-417.1329481763928,12.0
-4732.625335964494,10.0
-743.380603302101,9.0
-13880.160828709719,10.0
8295.988298265613,12.0
-10511.018093726703,9.0
-10120.631469973227,10.0
4985.950534285623,10.0
5072.34584557513,10.0
-2374.719120579026,10.0
2638.955686470019,10.0
8369.16430934433,12.0
-4333.051366444037,10.0
3287.131968712062,9.0
-5517.399955656048,10.0
8303.956526611004,12.0
-4302.198099964522,10.0
1200.0886865424127,10.0
3312.3384326682717,10.0
3351.3948323324685,10.0
4401.277834727693,10.0
3044.7121134635263,10.0
-784.0580084367975,8.0
-12139.872744690168,10.0
-3764.387405184996,10.0
-19000.66494691724,10.0
-2605.378061659979,10.0
-9716.873489791724,10.0
-10466.140572759961,10.0
3221.300362003743,10.0
2037.9101787028844,12.0
5699.959107777766,10.0
4714.474719191425,10.0
-92.10472339948319,9.0
3953.9453552930077,8.0
-325.89179332132517,9.0
-615.4204865668253,12.0
6644.305994526541,10.0
-7358.801548594218,10.0
-2466.8781242898876,8.0
7672.986802991993,12.0
-14869.08502430176,10.0
2603.663740486243,10.0
-10862.04757009113,10.0
732.5508432344468,12.0
-1009.7486332651551,8.0
3721.2163475306006,9.0
-677.4944931758328,9.0
-18751.12744788509,9.0
3656.1241204346643,10.0
2273.7046837444477,10.0
1930.3888610164176,10.0
5827.820992722769,12.0
5088.752341865278,10.0
7447.27092299847,12.0
-6730.239086324447,10.0
2263.427870084135,9.0
981.7101688295361,10.0
-6730.846698249107,8.0
-7030.082322693146,10.0
4614.034612419471,10.0
-3824.020193396269,9.0
3561.0951292348254,10.0
5398.410370471898,10.0
3499.8637144832355,10.0
5592.849378921168,9.0
-18661.610190838997,10.0
3979.1411168892996,12.0
-4150.567589298743,10.0
-1237.8828989673093,9.0
2996.8386025342934,9.0
4065.687265731298,9.0
4684.472654779676,10.0
2556.120216094925,10.0
-5862.526588909844,10.0
-416.42565869171085,8.0
-15641.313364602236,9.0
3199.3459550282514,8.0
-13086.332620495356,10.0
-1.2071449654995376,10.0
-304.86974939956684,8.0
2257.2364218620314,10.0
-2986.1686002233782,10.0
5684.770267198182,12.0
-12795.280967336497,10.0
4983.479637655901,9.0
2253.7327290431417,12.0
6616.025572702736,12.0
5716.089691360867,10.0
5602.768116483721,12.0
612.3701160714609,10.0
-7688.652407066253,9.0
534.9502184736418,8.0
3833.155712520421,9.0
5026.563704310873,10.0
3936.193207895347,10.0
7576.161106158743,12.0
-15500.639798617602,8.0
4922.39424176467,10.0
-19569.42917267685,9.0
2132.6129889280382,10.0
-2633.133951916141,9.0
1849.9105639270838,9.0
6730.692224665674,10.0
5098.600585823054,12.0
4867.225256657852,10.0
-8110.807576596959,10.0
-9624.781804824219,10.0
709.0158498323744,8.0
-3792.1144099948033,10.0
15.464315350132892,9.0
-1536.7032482134273,12.0
5568.153729542904,10.0
7594.293795733971,12.0
3756.3446919522944,10.0
2012.6002055615572,9.0
-11164.586773650833,10.0
2614.7041983493673,10.0
-3530.9220914385564,12.0
-5230.127962586166,10.0
388.21131801678894,9.0
5577.106214307737,12.0
8592.298825916761,12.0
5277.871338581343,10.0
-318.4735206615603,9.0
-11398.419595293186,10.0
-16786.49031943993,10.0
6939.524194423364,12.0
5629.105019694142,10.0
-188.64898915062986,10.0
-4324.668087535758,10.0
-8634.23308749114,8.0
4494.262135734796,10.0
1276.9361639984945,8.0
4872.085176117218,10.0
-1472.441087670999,9.0
5324.114738973858,12.0
4582.740434242864,10.0
1166.400168896414,9.0
5180.07026210221,12.0
183.33687413009102,12.0
-2602.7225028065427,10.0
-2484.2774910216103,10.0
-7723.556096492478,10.0
-2480.706155671025,10.0
1441.2197522650486,12.0
2181.555437302913,9.0
5391.223131224902,10.0
-3313.54967646739,10.0
-10549.324822505607,8.0
2252.1140538462414,10.0
3646.5079619184876,10.0
5116.635152038883,12.0
-1530.6121734199141,9.0
-6764.151870218338,9.0
5724.774138853711,10.0
1477.416655819674,12.0
-5083.1181602364995,9.0
-4168.247835993724,9.0
-4062.4807127113672,10.0
1714.685775979702,10.0
-13631.745789074284,10.0
-1593.3301816571593,9.0
-4466.563465454279,10.0
4639.777706862276,10.0
-8676.593914456567,10.0
-9616.616090207443,9.0
-919.4815564282824,9.0
6402.012235303914,12.0
-15085.665668988797,10.0
-14953.342653317142,9.0
-7813.061275337917,10.0
-2404.6655341485666,10.0
1869.759253563223,10.0
4470.743066212999,10.0
-796.6206652593446,9.0
-5296.877258129916,9.0
2667.4718411836984,12.0
-31.225966238360115,8.0
2258.177959048825,8.0
-4181.066909623023,10.0
-8212.499068325016,9.0
-841.7322033794333,9.0
5378.405111968748,10.0
2609.425980774018,10.0
3289.5663642027394,12.0
3858.484737857354,10.0
3088.796772309657,8.0
3056.3367234769794,12.0
5802.548609749083,12.0
-1338.9291392918472,12.0
-7904.078376386275,10.0
2714.6487000758425,10.0
2250.721688345865,10.0
-335.1063630256658,9.0
-4022.7354380185734,10.0
-8386.93667969729,9.0
5437.061535141793,9.0
1193.6921570715176,12.0
2300.849315491805,12.0
6747.219235992421,12.0
-5792.132070810432,10.0
-3076.9934062184,12.0
-1135.246593921823,8.0
-9967.83224542838,8.0
