sal_avg_lc1vs0_iate,empl_x0
-6883.752579227993,76.0
-7761.238494949788,62.0
-631.692313560877,66.0
-11028.807836843349,89.0
-13783.506834892076,79.0
-4623.147904398413,69.0
-1338.1400950775942,77.0
-19475.509648308205,93.0
-17056.358472662305,65.0
-10733.13911804538,84.0
-5896.007202779368,89.0
-5399.587548628611,68.0
-4266.354456004786,44.0
-7954.646082404847,95.0
-8443.758019839372,107.0
-3837.071270274844,78.0
-4030.831766502032,36.0
-2430.3157017394333,94.0
-13518.117757402484,79.0
-12213.604558297702,75.0
-4391.027433239267,99.0
-4575.998005950418,59.0
-5366.221156967036,39.0
-3678.7075446221497,93.0
-3924.7438035623964,83.0
-4931.003454373579,44.0
-9220.054437709314,64.0
-3792.9022889509706,66.0
-5845.4885944787475,90.0
-9988.123389071108,51.0
-6120.419080086166,72.0
-2492.147378546942,101.0
-5359.094662809212,61.0
-7873.406227247571,92.0
-12085.789341286272,68.0
-4720.732880051517,95.0
-4844.2518182669155,82.0
-4065.819631496248,95.0
-1251.6426684427488,43.0
-8570.227330079691,97.0
-7117.01075498705,103.0
-4726.426192328449,45.0
-13671.981331848681,45.0
-4477.728361153353,54.0
-3332.822758933882,31.0
-4702.59680227924,68.0
-2003.6601352225093,86.0
1091.2949422362037,42.0
-2625.0861932320186,41.0
-12263.4380346309,94.0
-4491.243076782126,54.0
-6405.307816972598,55.0
-7856.061243691662,81.0
-5283.636581440462,48.0
-4802.153233682033,99.0
-3522.454602713893,32.0
-3933.0450216075888,76.0
-7547.33515175051,58.0
555.1755781047881,70.0
-4532.845145257406,56.0
-4040.1512889595706,71.0
-5684.008134161579,37.0
-5699.476262639462,56.0
-4161.568786821093,39.0
-4777.241074024503,40.0
-11333.637514157375,93.0
-6543.682607770092,84.0
-14791.404636144283,90.0
-1665.3389494445405,54.0
-8523.529979595034,71.0
-3154.752979913568,76.0
-14115.678812654718,108.0
-6016.9929613604045,92.0
-662.3568986093665,85.0
-10462.155138770057,88.0
-4443.363204641259,56.0
-13432.400037222576,55.0
-9532.078499136267,83.0
-4103.690640421821,56.0
-888.909473489209,70.0
-19404.018826338634,102.0
-15972.629623293822,104.0
-11413.417483091242,92.0
-10864.866245033856,57.0
-2535.9768506890514,41.0
-1697.2213538472108,74.0
-6206.141285221216,101.0
-14396.065247449096,70.0
-2032.4320393295939,59.0
-4969.508696436501,101.0
-8356.96273037898,70.0
-4996.602926741603,72.0
-578.7604530997287,48.0
-14885.260216434028,92.0
-1492.0454285858013,38.0
-2516.6227267366357,69.0
-5033.569071705767,37.0
-1166.2921870246776,21.0
-14156.042591236295,74.0
-7004.399432641389,62.0
-17280.06802603517,62.0
-822.3145143603233,24.0
-1955.8225783087958,34.0
-12963.157982234534,61.0
-4346.247573366289,37.0
-2090.052761323344,74.0
-3646.8299324379277,59.0
-9999.325015675886,99.0
-1632.7304164086436,61.0
-5673.645224892164,64.0
-10290.446772720388,60.0
-2798.35879708945,79.0
-5926.4759690909905,54.0
-6973.58898305894,71.0
-3140.8523713562663,53.0
-16991.34240928546,117.0
-10497.608213122898,60.0
-4820.33144049003,90.0
-4602.621469221491,59.0
-6099.418978294351,68.0
-7893.298453389425,61.0
-4353.237752585812,72.0
-10697.83513045519,117.0
-6113.474411604441,19.0
-2492.0148006760446,39.0
-17572.273580008576,88.0
-5460.610441240982,52.0
-10552.477727632555,49.0
-4021.7063065525244,64.0
-139.89604854649792,62.0
-3879.5712225063635,68.0
-3044.4114732760336,48.0
-2353.3079718678187,77.0
-3131.8236874293216,24.0
-18297.733893410943,93.0
-4449.178483139311,59.0
-5135.974412202855,57.0
-4973.246285467814,84.0
-3231.0272499606817,95.0
-11602.101457115565,97.0
-3565.201147440672,70.0
-4874.973616586467,78.0
-15430.94369184261,100.0
-4956.2494364133845,82.0
-3445.602520511674,50.0
-1302.6831166134898,78.0
-4465.611910611476,76.0
-2051.0865216109796,38.0
-6568.982278483998,77.0
-5354.586831687141,59.0
-6614.556959863194,88.0
-2917.27790795245,40.0
-3853.434545005505,50.0
-9837.629901037986,86.0
-11407.053438242392,98.0
-4279.663779653769,79.0
-2514.814438104769,41.0
-19166.433768360836,75.0
-9342.246234963042,105.0
-5760.423857729966,86.0
-3012.2296684418343,53.0
-1172.189977780135,52.0
-2482.0980120306435,36.0
-10438.513545019498,65.0
-75.60567663462905,56.0
-2070.738067394327,57.0
-8456.951867547392,47.0
-3038.61880017309,71.0
-21277.97765478909,82.0
-3363.9346461152118,51.0
-10869.752188952523,58.0
-11068.66661213968,76.0
-15569.877930510516,77.0
-6705.977246562124,47.0
-17378.52074089252,43.0
110.87773057963058,76.0
-3463.184670849597,73.0
-4892.713165464567,49.0
-5460.001959619009,42.0
-10146.849691062587,89.0
-4374.780262474956,83.0
-2358.4789073821157,61.0
-12172.048386294839,105.0
-18643.920336505387,61.0
-10901.667403892112,71.0
152.57805735744884,27.0
-6060.693445692532,58.0
-1047.563447636519,34.0
-6844.562701436535,52.0
-12893.28023928857,109.0
-5324.357144800408,69.0
-10786.709447060748,78.0
-6172.088630640166,74.0
-15725.19455589258,82.0
-3566.6086458658647,88.0
-14207.322081006181,90.0
-21564.10146555053,106.0
-5508.9438241152175,78.0
-17462.341657023062,66.0
-1437.0576193251213,40.0
-7845.967454401003,93.0
-5233.374363109484,61.0
-3355.732464424496,48.0
-5241.463293698795,95.0
-3616.273349871035,24.0
-4252.733679313352,76.0
-11439.03682688728,86.0
-7179.766553775974,86.0
-4527.67732225472,40.0
-16928.21294809617,88.0
-17754.56697525686,88.0
-4211.564652319251,98.0
-5402.686888711049,59.0
-13753.231357180211,96.0
-9615.015917020419,84.0
-3424.5758983504334,59.0
-1566.5772360041715,76.0
-12433.197264142056,90.0
-6756.402007267676,114.0
-5906.4466622710615,77.0
-3038.508758340067,99.0
-6754.718697053434,80.0
-10578.575880987648,43.0
-16085.803087496524,93.0
-12229.037699829441,106.0
-7730.000557769363,103.0
-1273.837824102373,22.0
-14560.986386783561,88.0
-3849.532438586057,71.0
-3365.298108049268,89.0
-8760.051663455786,66.0
-16113.830647278975,52.0
-7694.550431730891,66.0
-20140.383586779004,84.0
-3929.8128763725254,54.0
-3241.1815988857707,45.0
-16083.535248914635,50.0
-5743.426507178138,67.0
-8276.630851937998,81.0
-617.642111228993,73.0
-2797.2652091416267,46.0
-2469.417637119437,49.0
-4866.978714829693,49.0
-11928.698014783016,66.0
-3721.1288921163987,68.0
-16580.865504014495,118.0
-1771.1544699914339,92.0
-7452.287645331953,107.0
-3740.075880384482,74.0
-1591.8792332010416,49.0
-16550.665110468508,79.0
-2241.6297551912935,40.0
-14113.937874370418,64.0
-4386.509573217294,98.0
-4747.391286278648,73.0
-3976.985067426014,81.0
-4548.358720179343,64.0
-19483.96092402521,65.0
-4725.177015467844,85.0
727.9915000374771,41.0
-6975.688414796919,44.0
-8135.431004468983,78.0
-8851.680244735238,86.0
-4512.361683298563,53.0
-4255.870334558594,101.0
-2260.2674132574803,44.0
-2930.3106130171345,47.0
-15804.606817144446,70.0
-10029.658657647564,84.0
-2398.2627946852126,88.0
-21056.92855360068,59.0
-4121.14525198029,74.0
-7800.037736691866,87.0
-7547.321160355633,54.0
-9085.536383042867,42.0
-2044.6961447200722,49.0
-4647.4538815888245,34.0
-7645.033973328971,49.0
-8384.699418305254,75.0
-11747.490326515108,60.0
-3625.0710763700185,94.0
-2755.1216434464304,54.0
-9152.988646973274,88.0
-16746.988099367332,89.0
-5283.453196461786,91.0
-6366.228705518471,70.0
-4400.930541651187,86.0
-5197.951426353604,40.0
-14737.054971263271,78.0
-2587.6359402661974,62.0
-3734.3611087055906,41.0
-15344.199084255808,72.0
-6731.801642416266,79.0
-20884.17975539137,85.0
-2237.032795326393,25.0
-4513.151384154975,42.0
-9384.005954228918,63.0
-13703.867719031221,83.0
-2333.7592899473966,45.0
-396.5228196500277,62.0
-13741.866675931442,106.0
-3475.7465924097432,83.0
-3720.493299291411,20.0
-14391.041754853177,80.0
-3553.690829050483,42.0
-4533.315145295567,57.0
-2361.323816282207,77.0
-3470.0579705436885,67.0
-10221.87382782955,116.0
-3718.2296163324863,77.0
-4551.303031267356,59.0
-5023.723982776378,51.0
-21327.723932875495,53.0
-3563.5916670387214,33.0
-13568.342270632884,70.0
-23141.59524501301,83.0
-22683.15848682648,101.0
-6380.753550492127,64.0
-8202.361360393179,54.0
-13121.486856932312,97.0
-8402.764673543179,50.0
-3324.4959273816075,34.0
-1627.0584148301477,65.0
-5741.445227869892,47.0
-1215.9340972148157,55.0
-14306.183454345013,89.0
-1545.3847000346964,52.0
-11876.529012509873,92.0
425.59133794596164,35.0
-21309.683413999483,87.0
-10825.45959086201,71.0
-4281.553184861896,87.0
-4777.808660332757,83.0
-2328.5931819176017,50.0
-4573.117768564319,37.0
-2589.2184537593866,50.0
-10113.515286234035,60.0
-4844.991254541875,45.0
-4414.55630878124,62.0
-758.1027110610829,98.0
-3968.8918849563097,91.0
-4957.564087358392,107.0
-4716.541086265281,85.0
-16163.033893010372,107.0
-5221.438776315563,70.0
-12983.67397633409,99.0
-16639.928319197366,74.0
-11560.074214597304,66.0
-547.1686123571616,82.0
-2397.5920811231135,80.0
-2386.072479812846,64.0
-4605.255399368651,37.0
-1324.9671069691844,40.0
-4027.796508110083,69.0
-7562.425171410513,74.0
-12457.39881184333,56.0
-6611.437641827036,57.0
-12628.214245264046,93.0
-3035.830202315685,18.0
-996.3076235295669,66.0
-21105.99970501667,91.0
-8878.448969374635,51.0
-11458.080194023305,46.0
-1187.726134437943,91.0
-664.6696647312032,80.0
-12020.28313371526,71.0
-14698.662140164994,90.0
-9683.95646813676,88.0
-8647.576833473178,71.0
-2144.961095516715,62.0
-7708.387404953421,42.0
-12633.790457707531,103.0
-2707.315900186833,57.0
-5026.94031267644,75.0
-4382.293287389603,33.0
-4380.500432422289,62.0
-6694.174110133309,74.0
-13507.849486647192,74.0
-16352.412404706707,89.0
-6204.903201880834,68.0
-4467.883792304614,68.0
-1599.644415322046,60.0
-14965.183430141587,71.0
-5198.790883776683,83.0
-4460.371198072249,60.0
-3479.470476904833,76.0
-6516.374436538703,49.0
-4624.235811103192,77.0
-7258.837219725532,66.0
-1119.8907379951042,51.0
-9754.564543029112,84.0
-825.6155548859613,76.0
-7883.201890184848,45.0
-8433.153572092686,79.0
-22477.634530474177,102.0
-390.79162636054866,69.0
-17252.763386412942,97.0
-21180.765885968736,52.0
-10854.947264954299,101.0
-5425.023112715528,58.0
-1413.4525562758063,49.0
-3489.0216051950647,78.0
-5235.0688854913615,55.0
-13049.292937374743,76.0
-7981.356789283946,67.0
-16206.832113204266,79.0
-9022.127678682826,75.0
-2466.0980889691327,47.0
-17366.966911170974,95.0
-1626.5860334536626,71.0
-2571.103324884276,50.0
-3296.6499061749378,95.0
-10051.66564005331,92.0
-5112.404473040266,82.0
-13322.278076807956,98.0
-3867.8652817529296,57.0
-13264.607969462471,53.0
-9755.050502251144,107.0
-4025.1211273402178,99.0
-6727.337670728737,83.0
-8548.000055832355,42.0
-9587.09259812642,60.0
-13184.876471660504,76.0
-5582.850071896095,27.0
-3976.279646368659,85.0
-6726.306641496783,70.0
-12672.813782413912,72.0
-5472.361592216967,79.0
-12218.7298517954,99.0
-6387.178889579963,60.0
-13673.473918438733,89.0
-8649.653420546234,96.0
-11816.81690684375,60.0
-15485.919025431725,79.0
-4401.272613135865,82.0
-4093.7066658980493,80.0
-8106.459205199129,40.0
-12730.577571665812,92.0
-4943.360125863955,79.0
-3194.531855126351,32.0
-2588.829724749069,34.0
-15002.019802133436,71.0
-14189.805310698077,60.0
-9650.524085546713,55.0
-7677.137584417356,96.0
-10106.27456299433,105.0
-4666.718397913499,86.0
-5546.790153057015,45.0
-4320.657908023233,43.0
-6732.516046065252,36.0
-3359.646456395215,70.0
-12318.5438830361,73.0
-3865.9116863509407,86.0
-4628.332774522076,74.0
-5006.799535029566,84.0
-4173.047203143017,59.0
-5476.395733829864,59.0
-6388.142468920134,81.0
-2293.643821270931,28.0
-5930.210375635671,83.0
-1317.0055263275294,72.0
-4117.354231137303,43.0
-13392.044952435894,111.0
-20862.489337409446,69.0
-3867.812001480961,97.0
-4085.875306685275,92.0
-5166.199947635886,29.0
-10372.900568641751,95.0
-8342.552842001458,90.0
-3290.5878480197653,58.0
-13843.185517874323,52.0
-17854.489128989106,74.0
-14206.159627567571,68.0
-3117.6491269278104,65.0
-7555.635856014105,50.0
-10659.014014289376,87.0
-11415.300959877972,55.0
-3087.020490551924,69.0
-7682.265649675468,107.0
-3274.1938755315514,94.0
-842.8805930428312,48.0
754.3376481395792,39.0
-4697.574526809156,76.0
-2534.4660067532404,64.0
-5927.290010106342,55.0
-12599.579057614585,81.0
-14432.580936560891,109.0
-2127.782752315578,84.0
-2294.3409037671768,62.0
-14642.928959698587,71.0
-6347.809844589731,91.0
-4801.691645496093,86.0
-8959.900455678799,85.0
-4154.697600534815,61.0
-4131.496288663038,51.0
-5461.00497471863,92.0
-2609.408850370235,53.0
-17671.646183723933,86.0
-5479.119527715882,61.0
-2957.2426913385452,60.0
-5973.472113035476,62.0
-10806.597268418918,90.0
-12357.594699542831,84.0
-4029.6739572963934,55.0
-12336.343791319629,100.0
-3286.5260992497356,72.0
-7741.461672994982,67.0
-4479.419080430334,51.0
-6958.277760502318,64.0
-11411.974906875326,87.0
-3581.079443972996,109.0
-1804.7709585447983,79.0
-3967.8763293694096,67.0
-861.9463635281796,101.0
-18722.682220456976,65.0
-13356.79023226019,80.0
-17994.666804687087,86.0
-2023.194530241176,86.0
-1907.325547716875,33.0
-5613.084138717765,43.0
-11982.936973058002,114.0
-15610.672021251527,63.0
-3833.6123462078376,79.0
-4673.837413872374,36.0
-3706.8994391391707,80.0
-20425.75569731165,57.0
-14374.999180158542,94.0
-5995.601739899729,46.0
-13244.153946209586,76.0
-3690.196916527387,48.0
-1234.3848354645065,16.0
-9856.85811874074,58.0
-8963.329526930991,60.0
-5363.853688070257,57.0
-4169.108559744465,75.0
-12656.770439538586,75.0
-7014.93762897608,65.0
-3447.3008415928475,73.0
-6349.681060971068,70.0
-6352.9642482863665,57.0
-4223.964288178138,64.0
-3896.4894828446977,97.0
-3759.778076277158,54.0
-17673.838012631808,80.0
-4593.576423807428,61.0
-2627.4057167918954,60.0
-5251.871343318175,60.0
-5534.40934012958,36.0
-9182.743051846082,95.0
-13579.340183979617,88.0
-4353.386373049554,9.0
-450.4096629682505,47.0
-398.2069054414421,81.0
-2088.4357320137347,35.0
-8166.666542749268,62.0
-7048.675828584894,83.0
-15054.834397982693,82.0
-6371.02386798491,79.0
-21913.345052917106,78.0
-9755.57366814143,82.0
-14435.527625244995,102.0
-659.7149191834482,87.0
-6347.436115065342,78.0
-14489.36245015484,49.0
-5555.192462240546,90.0
-2441.417652149809,22.0
-5357.756199577601,51.0
-7806.494246206557,45.0
-4001.497010234424,44.0
-4900.795613058082,73.0
-12798.90643974239,51.0
-4777.974705661554,59.0
-3359.9145432481423,61.0
-7525.004852411465,94.0
-11283.27879994531,69.0
-4480.413165581287,46.0
-2843.629445629982,63.0
-6135.251505425733,68.0
-12115.049022125846,64.0
-4539.96126300508,66.0
-2025.3953339847549,103.0
-2341.0353830408762,67.0
-7145.211211773063,59.0
-14795.078501797692,73.0
-259.6468514802219,61.0
-3824.217392682782,51.0
-2779.6435583401408,49.0
-3586.2002206554257,52.0
-5829.914592845525,60.0
-8007.460744163623,82.0
-3744.6623325331266,54.0
-4465.603530061688,55.0
-15200.143676626569,61.0
-3600.2865320041783,72.0
-6699.105983000405,73.0
-14766.619862447957,63.0
-266.661075838133,65.0
-11739.753891985414,111.0
-2345.62640213503,85.0
-426.96644295434044,57.0
-4520.209263380981,84.0
-8573.86560109691,93.0
-8554.83958223079,91.0
-16444.915664501677,74.0
400.7348839723195,58.0
-5888.203202563759,65.0
-9353.589084203692,75.0
-10645.394541280466,91.0
-26.03223293469125,75.0
-4699.6462649412415,76.0
-4490.565950617247,94.0
-10578.150921552038,95.0
-2618.9334865010587,69.0
-6450.474413087546,60.0
-11424.732433603978,66.0
-10214.210827557294,105.0
-14588.573400970205,73.0
-5014.256537826212,42.0
-15655.574213403754,61.0
-4703.8901450213425,61.0
-8063.264859799853,75.0
-2040.4968467716935,37.0
-2561.002050610099,59.0
-12969.643373862287,50.0
-5284.1913390443515,31.0
-7964.222879885445,69.0
-1762.1964524954597,42.0
-14939.683191395465,89.0
-12510.523362383245,66.0
-10908.328757734247,69.0
-7208.687504817306,56.0
-5830.590834551315,65.0
-14165.53017853594,64.0
-22121.478669520875,93.0
-10921.90365035384,90.0
-18168.699607390558,95.0
-5343.45182213328,71.0
-3324.111956094204,74.0
-5651.469342936913,41.0
-17736.33932689027,83.0
-13831.254885307826,87.0
-11983.08173082869,84.0
-16228.709997131025,98.0
-5759.510221944309,62.0
-3147.3096113221536,69.0
-3825.6173745790356,44.0
-10156.207988901178,98.0
-4337.7882826676,73.0
-3572.7719462984915,36.0
-3452.4616143936328,92.0
-10473.627575138298,88.0
-8393.02453347335,103.0
-4470.247404367326,58.0
-11705.012544722,65.0
-10565.310085137302,53.0
-2170.367439962697,66.0
-7156.370726752268,70.0
-14999.689947710443,83.0
-17941.168266195225,62.0
-1121.6995929378882,58.0
-165.3797272149211,35.0
-2240.5500399835105,23.0
-5642.3530010186205,67.0
-2384.921019406077,42.0
-6049.931803686071,69.0
-15359.068127180884,97.0
-5419.049221562829,73.0
-4619.324218003163,48.0
-7712.684811686636,71.0
-14827.3106188178,103.0
-4319.945664465184,89.0
-1846.4795876614983,61.0
-9228.318736025016,61.0
-18252.970874611496,56.0
-12951.691295315184,80.0
-10992.67070376762,69.0
-3959.925587892285,75.0
-3045.4474714874814,74.0
-14752.281049910966,106.0
-6259.79897230465,64.0
-4325.233913834593,38.0
-5256.286326502668,63.0
-4175.087306084767,74.0
-4089.054092319142,59.0
-3889.7665149012373,79.0
-4349.1749499867765,88.0
-21875.09428372984,95.0
-17259.141486695607,97.0
-8249.103634125155,82.0
-1957.851056940156,48.0
-3316.664477738137,53.0
-15993.28486985817,54.0
-14942.429386588688,47.0
-4404.312701015093,79.0
-3469.2315691513413,58.0
-2770.0913559200453,44.0
-1777.0626788271813,73.0
-13290.263674655815,85.0
-6463.664120728444,56.0
-10081.849892951956,96.0
-10336.567263664321,114.0
-7289.926545542007,63.0
-15163.63794765044,106.0
-7183.461337668283,98.0
-6091.852034946184,69.0
-13720.579783989204,40.0
-17276.747041669092,53.0
-14785.393820533132,53.0
-2409.0135805156206,70.0
-222.74154374941213,51.0
-5907.118969111145,71.0
-11597.606282275328,72.0
-6560.270394936654,92.0
-9307.225335676045,62.0
-1964.573640772478,38.0
-2710.098477358976,99.0
-20709.499767973197,46.0
-5019.093647111253,76.0
331.3211377184986,73.0
-14286.995685382391,55.0
-3990.474036946809,75.0
-7216.2652513908415,87.0
-5687.7243330966885,35.0
-4599.507831745766,60.0
-3916.4028987709426,99.0
-9535.054209441652,85.0
-9895.834516062332,89.0
-9900.735534736115,109.0
-5264.424746209192,106.0
-5029.393021580856,45.0
-15174.890667702324,71.0
-6694.559943848226,85.0
-3439.8993973023235,71.0
-14422.957679394493,58.0
-19775.590798731893,67.0
-1224.5719511131147,33.0
-16244.812120925199,88.0
-8129.198834106699,89.0
-6289.729276307324,102.0
-10848.66744399484,55.0
-2417.77111871998,47.0
-1068.2698409258655,100.0
-4816.760484895817,35.0
-3121.471622936738,76.0
-7637.951438708647,90.0
-3152.0609880439542,89.0
-9049.669883708955,48.0
-3791.878121168182,44.0
-3788.9208051321466,63.0
-12070.299735554816,56.0
-5287.908643722715,76.0
-1152.7948309098647,62.0
-1616.0696509468112,79.0
-14532.114561366036,97.0
-2697.339686471065,71.0
-8079.411027758352,56.0
-6428.80464643252,99.0
-6261.484749788965,90.0
-1257.529450334342,72.0
-2709.934802455713,30.0
-8644.779178044271,94.0
-6499.740325625119,83.0
-5473.545332413104,51.0
-8299.14199273792,105.0
-3920.7766462794134,62.0
-3970.6869124427503,54.0
-3064.7485429849285,89.0
-2670.1313440586,59.0
-4137.812815369464,95.0
-3595.6545621760124,36.0
-13693.617012344483,73.0
-6112.171785279323,31.0
-1550.2405356406607,96.0
-4166.90569592439,100.0
-2108.1045258174827,94.0
-2112.885822457378,83.0
-2079.542512674774,63.0
-4887.229347861361,101.0
-4411.129859724572,59.0
-6164.218655656543,84.0
-1650.690809400433,29.0
-6552.370861749972,64.0
-12696.143766291796,102.0
-7996.704861979346,60.0
-1572.2915748627804,48.0
-4356.968336300688,102.0
-2778.4204925767153,101.0
-6120.645317048846,53.0
-2181.298955865336,69.0
-4259.990523446371,26.0
-2772.567222732954,67.0
-15574.373786735705,52.0
-14532.524064289244,56.0
-10112.40096846823,40.0
-9180.872465358647,87.0
-6706.04370258032,75.0
-2735.407002768765,51.0
-9541.330681593681,98.0
-2036.1946643500032,94.0
-10306.083483422875,96.0
-3955.946649848747,71.0
-13826.250079577803,93.0
-6320.2559009083725,75.0
-7936.57892927426,48.0
-2691.626527438875,56.0
-1269.169065852246,37.0
-12522.589425821414,66.0
-14240.183276472679,98.0
-3409.5341188966795,105.0
-11748.536470728726,84.0
-10532.717151656048,87.0
-4903.8627317839155,54.0
-11546.154078719841,64.0
-3806.232527676497,81.0
-15027.97050414647,86.0
-9236.307797400106,76.0
-5897.58841999399,46.0
-21058.318818845466,107.0
-9362.689715285043,73.0
-3466.5284235418767,52.0
-8225.461451655958,111.0
-10706.638583738448,59.0
-1036.083101226049,20.0
-4771.132769606349,64.0
-16989.691805501036,71.0
-2415.6725368514653,65.0
-1285.718228786635,96.0
-8777.628487379447,62.0
-15442.324199331524,104.0
-9699.561931777193,62.0
-5846.2466385084135,57.0
-9041.979167552347,81.0
-7106.726658435077,81.0
-496.01849462251135,26.0
-13558.920122310865,89.0
-13819.799402844666,74.0
-3158.9764164108,47.0
-12017.167743707098,107.0
-1352.3387271393394,36.0
-2193.3230470628732,44.0
-6618.064972415843,30.0
-4304.283386848176,69.0
-5840.275832619768,41.0
-2485.0038685138843,51.0
-13808.579791305438,70.0
-10275.942022866368,81.0
-5398.397300479932,83.0
-6563.4027589710695,56.0
-9036.69035340981,48.0
-1666.854424457145,39.0
-6936.008117039342,69.0
148.0934273305263,46.0
-5983.213680265767,31.0
-1526.7789219104043,77.0
-5186.719959354938,82.0
-7805.155334331665,85.0
-15573.681730006501,90.0
-2406.3589161568943,48.0
-522.5907883369446,64.0
-6931.812487341109,60.0
-15217.536016124595,66.0
-3273.0598149830057,55.0
-10103.658698596882,84.0
-2130.7381508081016,96.0
-6504.1594569773315,76.0
-19695.038212082567,66.0
-5618.350379434569,81.0
-16583.052158973973,92.0
-2263.217514731945,45.0
-2535.216421890491,44.0
-4871.910836944231,63.0
-1848.3623780357693,55.0
-6645.077645246969,49.0
-5399.139291774022,110.0
-7478.858010039392,41.0
-6050.724716255273,69.0
-12043.636262544223,76.0
-610.447697169448,53.0
-4536.733954726456,46.0
-5085.20982854963,60.0
-19110.539533651834,83.0
-15114.479204369713,92.0
-5572.4864586475915,55.0
-3303.4221459200635,104.0
-5783.578436807673,89.0
-6671.95084871668,69.0
-11098.113940576744,55.0
-13726.308625077741,64.0
-5584.874649263871,48.0
-2990.379054211976,51.0
-5455.518161691532,53.0
-9708.12603648301,72.0
-11670.72920258436,57.0
-6670.472871630641,46.0
-9249.75935065135,71.0
-5878.431368329628,44.0
-10725.386558157265,81.0
-2547.6450696491756,39.0
-4239.690067059723,23.0
-4565.370512119171,90.0
-2507.5280786102066,101.0
-2328.7515322540526,50.0
-5125.170913215014,39.0
-2063.746347267417,88.0
-1096.00629753906,89.0
-3027.614556400147,51.0
-17121.934853187606,80.0
-4142.396114584179,56.0
-5297.62600279008,77.0
-4884.42104266637,66.0
-3362.8686790525735,57.0
-3527.330952323554,71.0
-4944.22322110904,78.0
-8253.15364347877,111.0
-4957.9342521125,93.0
-4563.4489835039,78.0
365.8480723635098,60.0
-9627.382712065766,76.0
-7119.041672922723,50.0
-4154.250669345112,58.0
-4884.710128092658,95.0
-11237.068094483337,52.0
-2713.1437707077475,71.0
-675.6665549018468,63.0
-8346.451299038663,87.0
-3758.3652842965394,57.0
-3012.7771141875896,56.0
-5201.55305854455,63.0
-1987.2205112050503,91.0
-5047.123936085933,59.0
-2647.599175826425,87.0
-6010.892297181029,67.0
-5946.612642285854,38.0
-14640.006042253024,83.0
-13815.486206730786,95.0
-11196.313076103486,70.0
-1892.2107418435571,97.0
-8596.666833385812,50.0
-13674.430147204856,61.0
-17522.27405923376,96.0
-2558.708302082916,63.0
-6716.29363456538,94.0
-6223.955162073994,94.0
-3487.8226158579364,84.0
-14607.025003722116,106.0
-1186.9541683660805,41.0
-10805.767810819276,95.0
-14229.85750402751,68.0
-10943.06569221664,89.0
-4746.904687225755,99.0
274.677418299796,46.0
-13291.125120529749,96.0
-4477.972376372615,50.0
-16089.262164812717,106.0
-3100.5999182922196,95.0
-6014.528015890097,79.0
-2081.3483121341546,99.0
-6494.6856911385385,65.0
-11224.730811152782,104.0
-4027.4708079702436,41.0
-14522.937733988225,70.0
-2983.2357549990993,79.0
-5800.377508051011,32.0
-14765.29206257436,108.0
-6181.536939426578,41.0
-2635.232110059267,63.0
-4544.828768647784,94.0
-6353.8610318357705,65.0
-1648.9079010993087,88.0
-14564.712060918999,67.0
-10106.41217107722,94.0
-16093.40570074854,92.0
-278.08476634494843,100.0
-8697.811154780198,73.0
-19217.948302116623,52.0
-9917.412859212885,103.0
-12520.897827659053,82.0
-2871.2386314701525,57.0
-16800.46607331642,90.0
-3368.3353697998373,48.0
-4987.740739379355,19.0
-5914.983215770761,41.0
-2592.899661095629,57.0
-16459.418905818096,68.0
-16695.211426408285,97.0
-13740.667882307229,91.0
-6286.675926678907,51.0
-15462.158164947497,94.0
-4735.272327463923,35.0
-13616.031977340313,101.0
-3390.2657005084,39.0
-14509.526095311432,86.0
-7857.191698080595,46.0
-8905.522337808361,107.0
-3862.7250599548915,61.0
-690.1778653136316,84.0
-8261.932366179572,83.0
-4385.579860413864,66.0
-8481.844630934107,86.0
-15543.596775181195,97.0
-5620.231129182544,71.0
-4178.879043997188,44.0
-5402.078468311494,91.0
-17164.14344741159,93.0
-928.0787637041878,82.0
-18680.960598986494,99.0
-3126.782185003385,49.0
-4094.3012580558875,56.0
-2438.5729243859787,85.0
-12464.874565865839,78.0
-16037.135403283328,74.0
-18238.30999526586,111.0
-6662.118324257306,74.0
472.3358533234843,56.0
345.6216160750589,18.0
-2334.5070845545824,73.0
-5150.888839145404,70.0
-13799.450543792827,90.0
-6174.62337143313,52.0
-1934.67808252151,38.0
-1840.1402709930521,33.0
-2398.7204487218473,75.0
-6598.142623966672,77.0
-4009.742771991354,103.0
-16682.878228496476,81.0
-8736.258265790195,97.0
-3924.175130622497,81.0
-10734.051225828469,68.0
-6925.846946631178,107.0
-7020.243150185704,84.0
-11569.2250754716,90.0
-4258.33694068923,45.0
-14446.75302135272,88.0
-6865.902383096782,49.0
-4741.7517387467715,41.0
-9893.905258413626,73.0
-11807.465758747161,110.0
-4694.504740818598,76.0
-13860.686359396559,67.0
-3091.3492953322293,82.0
-19407.086158260474,74.0
-2410.9070624169417,25.0
-4657.19950929417,68.0
-5202.818920532839,49.0
-2067.813070845261,83.0
-3251.1181962869778,66.0
-10214.772933891083,111.0
-5513.47696341625,90.0
-21160.947595715123,101.0
-4569.303101243286,92.0
-12937.193201497645,73.0
-13067.767187110905,87.0
-2275.9320288968183,41.0
-12134.856279175612,91.0
-6430.083838807386,74.0
-5024.347432977423,60.0
-5357.883640145872,84.0
-14489.074939458469,108.0
-4298.613642420116,34.0
-7548.648617341284,92.0
-2411.603477411149,70.0
