upper,effects,lower,ate,ate_l,ate_u
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
-12467.46454492748,-21263.52972192105,-30059.594898914624,-7732.4744462442195,-5346.520932766014,-10118.427959722425
