sal_7_lc1vs0_iate,emplx2_4
5953.581473813945,2.0
8464.159484895521,2.0
6955.343047811722,2.0
-2020.5311061799866,2.0
10542.252531731996,2.0
586.1306613070973,2.0
4807.944093878532,2.0
7682.542326626744,2.0
1447.4128988806024,2.0
3889.160303714727,2.0
-13394.278717608084,2.0
8937.643842383708,2.0
9798.967674830696,2.0
5767.038233563757,2.0
9222.468931014642,2.0
12962.039103616275,2.0
4298.5463141792625,2.0
-6621.019697649846,2.0
133.68620445255715,2.0
-3060.6652236598966,2.0
-10470.388925968799,2.0
5694.045952312681,2.0
-7517.611412784086,2.0
11040.959300204564,2.0
11872.05034125171,2.0
10152.859535544063,2.0
-7127.511350725146,2.0
-11020.03432546015,2.0
5034.745716134099,2.0
-10578.027809877753,2.0
9021.633432821927,2.0
8406.276128862872,2.0
278.76665326555303,2.0
8026.2134060793005,2.0
6758.007200695988,2.0
-1742.2094198848172,2.0
8594.167566480068,2.0
8082.334098990295,2.0
-10557.429991132147,2.0
6943.199170499402,2.0
9244.221824454078,2.0
11191.36275667878,1.0
6735.662395158109,2.0
7358.825751417266,2.0
5162.883729185534,2.0
8336.795607308964,2.0
2286.2286628231523,2.0
9865.436773882437,2.0
5945.2864227698765,2.0
9483.486279094846,2.0
5602.926294863125,2.0
278.7240398223512,2.0
-3430.0447231433486,2.0
11411.257030759025,2.0
-13931.246226538718,2.0
2317.3674088288203,2.0
-13012.4128266551,2.0
6456.48340913016,2.0
8592.023239682687,2.0
9119.19420782378,2.0
-3219.7497230973618,2.0
2397.4886960786343,2.0
12706.676142674845,2.0
8538.243984216904,2.0
-5304.0038690836245,2.0
6508.104397677311,2.0
-3988.5053650855634,2.0
1615.289563760261,2.0
4415.3708165775615,2.0
8835.536156199285,2.0
-12044.882760781256,2.0
-10803.475381155049,2.0
9145.399011089045,2.0
-2099.7586157564037,2.0
10908.435183384005,2.0
9230.27621807873,2.0
8265.641815684608,2.0
305.3775326601158,2.0
-1121.5174551133005,2.0
-14952.84147696511,1.0
8888.239247329333,2.0
7487.523067365499,1.0
4515.458127579723,2.0
8050.305828954646,2.0
5618.28913955684,2.0
6956.717943621493,2.0
6583.677596505942,2.0
-620.8995594502067,2.0
-11346.419775309856,2.0
3724.3961245651662,2.0
-9060.6659610383,2.0
-46.94769175680585,2.0
11725.2630929413,2.0
6737.310521582071,2.0
5973.998567087952,2.0
-16592.641741688924,3.0
7158.139647361583,2.0
-4138.537774801963,2.0
3321.413222094924,2.0
3018.14040708269,2.0
4475.890759536209,2.0
11147.871202982484,2.0
1441.9820689004682,2.0
6551.4836993799645,2.0
1620.2932177768207,2.0
10490.31907460737,2.0
-7935.279643743057,2.0
7556.40197964511,2.0
-5977.4594084478085,2.0
-1740.9561587619555,2.0
-5542.375007229213,2.0
1121.4808871324694,2.0
-6385.0161249033035,2.0
-6364.392670408334,2.0
-3489.575487743361,2.0
3742.4638845146137,2.0
3074.8483730289317,2.0
9979.366507432815,2.0
5533.110744655713,2.0
9823.657636166303,2.0
6577.993484535516,2.0
5862.389109399181,2.0
-12961.286293817771,2.0
-5472.733050946317,2.0
-11683.999950984784,2.0
5717.610708694821,2.0
-3715.9043121376817,2.0
9022.569713096253,2.0
7454.575807808329,2.0
7252.301254713004,2.0
1852.4210790244092,2.0
-6870.356304760772,2.0
8391.760362137906,2.0
6847.52770746928,2.0
6412.894216880856,2.0
8870.213662638736,2.0
7670.251758343303,2.0
-5976.99592069722,2.0
9822.331382048487,2.0
251.9720410739011,2.0
7838.198811300018,2.0
7607.586528126605,2.0
-10442.107289919986,2.0
5973.1144832948485,2.0
8059.315437646961,2.0
7434.233084097896,2.0
-11164.433449379261,2.0
-13643.476062710735,2.0
-6236.080887995198,2.0
4556.775943447266,2.0
-5082.410795351803,2.0
-4846.802279973035,2.0
1733.2615248744532,2.0
7794.59885867859,2.0
-2882.2559700648762,2.0
7618.494851945778,2.0
7989.862394188702,2.0
10467.058148143093,2.0
-665.6656395489825,2.0
5703.648481241107,2.0
12897.941861335292,2.0
6198.907156404188,2.0
4765.62944373544,2.0
-417.3079182288602,2.0
4698.790899526368,2.0
8866.6447242677,2.0
4319.05438116593,2.0
-12724.567034007583,2.0
9073.126065666132,2.0
6161.213741594821,2.0
10039.369923039816,2.0
2388.7559046340807,2.0
12590.101266164136,2.0
7915.789277838121,2.0
7586.45869251623,2.0
6112.7044568915135,2.0
-3246.8731967855374,2.0
7436.861982458164,2.0
703.6219076785469,2.0
4942.809989075662,2.0
9312.85697172311,2.0
-1877.344038053828,2.0
9269.483474279728,2.0
5488.295282540343,2.0
3368.1419897828637,2.0
-157.8551157930233,2.0
7678.554938120668,2.0
7987.997339932555,1.0
12150.243029309464,2.0
-5377.862479842148,2.0
-2666.237016405783,2.0
5897.910726446902,2.0
-983.7813141476336,2.0
-435.6543169783067,2.0
9032.780831628706,2.0
12690.010366076172,2.0
-3161.132877840128,2.0
2792.1357979298477,2.0
11474.40249163262,2.0
3849.0873486862924,2.0
-33.29933319416159,2.0
5033.471644933827,2.0
-12814.203620430588,2.0
4952.2919849913815,2.0
-975.4984867252473,2.0
-7818.983440139923,2.0
1073.7321556439801,2.0
-1627.0950645948496,2.0
10549.055300465105,2.0
-11671.049231093994,2.0
-1513.3038836349542,2.0
-3711.083264287314,2.0
-11486.903560378165,2.0
6820.446495544705,2.0
11085.172442372808,2.0
8102.193124863867,2.0
9983.078550149316,2.0
8145.272323393514,2.0
11237.604917969898,2.0
3784.977105697075,2.0
6164.182327364422,2.0
7664.983426676237,2.0
7339.289991977111,2.0
-10032.29172982161,2.0
6046.107702014534,2.0
-15136.90515689926,2.0
-12016.71551970577,2.0
-6819.262764723642,2.0
6443.291826161219,2.0
7297.683559920691,2.0
2972.6534686504565,2.0
2707.9224738553194,2.0
11016.340880034395,2.0
5337.788655526583,2.0
5569.763627990016,2.0
11251.325332302407,2.0
10744.082084465104,2.0
10414.399469939279,2.0
-6719.743370047515,2.0
1970.1945264657447,2.0
912.1482763291133,2.0
5504.275060134467,2.0
8426.125526120217,2.0
10392.726722055162,2.0
8704.415982554914,2.0
786.161489690382,2.0
-7691.86871951512,2.0
11704.251946453951,2.0
-12849.708659802853,2.0
9269.828534457025,2.0
2024.9659557839996,2.0
2072.167295663786,2.0
10546.874795605076,2.0
11502.90635796233,2.0
1182.689194462715,2.0
283.23127446729814,2.0
-8183.506084695678,2.0
8028.8907312081155,2.0
4526.997643823535,2.0
-869.8815799882068,2.0
-16030.129981733886,2.0
-3826.492554447839,1.0
-11739.44966717047,2.0
7379.321059343617,2.0
4872.151815218043,2.0
6847.710896822451,2.0
8706.286975694993,2.0
9923.15644480336,1.0
6158.259852146217,2.0
5681.697387498235,1.0
2868.441893040781,2.0
8160.412279592249,2.0
10468.972199131204,2.0
8634.542335349619,2.0
-6108.6256396437275,2.0
-5767.328030864786,2.0
11447.335993607234,2.0
-3796.9803250047457,2.0
9126.051724486493,2.0
5454.962423220577,2.0
3117.46623257825,2.0
-7105.009475693954,2.0
5264.8105633075465,2.0
-13878.046467968361,2.0
11184.756921115895,2.0
7499.452296136683,2.0
-4102.373916305103,2.0
-2074.59471976445,2.0
9980.535837653057,2.0
9956.314090222637,2.0
9748.25390143994,2.0
-4336.465077206722,2.0
12857.118131783638,1.0
5186.2520353828295,2.0
-3588.836399732121,2.0
-6869.794605623848,2.0
7809.923781150763,2.0
8017.779915694087,2.0
8928.582403871806,2.0
5384.098792192547,2.0
-14328.816302822517,2.0
3395.7458162888993,1.0
-4054.5216777388455,2.0
11972.392203988145,2.0
8824.226705858788,2.0
1392.1131525845026,2.0
-6836.625385076042,2.0
12815.626362682806,2.0
4603.759652614159,2.0
11137.468510629267,2.0
3347.0020642082313,2.0
5597.761187032155,2.0
-976.5103330179991,2.0
4321.624036601272,2.0
4896.717958899621,2.0
-1780.9312227885312,2.0
-1011.4006608170803,1.0
9710.127368571295,2.0
9255.198745084263,2.0
6407.3819901484185,2.0
6844.057936545085,2.0
4868.902183356395,2.0
2989.161488457219,2.0
7166.46557862119,2.0
2105.5584005296196,2.0
-3640.5602625068695,2.0
4110.029727812433,2.0
-2376.375805480342,2.0
-3115.5955267945506,2.0
5578.840216913665,2.0
6810.831629478015,2.0
-4596.955273639777,2.0
-2441.341780826895,2.0
-6069.508257592666,2.0
1356.3061970848103,2.0
500.07158249005806,2.0
-5431.907723663571,2.0
11448.829171371435,2.0
6536.3552719635845,2.0
-1361.4360626108828,2.0
-164.0034443002337,2.0
-7592.681172660799,2.0
24.205985887405404,2.0
9752.408698378702,2.0
10753.238894478742,2.0
5226.126128873808,2.0
-5128.623641084735,2.0
9531.353422204696,2.0
-2443.637401595629,2.0
5340.73661536054,2.0
7319.827003349001,2.0
7861.675753707018,2.0
8427.322789394486,2.0
8203.585965493223,2.0
-1015.4063636880328,2.0
1581.8968883639855,2.0
-4340.810347167544,2.0
-11720.550368353735,2.0
6836.574699158558,2.0
4166.520571579709,2.0
3344.775228672138,2.0
-3749.157994175679,2.0
9596.302457903563,2.0
4938.221644263258,2.0
7338.351812089429,2.0
7713.987531317545,2.0
-9147.860000161883,1.0
11459.501117231168,2.0
13381.032374903873,2.0
6037.505750223845,2.0
971.7863163340294,2.0
-1213.3215932403186,2.0
-2343.0254141853657,2.0
7823.165123724004,2.0
3307.6416067129685,2.0
-6292.802965384386,2.0
5087.693956593156,2.0
9922.733386176817,2.0
202.27813877585504,2.0
5484.2658288531275,2.0
5064.39445845852,2.0
3136.0579618175243,2.0
7677.606656025298,2.0
7161.211567782222,2.0
-449.8180342854148,2.0
-1195.9143883793604,1.0
3814.13678981032,2.0
7558.104752524954,2.0
9425.617598515148,2.0
-13598.080140726852,2.0
1896.8561551063867,2.0
9666.024086142712,2.0
-12115.363852435872,2.0
-9579.490983329346,1.0
9757.314495150065,2.0
-11775.081839716579,2.0
10001.95153610486,1.0
6500.717148306064,2.0
-9290.985958243604,2.0
1757.4617490583391,2.0
10110.33446802791,2.0
8223.90257377803,2.0
2254.123629096888,2.0
8800.635271180701,2.0
8195.077681833263,2.0
1645.8497866159296,2.0
9065.374920899108,2.0
7177.210968355064,2.0
7025.344145700841,2.0
6080.138037486526,2.0
-11489.175062914252,2.0
-11932.770156060276,2.0
2007.226881592178,2.0
9439.287159856052,2.0
-4381.93887096014,2.0
3745.62750011122,2.0
-394.9591296078197,2.0
4660.2853182375,2.0
6209.569193924796,2.0
9077.473620784902,2.0
5478.43577573308,2.0
6450.208462246574,2.0
1389.7841149680562,2.0
6585.053236598684,2.0
9556.497182688376,2.0
1984.849426515052,2.0
8575.304594968093,2.0
8656.897305745926,2.0
7609.197509194666,2.0
4416.108448818032,2.0
4939.336708696733,2.0
6372.636184056306,2.0
-11670.190155578954,2.0
5629.244010340757,2.0
-3910.8874179979903,2.0
9563.332322261318,2.0
10389.071550683115,2.0
-8614.342959654485,2.0
-6499.681077238738,2.0
-5676.001048518856,2.0
9437.398074061159,2.0
11106.250564773409,2.0
10810.439823767088,2.0
-4453.807533282639,2.0
9077.62059363223,2.0
5989.336738202516,2.0
9384.04244869857,2.0
4093.650124461632,2.0
8578.523244271437,2.0
5487.687905103844,2.0
7363.2014186674805,2.0
7589.808415195635,2.0
8427.406427672235,2.0
7482.644867516818,2.0
2115.079639816952,2.0
6375.971284100281,2.0
-8322.077687520177,2.0
7125.602757180501,2.0
-12838.217143690028,2.0
-11149.325664163982,2.0
-2409.5803159742236,2.0
-1523.65974547299,2.0
5209.882798968269,2.0
12223.043315336296,2.0
9270.665823295985,2.0
6120.880509993958,2.0
5153.977296752284,2.0
-2495.339789641464,2.0
4387.811979059861,2.0
-1970.8935954551616,2.0
-5095.954503783698,2.0
5671.753559006851,2.0
6745.220074137815,2.0
9290.622879399109,2.0
-2549.5384642948175,2.0
2426.5414127084,2.0
-5747.905261261549,2.0
