sal_9_lc1vs0_iate,earnx1_4
13616.941949582555,0.0
14561.636348288506,0.0
2612.784853292573,2598.3347622139872
1995.4200494509923,3155.069480087081
19047.129579976954,0.0
13967.332616799922,3699.660109039318
8929.994170390752,0.0
19788.292614293332,3953.200125228008
14301.752857796055,0.0
15584.990089997635,6239.275783028075
11490.44332534962,3945.4064607075584
8091.321827212738,0.0
-6546.59054743239,4140.308290515412
15777.387834350324,0.0
10888.679181173531,1726.2905174443558
16086.903103419907,0.0
13992.419154180177,0.0
12041.260923857491,0.0
17435.53834667283,5217.069890087923
16736.48143870632,0.0
16384.470219926454,0.0
6898.459366938971,4098.708327829714
14465.21384341352,0.0
-8871.274722749533,2872.685510563497
10733.760550851219,4403.507376082771
14583.05557328072,2205.6493728927635
4426.55053044283,1761.2553608913458
12122.325832532544,5135.681762755934
13537.452226946512,0.0
3959.8844539221905,0.0
12048.876577309296,3515.082042165102
3914.9416574317,0.0
3925.525457980086,3280.035679166388
16144.00447104589,4564.05193036799
6571.044688796559,1771.1526456372014
9483.059543947784,4418.321573201467
15461.23480130708,0.0
5264.703744474601,0.0
11376.070717435485,3868.7147156008855
13969.988481105249,0.0
10730.59600958038,0.0
14046.73810062982,0.0
11992.39593475417,0.0
-3098.0258535708076,0.0
14864.158381082278,4337.608280218176
4135.930583493321,3159.060653869544
12598.981422288934,3281.2225368199074
12836.451800619394,0.0
4582.153952174714,0.0
11230.477534117119,3494.5660494314443
5815.134298443156,0.0
5798.5057803683485,3032.4465433707246
11320.10369915316,7073.108285307266
7742.5643132719615,0.0
7115.804916140647,0.0
8948.285733730143,3420.042957550487
15315.535291025466,0.0
-5939.284914559379,0.0
11685.329194369138,3232.018134051096
8462.869840033749,0.0
14238.434453861655,0.0
13917.985781218777,5336.55625485264
2998.826575074746,0.0
1499.17982908614,3853.202509629561
11306.99822741522,0.0
7459.066496079418,0.0
7344.49989731111,0.0
8545.827722205288,0.0
13246.786460610689,0.0
14240.520196341316,0.0
6610.844393678556,0.0
14093.342263612312,0.0
3616.3766052894216,0.0
-505.2644426811871,0.0
-717.0291062804331,0.0
7940.476318410712,2979.425649457337
-12.168793221941314,4950.244245288914
10247.744681233846,1461.1693103228804
12737.601298251153,3468.4288658278965
14907.08242093292,0.0
8676.790640309297,0.0
14531.988030536764,0.0
7536.650370788451,0.0
14452.530052057038,5566.686375595102
11205.607263936578,0.0
12779.908367605982,0.0
569.352747604858,3565.6347362580063
10018.021199847259,0.0
16990.16861442631,0.0
-2938.2743928436807,0.0
19167.036519000663,3121.997105346932
9568.292924365505,0.0
-844.3157610722874,1865.2632632127609
14660.752466299868,0.0
17641.80057320682,0.0
-4645.971594969394,0.0
8810.451559253619,0.0
3082.6984641762274,0.0
-7164.724164226943,2516.238662370484
4176.283064255036,0.0
8655.267210750542,0.0
15214.385747346172,0.0
8071.241097093477,3214.592316682208
6520.306137574858,0.0
16468.768226671033,4433.195776802354
3819.872880679216,5809.285154223515
7979.2584227352945,0.0
