sal_avg_lc2vs0_iate,reg_agri
-15864.205970432164,30.420569431073343
-23079.448995073464,31.72492299534889
-29980.728530193803,5.69363914978576
-24688.088857980358,17.156511257966585
-31388.185946603175,10.425683441718604
-20256.99488073739,12.336111894138924
-22349.18153309972,13.272856279921823
-26320.581606197768,13.272856279921823
-20451.587675426443,21.44874346620925
-29148.24776182525,25.447105542939124
-38144.07840543258,38.426488642538814
-34420.33433947743,20.90306101162109
-34014.21011732534,25.447105542939124
-25751.841320138214,1.132160989646131
-19017.880398452955,12.782315118678907
-37529.31505820888,8.332942688788997
-19002.558243310148,12.190795575052846
-35221.078551990446,26.302762831609364
-22080.246827442385,17.05947641370443
-40477.26435406655,30.409884059187547
-32631.565265711703,1.132160989646131
-19029.637836701866,23.218144734904
-25133.88863809759,37.68124385002402
-35685.88729597314,20.180144970495384
-32132.181345698245,26.58932955325777
-35658.35592889748,30.420569431073343
-32906.85495893863,12.190795575052846
-20027.126965255993,26.28135983123264
-16803.655804456095,25.725153340464843
-37532.45800406931,13.272856279921823
-22628.976207526175,17.05947641370443
-34450.50266845961,31.72492299534889
-23602.634960387208,17.932562693756196
-30033.768250542795,3.927831006064245
-22920.06735976659,23.14825227454956
-31118.17147493957,21.81703550251781
-28262.537217533867,22.092249117524783
-31267.820384304137,16.143774716964504
-27346.607552115333,9.518818038309782
-27840.617332642338,18.79185971370501
-21286.91925297545,25.59892040830825
-35554.09421811897,20.28222278472817
-25175.513159132886,26.302762831609364
-29945.455455607786,20.28222278472817
-39743.946746744026,38.426488642538814
-28561.97126563842,30.420569431073343
-37970.696472985794,16.766249047417915
-20797.493768935372,16.12384262285483
-16587.560257676156,18.757994207245872
-32467.551917727505,21.81703550251781
-16797.45793660828,21.83368081202904
-36442.701887527655,33.36162869752894
-22117.836148699236,11.578951027428012
-31444.208516263105,11.942906218623804
-26732.55288146377,10.52412367775796
-22716.21258301172,10.52412367775796
-40530.335543376525,13.608850492731817
-22488.577185024587,30.409884059187547
-24790.52119555723,8.332942688788997
-30140.401536619498,20.180144970495384
-22918.038176249705,31.72492299534889
-19354.2682377322,13.23318471616647
-36142.39037368832,25.447105542939124
-20393.140922095776,34.4734454458848
-22293.437439738034,17.114253331641656
-31295.082571578598,19.70368081017321
-20101.573967742443,12.613632740062826
-19162.339039629573,21.81703550251781
-19787.295356166607,10.52412367775796
-22906.174107165858,26.302762831609364
-21052.519176178295,19.647957347052547
-38808.083536728314,12.613632740062826
-29810.166558622735,18.562253210557493
-22473.918470213837,12.190795575052846
-33507.6777368417,8.320220391373894
-31829.88030844733,16.766249047417915
-25237.679579268894,8.332942688788997
-23104.06811251522,20.28222278472817
-22081.196016998805,12.613632740062826
-37979.59917015616,25.59892040830825
-34995.76349042947,1.132160989646131
-35589.45086212165,5.69363914978576
-20697.770723661884,21.61563065615585
-32505.44856494393,30.86665725132705
-21932.254878575317,29.22739596194833
-23593.643836757004,22.32621505968753
-16964.106502578437,7.950620098438058
-40543.480172651165,11.642586775623563
-19312.650246493686,12.789203739932198
-27796.37787547359,21.83368081202904
-27500.613598387805,6.687900598978352
-24554.776336625437,27.451018475410937
-32520.850206108233,13.963866260572992
-16824.3416484617,22.092249117524783
-32587.980088671226,20.90306101162109
-33517.881293729515,7.950620098438058
-26051.360891609707,6.687900598978352
-23858.333984706318,26.58932955325777
-18213.954066905673,9.647452638974611
-25018.62057182721,3.927831006064245
-31973.254868333148,12.336111894138924
-35597.44858835732,22.092249117524783
-30801.491600067886,29.32505767081869
-18517.99639929902,31.72492299534889
-19336.999958295182,11.642586775623563
-35771.97619704387,35.40501989106287
-28047.425979227,5.69363914978576
-26816.526757330066,13.963866260572992
-23052.68690393554,31.72492299534889
-41541.860191256535,19.647957347052547
-21184.673942052552,29.22739596194833
-31321.40901921955,10.425683441718604
-21758.202718630913,11.942906218623804
-28290.439951831286,18.79185971370501
-31379.829617112973,8.320220391373894
-17740.478161094485,7.950620098438058
-25219.908194808293,10.52412367775796
-22698.61776282266,16.64323622189432
-23497.426577564478,23.14825227454956
-36416.25610045083,29.32505767081869
-28089.385360127693,26.58932955325777
-32292.973612899194,22.092249117524783
-39394.277618404754,25.447105542939124
-27800.13499521257,34.4734454458848
-24117.97214953949,18.757994207245872
-24164.365092577507,17.05947641370443
-41387.434144411345,10.52412367775796
-22229.331040858433,16.766249047417915
-30129.40381875647,22.092249117524783
-23602.031188310528,36.10508609312406
-19842.36749894056,15.599548132494943
-29278.500201664618,12.782315118678907
-32732.50450526743,25.25684355246182
-19273.658504711166,18.117577938721773
-18726.105606477242,11.578951027428012
-27787.11607748128,12.789203739932198
-31757.031939499524,38.426488642538814
-36728.32676921324,30.86665725132705
-44654.11089912646,18.562253210557493
-18697.986172396817,29.22739596194833
-31167.304647128407,4.885271868806392
-19442.441566890473,6.687900598978352
-39858.75207249119,12.190795575052846
-25402.61090019598,18.757994207245872
-29231.153979537186,21.83368081202904
-28908.49115848022,4.38846568617879
-40519.35153550848,36.31581069178857
-19653.81535104702,17.156511257966585
-25598.366306086395,8.795230083567638
-18027.883660542495,9.518818038309782
-37025.31401092086,18.562253210557493
-18331.479572558477,36.31581069178857
-19665.172037170156,7.950620098438058
-42559.25047957989,25.25684355246182
-17812.705321016252,30.420569431073343
-24253.10511009582,5.69363914978576
-24088.1410603907,30.86665725132705
-29746.65807414698,25.25684355246182
-20911.549837833976,12.789203739932198
-21205.737461221564,10.52412367775796
-38413.41338272876,34.4734454458848
-30563.87614973414,20.180144970495384
-17554.9509269246,22.32621505968753
-34304.465791764655,37.68124385002402
-23598.64687781509,18.562253210557493
-37357.06098449345,26.28135983123264
-23786.07286480303,8.795230083567638
-37441.53275477267,7.950620098438058
-29253.647334505702,31.83741398327524
-25974.53942217344,25.447105542939124
-32316.80527833054,12.336111894138924
-21683.76475825447,13.963866260572992
-37214.43664300066,24.09174497286721
-34602.88070396159,12.336111894138924
-23168.017431625478,16.12384262285483
-21328.45391613416,35.40501989106287
-25073.88161590329,21.47494878544683
-30601.33798280394,16.64323622189432
-22358.930546578857,18.79185971370501
-34188.16782354881,13.963866260572992
-17291.565221853918,18.79185971370501
-25834.296744942858,19.647957347052547
-24794.078522268366,14.353464935930552
-18195.18159293482,38.426488642538814
-17328.869973385146,34.4734454458848
-36748.74001598495,31.72492299534889
-28816.127718355285,9.647452638974611
-19039.280325354077,12.336111894138924
-36592.66537880285,18.79185971370501
-37130.54561675689,13.272856279921823
-35748.54504375991,3.927831006064245
-32501.547797038635,6.687900598978352
-31887.030123000695,11.578951027428012
-25226.93569279217,8.332942688788997
-23638.719747154588,11.578951027428012
-38832.42820858671,27.451018475410937
-22084.45835536208,34.4734454458848
-21570.77928100913,16.143774716964504
-31469.93285184954,21.83368081202904
-16926.357318548322,16.12384262285483
-23083.903104272493,15.599548132494943
-37431.29219190116,36.315810691788556
-24142.751975698626,11.578951027428012
-16690.67322528664,17.156511257966585
-21969.360259825906,4.652936998737928
-28995.06476366699,30.409884059187547
-23057.162443222216,31.72492299534889
-26329.64820450552,26.28135983123264
-25869.66374554422,15.578164380055544
-22542.011865353765,26.28135983123264
-30503.0544679717,34.4734454458848
-26203.10556731477,33.36162869752894
-40877.115106566765,12.190795575052846
-27355.037119983746,18.117577938721773
-32674.86237774603,11.427424278367262
-33217.92480987256,6.687900598978352
-34690.533563177974,21.56487561270493
-31756.19366389672,9.647452638974611
-34319.58507517743,21.44874346620925
-34699.65862414087,14.353464935930552
-17477.27769969989,30.409884059187547
-31696.072052589032,10.52412367775796
-21364.054902770997,7.950620098438058
-21955.069615738226,26.58932955325777
-27557.185066960483,22.092249117524783
-28729.399092337353,18.562253210557493
-19361.13564400986,22.82469145311972
-32020.01821738414,38.426488642538814
-23840.055069581882,33.36162869752894
-20989.6723995314,29.32505767081869
-24357.044343944595,18.117577938721773
-26315.156063357786,5.69363914978576
-32904.38262366894,19.70368081017321
-28327.448307467395,11.642586775623563
-16741.062737124732,11.944636704804305
-34913.4243953576,17.114253331641656
-31324.465814273106,12.571740219945433
-24643.352065466468,17.932562693756196
-34167.82833060961,25.25684355246182
-26266.789805814446,11.427424278367262
-40553.43342052563,30.86665725132705
-39023.01614091758,16.143774716964504
-36567.2246080028,16.143774716964504
-23045.762129317056,18.117577938721773
-27610.435096710058,18.562253210557493
-25269.50389083322,26.58932955325777
-33901.52563773919,21.81703550251781
-35525.09039154211,10.52412367775796
-19869.859132097088,11.642586775623563
-43880.42596083478,18.757994207245872
-17493.64347227204,24.09174497286721
-26581.1086796325,12.613632740062826
-22466.61351013029,8.320220391373894
-35441.21780563553,21.81703550251781
-32655.39258897854,12.782315118678907
-37242.50323138517,4.652936998737928
-38585.44062505931,36.10508609312406
-19131.326591545007,35.40501989106287
-43380.470754980095,35.40501989106287
-32880.425182940824,20.90306101162109
-40802.2467422669,8.332942688788997
-38771.48167544647,3.927831006064245
-34235.08868136223,10.52412367775796
-30164.551624088344,19.70368081017321
-37257.14820319899,35.40501989106287
-34096.64847562288,13.608850492731817
-28572.0951926436,8.795230083567638
-20031.704229482773,12.571740219945433
-17498.706842812084,22.82469145311972
-28519.303670002693,23.148252274549556
-40461.72755278963,16.12384262285483
-22179.27617083556,1.132160989646131
-24200.7903589361,21.56487561270493
-33315.88489321414,19.647957347052547
-20152.968965099077,16.766249047417915
-23593.033576900758,24.09174497286721
-28760.500778879352,25.725153340464843
-19935.48908363587,23.14825227454956
-33934.29700068016,8.320220391373894
-23567.84862945768,31.83741398327524
-23697.814544547284,20.28222278472817
-24488.300297774043,20.28222278472817
-20015.435117656016,12.613632740062826
-23286.965548322056,16.143774716964504
-32805.474930274606,30.86665725132705
