empl_ttl_lc2vs0_iate,reg_ser
6.163441855289333,44.13662518418517
6.878800175333169,43.794759766421855
9.149766558368407,56.00156836204996
10.266228597454887,55.61319381311606
6.951079501388164,54.13462065843544
9.276540923628799,51.64208012290497
7.587936880337879,51.239202675284645
7.8239298758118245,51.239202675284645
9.05462691847279,41.1263774068312
8.463603806471887,50.918617138569005
12.238035735549097,40.58472706107023
8.440010064652737,52.81671062158314
8.050065177574316,50.918617138569005
8.2896217224377,59.16605356399492
6.291101268481792,58.17571650868259
6.92899149797147,57.707357830393605
8.426213814631765,51.62276087243585
11.46385489592294,40.50652664870855
9.178250708932286,45.62378915966991
11.518279579254521,46.71352130193502
10.466459886200404,59.16605356399492
7.694643474159699,40.424467677940896
11.21283396314876,42.17211466032058
7.9991331377692205,41.04762817418116
7.8891407861503735,47.94886509813647
6.6931878857196985,44.13662518418517
10.93660616540008,51.62276087243585
9.782235246124374,43.199874437569264
7.931684855077413,47.1570315638461
11.84180630648341,51.239202675284645
7.086924827785264,45.62378915966991
7.865561097345541,43.794759766421855
6.868759102058374,54.86573122936064
8.499836797783319,59.47595778135059
7.395286182766324,44.82253612444929
11.28378208432106,40.1215023000053
7.675038135836944,51.99242497994736
9.617147448808797,56.19212068260055
10.976510798370676,55.88635513910959
7.923018652954744,56.45104328229763
7.061783179782433,40.31705615821635
6.939410332171203,54.89502272010587
8.118218280697032,40.50652664870855
8.189016549476088,54.89502272010587
9.69768990961851,40.58472706107023
7.346375147974815,44.13662518418517
9.90441106339564,48.36277186842874
6.405912153003442,57.91932836569297
8.294342172997709,44.34699704539882
8.287528001714033,40.1215023000053
7.663514534262633,41.797024702686336
10.500518999022152,42.793960732726966
9.221198663496091,51.20649072287212
8.219600881683478,49.76105210425247
10.702213873666865,58.54521222112821
6.478314231639317,58.54521222112821
12.431458174677608,55.505871920133245
7.1795271862451004,46.71352130193502
8.063379017997919,57.707357830393605
8.28712537876436,41.04762817418116
9.580632096524058,43.794759766421855
8.600102786138653,49.64290509414352
6.055977332407222,50.918617138569005
8.28179377650188,41.48296305222163
9.460201935379366,43.19639221231764
7.730822168213375,55.918969385169504
8.904470076277926,50.71721377412224
7.605012115365937,40.1215023000053
7.900141785019246,58.54521222112821
7.384268257787621,40.50652664870855
9.293774331134758,47.05410925021325
11.60051210735136,50.71721377412224
7.30676886572005,47.97189674292668
9.050585209552782,51.62276087243585
8.707314336405636,53.08541388864003
8.723857045341706,48.36277186842874
8.174621595361153,57.707357830393605
10.024150581837524,54.89502272010587
9.976441157733113,50.71721377412224
12.946431242840182,40.31705615821635
8.803543464068701,59.16605356399492
8.319533050854536,56.00156836204996
5.36276071674245,52.40854258551276
8.029235731669095,43.49521587724775
7.751171251940067,41.57278495048693
8.082566372138862,51.11621272212679
7.633294555314956,57.267873487302026
12.101343456275874,54.1093094876617
8.96856112163362,48.04528843141448
8.187085734408871,41.797024702686336
10.368634827191713,55.1660020929033
9.907694107861598,43.940765365608506
7.829818379922157,53.89097997615204
7.031629432286003,51.99242497994736
8.68829868347227,52.81671062158314
11.74122960068575,57.267873487302026
7.161526849282808,55.1660020929033
10.105068916502445,47.94886509813647
8.046446463066893,53.3341229438205
7.06301375449098,59.47595778135059
9.39175110175957,51.64208012290497
8.617240414283625,51.99242497994736
9.444249928645432,40.45295140473965
5.733976039991673,43.794759766421855
8.805817272542962,54.1093094876617
8.687291336810182,44.47355487462248
10.207439762842522,56.00156836204996
7.96909290519577,53.89097997615204
9.25816572054531,43.794759766421855
11.994097740541992,47.05410925021325
9.126744962282533,41.57278495048693
9.404951933815681,54.13462065843544
9.335318912040423,49.76105210425247
11.483905928017865,56.45104328229763
10.331424060353719,53.08541388864003
6.774085844064124,57.267873487302026
7.317276267842874,58.54521222112821
6.68430849436116,51.32189870085669
7.777594439037373,44.82253612444929
6.835548445482379,40.45295140473965
7.558626056300699,47.94886509813647
7.8758327450024135,51.99242497994736
12.57661725204813,50.918617138569005
10.480233349783763,41.48296305222163
9.559881136947284,44.34699704539882
6.670784701326481,45.62378915966991
11.854104392890793,58.54521222112821
6.509676390157287,48.36277186842874
8.468316087372282,51.99242497994736
7.6445517608099385,42.44907434855431
8.145465570941312,44.770034590453946
10.969210738165032,58.17571650868259
6.88733926541412,48.027022042691215
6.222550558711289,53.70325408375153
7.228755582265736,51.20649072287212
8.074870063426724,48.04528843141448
8.651669467089821,40.58472706107023
10.97640134885825,43.49521587724775
10.19560399886941,47.97189674292668
8.443560217223135,41.57278495048693
9.614483983623616,55.58419079695274
9.244002839130896,55.1660020929033
12.247632705807877,51.62276087243585
8.080701080809916,44.34699704539882
