sal_8_lc1vs0_iate,empl_x0
11167.868259257046,41.0
12771.957345204471,19.0
11841.187714049378,65.0
1617.968606159733,58.0
15376.371816342333,60.0
5270.188628254141,72.0
7810.821964283548,35.0
11454.249122621677,48.0
5223.773363349358,86.0
6858.561316999911,68.0
-9663.407087839396,95.0
13103.389880014718,28.0
12097.438624185725,72.0
9239.958723800344,54.0
13179.650120999831,35.0
15951.153664678173,89.0
7427.495471244962,46.0
-4119.966476765889,100.0
3457.031927894268,90.0
149.75301320187828,77.0
-7275.184140058531,44.0
9168.374599985378,56.0
-6527.476172219996,98.0
16253.06630444137,42.0
16422.098656896098,63.0
15321.748210100406,50.0
-3628.3790012153804,92.0
-7685.33914703547,38.0
8542.158590066798,36.0
-7065.184392669891,103.0
13417.309769282518,58.0
12998.666689159663,70.0
2568.7150861865366,65.0
12279.068538371455,53.0
10663.407638331797,70.0
1095.6619204992649,78.0
12067.220113124811,61.0
10386.527880966234,94.0
-8197.01825143729,71.0
9743.291037672116,79.0
14279.19116152325,45.0
14794.790952362648,80.0
10036.081758972612,60.0
8987.524484473266,78.0
7326.728430899922,64.0
11604.632379663148,91.0
7237.069809009081,106.0
13521.910460926332,41.0
9899.389649886894,71.0
14346.91029943711,70.0
9607.420887526034,32.0
3960.7541193922407,62.0
-1098.8198283710453,68.0
15695.805463145483,47.0
-10103.924075965262,105.0
4873.903170252894,25.0
-10119.550203775365,47.0
9930.176085039036,67.0
12117.303287205885,62.0
14307.525232743563,28.0
-849.3356609478012,53.0
5920.908264161411,66.0
16037.714572977082,97.0
13084.792813569362,79.0
-3639.5539772658262,105.0
9855.060227088901,17.0
549.9976655498417,65.0
4726.265182714535,81.0
7877.773261743288,78.0
12524.709497428434,66.0
-8867.378615785194,91.0
-7506.689442051908,71.0
12763.370004946453,56.0
1619.2753376311625,61.0
16952.586810947876,37.0
12985.979106122411,57.0
12139.683843232853,72.0
3837.237699619423,97.0
4353.628110462144,98.0
-9290.58064887695,109.0
12831.288885232156,48.0
13583.732123190504,82.0
7672.509246332883,50.0
11537.930439930818,49.0
8362.743088578783,92.0
9711.303802441362,54.0
10845.005053034678,51.0
2223.4597978211614,87.0
-7659.024642038418,77.0
7128.8727086562285,85.0
-6177.261267735563,71.0
2460.750005272962,51.0
14837.793943726854,84.0
10900.626064283631,53.0
10242.312911182507,46.0
-13867.61397649689,93.0
10449.270811530761,37.0
-4391.145172541228,89.0
6673.694642479495,47.0
5673.9221085431545,61.0
7422.990399709222,83.0
14667.475859258248,61.0
4260.229912227757,63.0
11046.846845822121,54.0
4791.924340922253,49.0
12856.471075525775,36.0
-7114.332520317785,50.0
11741.83469197449,42.0
-3119.6094749634603,70.0
593.8974318770306,84.0
-4595.217101075695,62.0
3435.4916708516885,64.0
-2049.11310328492,97.0
-5906.212465413824,73.0
-1356.5836848097879,85.0
7336.410478598748,40.0
5587.694614556962,51.0
14094.563459363051,35.0
8104.70017772447,56.0
14575.299061197293,28.0
10185.705307368611,65.0
9923.596533601993,79.0
-8782.899481326223,95.0
-4325.231420049802,75.0
-8654.164955134473,61.0
8065.370206955173,39.0
-1427.5687038590304,65.0
12844.42968846703,72.0
11350.731881801208,41.0
8729.534494898195,59.0
5282.089207295203,43.0
-4442.644260204349,76.0
12433.054950437607,55.0
10421.137339640607,34.0
9960.430538200624,32.0
13284.649472183879,70.0
11546.43001320228,63.0
-4703.720901432263,42.0
9707.572709917242,69.0
3226.5888974507934,55.0
12025.131736449728,92.0
12202.326491154712,94.0
-7018.512868180425,90.0
8551.34070849262,91.0
10957.824660883196,88.0
9516.564192534079,94.0
-6488.933749894183,76.0
-9986.865752002355,102.0
-5749.706919058152,76.0
8247.90070913826,76.0
-3688.9606317434536,53.0
-2940.215648967772,46.0
4769.136620838929,99.0
8045.335866290989,70.0
-594.0959689374358,78.0
11045.410447200034,61.0
11414.206527203965,89.0
13601.044130271095,77.0
3197.019267559414,93.0
9211.498830425742,15.0
15229.525127637142,54.0
10344.825535744465,40.0
9097.148064625791,40.0
1273.5076695464586,87.0
7804.071290637474,80.0
14173.91962552975,44.0
7875.2201437963795,81.0
-9701.57616028957,96.0
13086.554359029333,48.0
8851.14676504765,24.0
15204.627993703765,50.0
5658.923837875872,91.0
15759.848461156082,49.0
12927.019404676892,56.0
10189.13450917025,98.0
8522.551407044433,53.0
-2634.856449695429,69.0
11549.217355514033,65.0
4819.152901777215,42.0
9283.308122543902,91.0
13996.392766927991,51.0
-2503.2197387483093,54.0
12223.453738120941,45.0
11216.74241141875,36.0
7313.239263975229,39.0
3631.991341340452,76.0
11976.332400224292,62.0
12088.619792477382,30.0
15497.161878560391,111.0
-3049.2448910049497,74.0
722.4218696006083,52.0
7794.387402353017,100.0
1561.7424894767523,55.0
4520.369864227847,89.0
12059.67891715074,58.0
15964.01522147964,43.0
-2166.308723415974,78.0
6194.4041440930505,38.0
16887.11945364291,76.0
7754.4902354853075,70.0
2013.6575770924453,36.0
7601.212240631117,42.0
-11326.192459188042,91.0
8563.919561000714,60.0
2419.9221857553994,65.0
-7872.149045564388,70.0
1971.2510318561326,52.0
2844.757471251287,75.0
13082.06532483796,63.0
-9227.724936566978,87.0
696.9874900008817,116.0
-2546.6015502030596,80.0
-8878.122559742851,85.0
9620.695550031947,73.0
16849.84264903405,55.0
12089.493210963783,81.0
13043.598631060984,71.0
11242.521395551878,100.0
16622.684151780824,44.0
5790.359743694289,55.0
9876.351715268207,80.0
11131.582618492881,90.0
10706.153723801463,92.0
-7077.034067584252,110.0
7809.140362500155,103.0
-13303.867871093673,87.0
-7548.373962584737,79.0
-5116.207110627948,78.0
8979.84019073832,46.0
10514.310634541278,45.0
3548.569186148839,79.0
5475.925773670423,63.0
15241.97403203178,49.0
8299.454486206225,55.0
9216.129707473825,44.0
13972.032989400592,79.0
15383.512543312689,25.0
14570.832154976433,71.0
-3796.039515473015,103.0
4826.727229838749,91.0
5387.337991267308,62.0
6157.397567286187,65.0
11427.727262022046,42.0
14209.535342194918,69.0
12801.9350206544,61.0
2866.2167290773573,64.0
-2767.2097982936402,61.0
16318.78644244302,33.0
-8077.681598420842,92.0
11233.058130398898,65.0
5044.598154564816,24.0
6558.3318931624035,60.0
14571.168674000844,36.0
15870.785335710094,64.0
3550.975675709905,82.0
1905.6826001721756,48.0
-7657.970113242925,49.0
13315.399984716143,89.0
6024.308093296446,58.0
-533.986853810331,54.0
-12882.27486438002,85.0
-506.21422033976705,86.0
-10433.114379962219,98.0
10247.760195243482,64.0
6072.701347280881,59.0
10922.71471672734,44.0
12047.166089315884,83.0
13798.514795623902,61.0
10842.397954611093,63.0
5690.696118728794,66.0
5590.443977908719,73.0
11337.650459474797,80.0
12927.815068894042,74.0
10565.716350723233,91.0
-2701.462843362995,69.0
-5117.621045908502,58.0
14169.817228634438,86.0
-790.1498889038323,50.0
13042.2397552045,86.0
6841.243556768519,12.0
4955.774154423544,37.0
-7467.276569165085,85.0
8324.328425253505,61.0
-9755.907867524984,96.0
15452.221802116357,61.0
12066.506753040661,72.0
1203.2868326728649,107.0
2209.9245037236615,74.0
14578.97861556051,74.0
14303.804897979646,52.0
14273.728429702325,50.0
-1619.471379421557,75.0
14329.858238680536,68.0
7494.861772635719,100.0
-1477.1432592791987,83.0
-6280.750778287864,82.0
12566.90230520938,69.0
13382.631637794795,55.0
13386.089748300416,36.0
9056.229499271229,43.0
-10085.323577714764,111.0
4684.87357830408,22.0
-2938.86088380032,90.0
14991.82554988716,66.0
13402.65541314368,27.0
2551.6952123770575,42.0
-2921.6150817988328,64.0
18053.558112313225,48.0
8417.816019454523,52.0
14364.680783577907,70.0
6157.016797009634,47.0
9547.729186802148,84.0
1367.9852037696583,69.0
6682.083020712153,83.0
9478.509829451505,68.0
2579.1227563038155,73.0
1936.7121376470313,90.0
14111.225072342611,53.0
12862.480507647306,97.0
8187.431667511721,67.0
10413.007559310401,56.0
9359.12258688546,61.0
6516.622609737637,52.0
11588.380342224185,96.0
5963.978984740032,63.0
-3850.574605315434,100.0
7059.58331463552,24.0
1939.3031386923467,47.0
-2851.482776043966,69.0
10188.532099800243,75.0
10927.994465666889,59.0
-2592.715711447745,58.0
4124.181180911872,109.0
-3259.0935854835025,83.0
4046.8726228146425,43.0
1682.0629294016426,74.0
-403.02737031506575,87.0
14889.353642026252,59.0
10812.469015693227,77.0
1315.8747851865337,69.0
1599.0687508454255,114.0
-4735.6541423573135,87.0
1700.2917073774051,48.0
13912.536512320043,69.0
14665.031956497223,95.0
9580.411112255279,77.0
-3320.9354435350265,105.0
14604.554616883393,43.0
690.2836532132602,81.0
8060.003288278317,87.0
12266.32626076845,41.0
11082.791689081034,55.0
13382.491223981222,76.0
10002.151536304606,71.0
3964.1178417733636,112.0
4415.101305389455,78.0
-1786.3469921518292,71.0
-9475.99883526101,51.0
11577.675371722644,78.0
6743.763199829952,72.0
6037.419144495409,37.0
726.8555814450501,75.0
13986.012407405822,70.0
8904.438892640002,55.0
11998.91622515764,74.0
9674.502045109934,69.0
-6334.521169956206,59.0
15030.20767530155,61.0
14359.154765764086,61.0
9177.524135026417,57.0
2951.5609415714653,55.0
2671.2785379963707,50.0
61.10108758348724,77.0
11079.374728935785,85.0
4943.953320202036,62.0
-4968.39566490957,100.0
6392.745903865976,55.0
13494.469186555769,79.0
5431.6207156569,81.0
9009.003032296243,79.0
8693.138161416673,91.0
6674.837220503975,49.0
11884.202008135175,88.0
11803.767521051537,60.0
447.7502642378189,93.0
344.4511985914878,51.0
7130.8257593288,86.0
11755.632778768231,76.0
14770.259184427166,97.0
-10308.614938869929,74.0
4895.899580990768,83.0
11918.016046230408,58.0
-9093.154259056426,94.0
-5324.760162703241,54.0
12985.859879821019,91.0
-8422.262426136715,88.0
12830.692106849254,92.0
10318.998510885798,99.0
-4799.4251205906685,94.0
4829.767986999361,44.0
14673.25792490306,76.0
11727.76782866862,97.0
6607.756421419375,60.0
11234.96781827176,90.0
13239.463083561526,56.0
4208.858390909119,68.0
12860.875433411065,50.0
12445.190390533622,40.0
9737.948797696175,39.0
10071.865134189462,41.0
-7724.231327899553,104.0
-7994.708870224574,107.0
5000.036019579835,83.0
14284.978735859362,31.0
-2169.5145001854685,70.0
6110.600616475755,52.0
2106.6933691408067,56.0
7568.556518467561,89.0
9173.353907350349,48.0
12478.466475628262,55.0
8069.886931566054,86.0
10854.932979624564,118.0
4085.8239350630765,103.0
11348.05091372486,45.0
13019.366749169627,30.0
2733.191952843714,68.0
13524.58871783756,53.0
13221.641045191976,94.0
11498.449203234453,55.0
8831.58648224851,56.0
6919.857105206551,67.0
10478.11567058661,57.0
-8414.233225531583,85.0
10570.070097457652,54.0
-2317.8960241614222,100.0
13718.413370249218,73.0
14602.18589314553,54.0
-7442.58628304728,70.0
-3836.5938875109064,46.0
-4182.3642440867025,53.0
13736.674140073468,68.0
14511.502540205134,76.0
15921.591716878509,54.0
-2079.7219943688024,58.0
13751.13631065943,46.0
9470.937705317021,42.0
11971.859139946115,93.0
8085.970181512436,87.0
9458.431721256573,80.0
8693.812918995547,89.0
10601.98907850547,97.0
10717.252912176624,42.0
12716.081785188124,74.0
11903.71718264695,54.0
5559.340550029936,59.0
10705.760054859067,72.0
-6646.088323715154,90.0
11750.015264211657,90.0
-10325.379292828977,88.0
-10879.302462703574,71.0
1479.5919587875296,98.0
839.5026140774389,69.0
9358.904686538233,60.0
17144.449616396614,43.0
10998.222324611688,65.0
9026.987418921844,44.0
8646.527889990286,70.0
1430.6214865024576,53.0
8216.993931150857,40.0
-320.3288650951272,81.0
-1603.8990227773834,54.0
10417.386252632168,69.0
10491.501731281794,42.0
14572.831809942178,82.0
-629.3772517185846,73.0
3182.7919213786136,53.0
-2328.349911930849,69.0
13854.73018480491,80.0
9830.525802211596,66.0
12658.058723878166,24.0
12896.932350430849,52.0
298.46325838374105,68.0
