sal_7_lc1vs0_iate,lmp_cw
3784.977105697075,4.0
6164.182327364422,4.0
7664.983426676237,3.0
7339.289991977111,4.0
-10032.29172982161,3.0
6046.107702014534,2.0
-15136.90515689926,1.0
-12016.71551970577,1.0
-6819.262764723642,2.0
6443.291826161219,1.0
7297.683559920691,2.0
2972.6534686504565,1.0
2707.9224738553194,3.0
11016.340880034395,3.0
5337.788655526583,2.0
5569.763627990016,3.0
11251.325332302407,2.0
10744.082084465104,2.0
10414.399469939279,4.0
-6719.743370047515,1.0
1970.1945264657447,3.0
912.1482763291133,2.0
5504.275060134467,3.0
8426.125526120217,2.0
10392.726722055162,4.0
8704.415982554914,4.0
786.161489690382,1.0
-7691.86871951512,2.0
11704.251946453951,4.0
-12849.708659802853,1.0
9269.828534457025,4.0
2024.9659557839996,2.0
2072.167295663786,2.0
10546.874795605076,4.0
11502.90635796233,3.0
1182.689194462715,1.0
283.23127446729814,4.0
-8183.506084695678,4.0
8028.8907312081155,4.0
4526.997643823535,1.0
-869.8815799882068,3.0
-16030.129981733886,1.0
-3826.492554447839,3.0
-11739.44966717047,3.0
7379.321059343617,3.0
4872.151815218043,4.0
6847.710896822451,3.0
8706.286975694993,3.0
9923.15644480336,4.0
6158.259852146217,1.0
5681.697387498235,4.0
2868.441893040781,3.0
8160.412279592249,2.0
10468.972199131204,4.0
8634.542335349619,3.0
-6108.6256396437275,1.0
-5767.328030864786,3.0
11447.335993607234,4.0
-3796.9803250047457,1.0
9126.051724486493,4.0
5454.962423220577,1.0
3117.46623257825,2.0
-7105.009475693954,3.0
5264.8105633075465,2.0
-13878.046467968361,3.0
11184.756921115895,4.0
7499.452296136683,4.0
-4102.373916305103,4.0
-2074.59471976445,2.0
9980.535837653057,4.0
9956.314090222637,4.0
9748.25390143994,4.0
-4336.465077206722,4.0
12857.118131783638,4.0
5186.2520353828295,3.0
-3588.836399732121,1.0
-6869.794605623848,3.0
7809.923781150763,3.0
8017.779915694087,2.0
8928.582403871806,3.0
5384.098792192547,1.0
-14328.816302822517,1.0
3395.7458162888993,1.0
-4054.5216777388455,3.0
11972.392203988145,3.0
8824.226705858788,3.0
1392.1131525845026,3.0
-6836.625385076042,1.0
12815.626362682806,4.0
4603.759652614159,4.0
11137.468510629267,4.0
3347.0020642082313,3.0
5597.761187032155,4.0
-976.5103330179991,2.0
4321.624036601272,4.0
4896.717958899621,1.0
-1780.9312227885312,3.0
-1011.4006608170803,4.0
9710.127368571295,3.0
9255.198745084263,3.0
6407.3819901484185,3.0
6844.057936545085,2.0
4868.902183356395,3.0
2989.161488457219,3.0
7166.46557862119,3.0
2105.5584005296196,1.0
-3640.5602625068695,4.0
4110.029727812433,1.0
-2376.375805480342,2.0
-3115.5955267945506,3.0
5578.840216913665,1.0
6810.831629478015,4.0
-4596.955273639777,1.0
-2441.341780826895,4.0
-6069.508257592666,2.0
1356.3061970848103,1.0
500.07158249005806,1.0
-5431.907723663571,1.0
11448.829171371435,4.0
6536.3552719635845,1.0
-1361.4360626108828,3.0
-164.0034443002337,1.0
-7592.681172660799,4.0
24.205985887405404,3.0
9752.408698378702,4.0
10753.238894478742,4.0
5226.126128873808,3.0
-5128.623641084735,2.0
9531.353422204696,4.0
-2443.637401595629,3.0
5340.73661536054,2.0
7319.827003349001,4.0
7861.675753707018,3.0
8427.322789394486,4.0
8203.585965493223,4.0
-1015.4063636880328,3.0
1581.8968883639855,2.0
-4340.810347167544,2.0
-11720.550368353735,3.0
6836.574699158558,4.0
4166.520571579709,3.0
3344.775228672138,1.0
-3749.157994175679,3.0
9596.302457903563,3.0
4938.221644263258,1.0
7338.351812089429,3.0
7713.987531317545,1.0
-9147.860000161883,2.0
11459.501117231168,4.0
13381.032374903873,2.0
6037.505750223845,3.0
971.7863163340294,4.0
-1213.3215932403186,2.0
-2343.0254141853657,3.0
7823.165123724004,4.0
3307.6416067129685,1.0
-6292.802965384386,3.0
5087.693956593156,4.0
9922.733386176817,4.0
202.27813877585504,4.0
5484.2658288531275,4.0
5064.39445845852,3.0
3136.0579618175243,2.0
7677.606656025298,3.0
7161.211567782222,2.0
-449.8180342854148,3.0
-1195.9143883793604,3.0
3814.13678981032,1.0
7558.104752524954,4.0
9425.617598515148,4.0
-13598.080140726852,1.0
1896.8561551063867,2.0
9666.024086142712,4.0
-12115.363852435872,1.0
-9579.490983329346,1.0
9757.314495150065,4.0
-11775.081839716579,2.0
10001.95153610486,4.0
6500.717148306064,1.0
-9290.985958243604,1.0
1757.4617490583391,1.0
10110.33446802791,4.0
8223.90257377803,3.0
2254.123629096888,4.0
8800.635271180701,1.0
8195.077681833263,4.0
1645.8497866159296,1.0
9065.374920899108,4.0
7177.210968355064,4.0
7025.344145700841,2.0
6080.138037486526,4.0
-11489.175062914252,2.0
-11932.770156060276,3.0
2007.226881592178,2.0
9439.287159856052,4.0
-4381.93887096014,4.0
3745.62750011122,3.0
-394.9591296078197,4.0
4660.2853182375,2.0
6209.569193924796,4.0
9077.473620784902,3.0
5478.43577573308,2.0
6450.208462246574,4.0
1389.7841149680562,1.0
6585.053236598684,3.0
9556.497182688376,4.0
1984.849426515052,1.0
8575.304594968093,4.0
8656.897305745926,4.0
7609.197509194666,4.0
4416.108448818032,2.0
4939.336708696733,1.0
6372.636184056306,3.0
-11670.190155578954,2.0
5629.244010340757,3.0
-3910.8874179979903,3.0
9563.332322261318,4.0
10389.071550683115,3.0
-8614.342959654485,1.0
-6499.681077238738,1.0
-5676.001048518856,3.0
9437.398074061159,3.0
11106.250564773409,3.0
10810.439823767088,3.0
-4453.807533282639,3.0
9077.62059363223,3.0
5989.336738202516,4.0
9384.04244869857,1.0
4093.650124461632,2.0
8578.523244271437,3.0
5487.687905103844,1.0
7363.2014186674805,3.0
7589.808415195635,4.0
8427.406427672235,4.0
7482.644867516818,3.0
2115.079639816952,3.0
6375.971284100281,3.0
-8322.077687520177,2.0
7125.602757180501,3.0
-12838.217143690028,1.0
-11149.325664163982,4.0
-2409.5803159742236,2.0
-1523.65974547299,3.0
5209.882798968269,2.0
12223.043315336296,4.0
9270.665823295985,2.0
6120.880509993958,4.0
5153.977296752284,4.0
-2495.339789641464,4.0
4387.811979059861,3.0
-1970.8935954551616,3.0
-5095.954503783698,4.0
5671.753559006851,1.0
6745.220074137815,1.0
9290.622879399109,2.0
-2549.5384642948175,3.0
2426.5414127084,4.0
-5747.905261261549,3.0
10050.201226885685,4.0
6577.772474233709,4.0
8161.401508916399,4.0
8691.753030059068,3.0
-2487.086340011503,3.0
7150.517924412504,2.0
5802.485792123918,3.0
3050.812846725926,4.0
-8089.165046396465,1.0
520.136706852109,4.0
10677.134084695555,4.0
8376.127332268115,4.0
-4590.256218141361,3.0
9508.444891974908,3.0
7794.859437016179,3.0
9806.163140984509,2.0
8244.540609645577,2.0
7633.499235135847,3.0
8496.76010086765,3.0
1226.7356601974852,3.0
7825.35157108022,1.0
7882.375178332202,4.0
-6648.676121197105,1.0
6817.412163067769,3.0
5094.312999017542,3.0
7853.692272194616,4.0
-2841.594374110675,3.0
5303.542769849692,4.0
1723.1038585651577,1.0
9225.294373478195,4.0
5019.003477822307,1.0
8275.33279942337,3.0
-12396.123031418558,1.0
-6061.850911772088,4.0
5864.983644850718,3.0
7337.340260808475,3.0
8891.765594575583,3.0
6481.510486957703,4.0
10127.166921276601,3.0
290.3270977230113,3.0
-2005.0159176173986,1.0
13891.792458812384,4.0
-8166.042647611077,2.0
-15317.72110342309,1.0
-4443.534757476204,4.0
6449.08461746755,2.0
7286.162013250792,2.0
-2293.644644864103,1.0
-896.4298535599178,3.0
-6673.584874876495,1.0
4241.043724892971,3.0
-753.7911093294026,2.0
-9666.44789586457,3.0
-6218.811762125089,3.0
1257.1019001145323,1.0
5683.095921478072,3.0
9335.680394929546,4.0
11517.801926301177,3.0
5359.616906668951,3.0
5618.229455076509,2.0
-4369.688082119459,2.0
-12253.255434287808,1.0
-11071.847022166836,3.0
1858.9646818769006,1.0
5117.148119148997,2.0
6658.8706814205,4.0
-1945.059409411977,4.0
3517.3958080634916,4.0
-1036.3123740239407,4.0
-5029.582951068509,4.0
9866.344819865666,4.0
2669.2118843458084,1.0
-3291.1612887950364,1.0
12756.924203368057,3.0
-466.52387360691046,4.0
9352.759737278306,4.0
2696.884760974921,1.0
7409.403589007462,3.0
-13180.000000737107,2.0
-10684.119773367951,4.0
-444.51634979147093,4.0
-4251.036654708453,4.0
4609.587244982675,2.0
9992.017989558008,3.0
8070.98168718164,4.0
-11098.44452731352,1.0
-1881.4935096894205,1.0
-13484.150605139002,1.0
5623.312439182346,1.0
5950.0583716126275,4.0
-7.773383851970721,1.0
-4792.8544605357065,2.0
3960.0204934776775,1.0
6211.972598392293,2.0
-1424.084629619952,2.0
3318.8903872874616,3.0
-10460.351575520148,1.0
-6436.72842489416,2.0
-3008.406894914755,4.0
1905.7727739699287,3.0
-1091.9867479279933,1.0
6111.4213571508135,1.0
-9694.799630130748,1.0
12.5231772081288,3.0
8820.288567325038,4.0
6688.765792782011,3.0
7518.1623316161695,4.0
-5429.596056256868,3.0
-7242.966443345926,3.0
-214.24561116113864,1.0
7932.768265193179,1.0
4505.737706705204,1.0
9521.258359648871,4.0
5724.321604138915,3.0
4971.235254330432,3.0
-13879.036355810762,3.0
7470.6230045348975,3.0
2473.406612605455,1.0
6591.269659487124,4.0
984.7654361327773,3.0
-7686.703017799224,2.0
2823.7097277243674,1.0
4623.827987983826,1.0
7328.724459888526,3.0
8458.460241450979,3.0
-3398.059915186667,4.0
9466.084809553566,3.0
160.00142787224217,4.0
-3859.7534081064514,4.0
12214.196949371495,3.0
7843.351744118018,3.0
6438.65211301397,3.0
-5460.699788852633,1.0
-4517.2215843659,1.0
-2264.500834944385,3.0
7223.35373484869,1.0
-12297.314602107175,1.0
2426.90123233582,4.0
4960.831020193331,3.0
11514.169496137294,4.0
6909.774977555914,2.0
-6798.602356097263,4.0
10944.15651394025,2.0
-1732.8814548894334,3.0
7887.954233684173,4.0
-2697.8565558407154,4.0
6238.27888915402,2.0
4328.154176885013,3.0
-12234.983804100453,1.0
-10190.81857762568,1.0
130.32440730494886,4.0
-2869.9350755513888,4.0
10949.341080123286,3.0
1654.70829840636,4.0
9633.697501426937,3.0
6411.88072020992,2.0
12065.18339472416,3.0
-9319.799210967172,2.0
10219.79940548119,4.0
1696.3999488240115,4.0
-4266.065893429173,3.0
-578.3739132271721,4.0
8988.655387328905,1.0
5493.637417901204,3.0
-4469.974124780921,4.0
-4127.881717418349,3.0
7858.058106773087,3.0
-2264.462024774317,4.0
1632.5060177270725,1.0
-2471.2665964823436,4.0
7515.483412890958,3.0
9544.924299686569,4.0
5725.86679112594,3.0
3038.8246871132997,1.0
12418.725600689766,4.0
-14170.332649290553,1.0
10583.768100401148,3.0
5807.596065429951,1.0
13268.791910444814,4.0
-12342.391153666857,2.0
-7714.966086271739,1.0
-11424.855664141562,3.0
-6173.026789743096,3.0
5969.4068035708515,2.0
4994.92750916732,3.0
9931.76332863737,4.0
3598.902243858298,1.0
4895.222876608679,3.0
-11803.61057010926,1.0
8731.509397537535,4.0
8606.658090923358,3.0
7048.953418077145,1.0
4722.393907317445,3.0
7689.677706455477,4.0
4265.287874434565,3.0
6167.627430010489,1.0
4476.647598445676,3.0
8084.295485892799,1.0
7388.805796713585,4.0
-1672.5827053380326,3.0
5172.2138733398115,2.0
2.290192780928919,4.0
3550.229897877043,1.0
11272.076294339802,3.0
-627.1011104807212,3.0
2398.5927209113142,2.0
6630.199106903449,3.0
8137.163093912577,4.0
6158.512050872263,4.0
-2992.0112546661103,2.0
7186.104550952339,3.0
5876.127685613674,3.0
-3034.9270232730123,4.0
7731.149303747895,3.0
10057.24007296923,4.0
9489.518505728396,4.0
8192.501331488002,4.0
7645.564737112993,3.0
4610.196528925132,4.0
3301.410664793764,1.0
8233.800346726446,4.0
5101.281024053267,4.0
290.42238444114264,2.0
4260.044734493456,3.0
12444.175255211796,1.0
7960.959883437872,3.0
3169.1284536989224,3.0
6647.746079006827,4.0
7119.798762420518,3.0
6511.796892278016,4.0
-6630.901356933449,1.0
-14872.19031483466,3.0
-3587.8262999805365,4.0
-5581.655438364556,4.0
-5086.484356368934,4.0
5560.336858964278,1.0
-6428.880577152469,2.0
-3228.617978475535,3.0
3175.8529073262125,4.0
-9623.971268034811,4.0
9730.427164373308,4.0
-8571.131008543909,2.0
-11096.529739785175,2.0
4060.454075917747,1.0
5168.076853508612,1.0
9613.99920329609,4.0
11288.720101804425,4.0
7745.629796496446,3.0
8602.792691419456,1.0
7138.677371867529,3.0
-1861.288440141605,4.0
4505.8175169660935,1.0
8874.332886832854,4.0
-6511.839679698667,3.0
10254.315475381165,4.0
6087.118078755301,2.0
-8874.208211940686,2.0
2596.231818807015,1.0
6138.937741354888,3.0
5656.488995580545,4.0
2872.7120989540203,2.0
-2069.826994132358,4.0
5281.390075098246,3.0
357.8516618870708,3.0
-14025.81367121722,3.0
-5736.128220749197,4.0
8944.569442289609,4.0
7927.499487330042,4.0
8594.418301792888,2.0
-4606.559812032961,1.0
1908.020480940584,3.0
4330.646905870919,2.0
6400.022356758151,4.0
7521.5177557064935,1.0
-12590.939808526055,1.0
6742.338976784025,3.0
10403.620523634234,3.0
-1799.9102006165447,3.0
7584.003421510998,4.0
-11854.553787742409,1.0
8746.39622178724,3.0
-1698.2359874019548,4.0
7913.446718385512,3.0
8359.987795577745,4.0
5720.363723309418,1.0
9753.497702523122,4.0
-4769.066224251645,4.0
-3535.060049906267,3.0
6244.242364989884,2.0
12029.617430078877,4.0
11769.165934336703,1.0
4366.942967511637,1.0
8862.422182356924,4.0
-9541.518929253301,1.0
-2150.1489747652695,1.0
-579.790629362243,3.0
6570.183015628243,1.0
1457.8875426252084,3.0
4263.418372714513,4.0
-2639.4756277225824,3.0
8467.789157022766,4.0
4819.804469168838,2.0
7346.64436778319,4.0
-3334.8137040039637,4.0
-7544.520323372781,4.0
11462.734492339921,2.0
-10147.240794942703,1.0
8987.04958075148,4.0
4382.299563123183,3.0
9053.578789786166,3.0
6471.125149596579,1.0
11321.267398315775,2.0
5387.571512797918,1.0
-1903.1193041869938,4.0
-174.35082363213792,3.0
-14819.883873191244,2.0
4216.43261329805,4.0
5958.871455649516,3.0
-11074.3918675509,2.0
1133.605224488182,2.0
7923.981690272393,4.0
3459.6525847544717,1.0
4753.887351918869,1.0
-6424.11332869885,3.0
10031.408137905944,3.0
-2961.5639716507344,3.0
9434.081872593546,4.0
10922.846202575842,3.0
7336.401848954823,4.0
-10086.29394462901,1.0
4256.10302700206,4.0
2288.340088400402,2.0
-1853.6343180534714,3.0
4903.549895578851,3.0
562.7459755609962,4.0
9759.529234017595,4.0
-6797.730119993411,4.0
3995.5132103709025,3.0
-10744.304564672108,3.0
9030.667460453868,4.0
-3093.0125084773063,4.0
10964.088408760295,4.0
1704.5683491416066,1.0
5135.318988704966,2.0
10281.822179695308,4.0
9305.711152295527,2.0
6279.165767833693,3.0
-1536.0781994243043,3.0
-13316.102955729553,1.0
9262.876352072824,4.0
5900.9301359474575,3.0
-936.7810213755974,2.0
-3486.6264258941846,2.0
1035.439066149777,1.0
8922.38658835523,4.0
7176.6616474187285,4.0
7359.275108695894,4.0
5449.279573921405,4.0
-9087.13166483575,3.0
-9221.646016587481,3.0
9222.285297578044,4.0
2118.968411244981,4.0
12346.091372008812,4.0
1443.8889786155842,1.0
5264.0764153373275,2.0
4428.570331913899,4.0
11825.798132940821,3.0
2994.4385786208886,1.0
11051.820839838852,1.0
8076.4560663667535,4.0
5153.212294033059,3.0
11620.220647183547,4.0
4322.533514961282,4.0
1305.178309124316,3.0
-12679.07970050069,1.0
5938.555803374323,4.0
8608.5594243572,2.0
8443.05627576914,4.0
5518.553071534199,1.0
-3188.6689949277416,4.0
-8979.252017432074,3.0
7966.379940254711,4.0
1360.6896978874101,1.0
6683.532128071762,3.0
9491.724692324147,3.0
-12063.784186537298,1.0
-7488.135194456023,1.0
-5085.807658401345,1.0
-559.7558534261334,4.0
7375.868678577353,4.0
3383.4202959583836,4.0
12222.920342645268,2.0
-7161.578974881383,3.0
-4487.878630134317,4.0
-1437.0570089876528,3.0
7324.204407449579,3.0
-10458.935910735025,2.0
-10242.320015473657,1.0
7302.975224236094,2.0
-12599.56868266847,3.0
-10203.353846518297,1.0
-13616.957065055456,1.0
8250.26788845178,1.0
-2326.2345458704344,3.0
-8704.139768910527,3.0
8972.900396223391,4.0
3101.229095769453,1.0
-11507.521595266797,1.0
2786.083107042672,3.0
3334.2042189270246,1.0
1595.682968238024,2.0
5258.599546181522,2.0
6781.241999355147,2.0
7864.091804157141,4.0
-3351.9777098593595,2.0
3246.0282030697454,1.0
7193.612698493219,4.0
10973.677984743765,4.0
-214.7274288894713,4.0
-1498.1713625069642,4.0
3286.9307271824982,3.0
-11349.470035692098,1.0
10682.047669291824,4.0
-6362.697392366622,1.0
-5314.484703893826,4.0
8811.179004166539,2.0
9078.991406476176,3.0
152.160571011731,4.0
7186.861436431713,2.0
12423.883621206971,4.0
-1263.2308075445144,4.0
5326.46838888345,4.0
-1726.685965753386,3.0
11633.103967294828,4.0
-3692.597631756887,2.0
4023.277937086028,1.0
7864.317762121781,3.0
7752.264668986116,3.0
6864.166200357509,4.0
5775.216069588048,2.0
3379.8703299534436,1.0
-8322.892621493742,2.0
-1696.575678536823,3.0
-14720.306934057067,1.0
307.7659942763007,3.0
-4805.378619502391,1.0
-7597.926182596069,2.0
6945.347150817881,2.0
4915.783732398649,4.0
7736.678351049093,4.0
8503.77291678244,3.0
4529.428731707858,2.0
6209.3073806512575,4.0
3971.3573678659286,1.0
1648.842751543174,1.0
10022.183791801788,3.0
-4120.799660440939,2.0
2487.53144811331,1.0
11522.886867389374,3.0
-11659.188814565437,1.0
8220.033995329462,4.0
-8444.718432173127,3.0
4677.108982229831,4.0
2053.742982377823,2.0
7254.033716422551,1.0
4051.680722936944,3.0
-15754.647252098692,1.0
7441.417421672707,3.0
4846.582451168868,2.0
5993.009226151766,3.0
10141.354910738019,4.0
8834.203935916186,3.0
10988.719382206164,3.0
-3621.0747261075776,3.0
5754.948200118211,4.0
4942.893678285515,1.0
-5536.934203012453,3.0
-6897.111825958957,1.0
7951.050584947841,2.0
-629.1729621626437,4.0
8033.491022460108,4.0
8296.750932036934,2.0
7832.476287652581,3.0
8879.982047375817,4.0
-14699.601287127289,2.0
7214.364049606429,2.0
-439.57727836351296,4.0
1646.9023019626575,1.0
6728.266336803778,3.0
7646.397916372656,1.0
8515.20818628389,4.0
7272.658892885342,3.0
-3179.5948914057262,4.0
2066.4478298116,1.0
-11592.936665715548,1.0
6516.828442848369,4.0
-9585.53400221891,1.0
3256.9049710066347,2.0
1997.020783936921,2.0
4609.389229067197,1.0
1637.983474089553,4.0
10032.702745337825,4.0
-9872.695778849902,3.0
8249.281328823472,3.0
3159.808591448643,2.0
8649.830944188081,4.0
8538.097823692504,1.0
10647.889333826746,3.0
4440.9131323558295,2.0
-5049.329564195232,4.0
2707.4581731142653,4.0
6072.272771240478,4.0
9803.551601225283,4.0
7715.7952652808635,4.0
10216.584728446844,1.0
-14862.670605717545,1.0
7314.535560599954,2.0
-14772.703698094523,3.0
6249.0916663303005,3.0
1349.1504155829562,1.0
5871.008012553735,3.0
9406.338405111124,4.0
8312.873175857352,4.0
9925.535830078774,4.0
-3597.7127900303594,3.0
-6677.179460241018,3.0
4162.446695671259,1.0
-2434.253272312449,2.0
3153.302158521452,1.0
1546.2233002441826,1.0
9510.314816036425,4.0
11262.917232610052,2.0
7089.282552629318,3.0
6286.4300615462325,3.0
-7392.444187360476,1.0
5103.928946588401,1.0
-2379.964240565693,1.0
-2733.981489225682,3.0
4047.5350495977536,3.0
9314.22714628971,4.0
11956.174477900651,4.0
7711.005308897161,4.0
2713.2274279508224,3.0
-6453.822102983339,1.0
-11960.472678840782,2.0
8208.054709140222,3.0
8067.708602216597,4.0
3336.1332434730084,1.0
492.31787859790893,4.0
-7466.604236850976,1.0
9075.016376362983,3.0
4072.122150997624,3.0
9498.679126973493,4.0
3110.6763931583346,1.0
7316.708993354048,4.0
8330.386598828733,1.0
4021.1844562668302,2.0
8954.333779678953,4.0
4287.723411929146,4.0
-762.3498826155574,4.0
1253.2236826999233,4.0
-2830.697026463791,2.0
645.5603777635552,3.0
2928.468408305575,2.0
4514.339684736645,3.0
9163.578796811002,4.0
942.3835450935403,4.0
-7432.573614253192,4.0
6805.700255041122,3.0
7440.729897406452,3.0
8137.957533865188,2.0
1531.574546042696,1.0
-6617.972434533245,3.0
7784.102046273265,4.0
3845.335796414729,1.0
-3504.2903100101566,4.0
-2660.089951995924,4.0
16.293056557948148,3.0
5582.0577984699175,4.0
-10167.163511945915,3.0
1273.3850437517485,1.0
-4419.127086890185,2.0
6941.557880672755,4.0
-6933.125875000755,1.0
-5022.092877955454,2.0
1053.9519836503641,2.0
9210.405550873882,3.0
-10038.721500042,1.0
-14812.63059112876,1.0
-6013.447925967795,3.0
218.67316270869765,3.0
4507.598665900929,2.0
6937.594646014123,4.0
2322.5288933593383,1.0
-4110.706377347207,4.0
6928.756985811533,3.0
2025.6627177966907,1.0
4286.325705183492,3.0
-3024.0479004102217,3.0
-7527.119992187047,4.0
2210.0956124108006,3.0
8494.104731185647,1.0
6527.71274916971,4.0
7421.654121836272,4.0
7234.06231880904,4.0
5823.085791703211,1.0
7187.849055275845,3.0
10992.595427636152,4.0
-756.38576022254,1.0
-5437.746361004747,1.0
6003.902124253649,2.0
7861.586177537401,2.0
3027.568923963308,2.0
-1150.5055769542864,3.0
-6496.847381598094,2.0
8889.910881043957,2.0
3358.401141524717,4.0
6918.936009238523,1.0
11003.903755431798,4.0
-3764.2394466616015,4.0
-2385.9580602272517,1.0
1455.804602333771,2.0
-9107.991693007829,4.0
10431.113729561412,4.0
8500.654711605994,4.0
10426.418852280569,3.0
8710.862057340188,4.0
9837.63593696256,4.0
9597.523821616624,2.0
-5345.959750636467,1.0
5155.061554733526,1.0
1611.3062433748082,1.0
3852.6277030630044,1.0
8088.247584858216,2.0
5430.974336424213,4.0
6275.17547134323,1.0
7069.888355211577,2.0
-332.5435224735984,1.0
8212.474249060808,3.0
8892.977818654597,3.0
11122.024701641918,3.0
7009.079527986383,3.0
