grid,density
-17262.893046717203,1.454142952221953e-08
-17217.73828882989,1.6092163041321148e-08
-17172.583530942575,1.7624156578318822e-08
-17127.42877305526,1.913741013321257e-08
-17082.27401516795,2.0631923706002224e-08
-17037.119257280636,2.2107697296688054e-08
-16991.96449939332,2.4774944997120962e-08
-16946.809741506007,2.7916637279963025e-08
-16901.654983618693,3.185145588084136e-08
-16856.50022573138,3.66257352855105e-08
-16811.345467844065,4.134379474386777e-08
-16766.19070995675,4.600563425591325e-08
-16721.03595206944,5.061125382164648e-08
-16675.881194182126,5.5160653441068226e-08
-16630.72643629481,5.965383311417815e-08
-16585.571678407498,6.409079284097625e-08
-16540.416920520183,6.847153262146248e-08
-16495.26216263287,7.279605245563689e-08
-16450.107404745555,7.706435234349946e-08
-16404.952646858244,8.127643228504984e-08
-16359.797888970928,8.606269871395855e-08
-16314.643131083616,9.279353523094733e-08
-16269.488373196302,1.0023450121731821e-07
-16224.333615308988,1.0758176729316933e-07
-16179.178857421673,1.1483533345850075e-07
-16134.024099534361,1.2199519971331216e-07
-16088.869341647047,1.290613660576041e-07
-16043.714583759733,1.3603383249137627e-07
-15998.55982587242,1.4291259901462848e-07
-15953.405067985106,1.5089310784095704e-07
-15908.250310097792,1.5928803481603417e-07
-15863.095552210478,1.6935905540380487e-07
-15817.940794323165,1.809427737141566e-07
-15772.786036435851,1.9296466812130012e-07
-15727.631278548537,2.0595873870753732e-07
-15682.476520661223,2.1923430520360042e-07
-15637.32176277391,2.3526245133085083e-07
-15592.167004886596,2.5443027377536413e-07
-15547.012246999282,2.7350098574730496e-07
-15501.857489111968,2.9232807795189455e-07
-15456.702731224656,3.1091155038913195e-07
-15411.547973337341,3.3080860836497947e-07
-15366.393215450027,3.506044391583399e-07
-15321.238457562715,3.701379102022441e-07
-15276.0836996754,3.8986985244629745e-07
-15230.928941788086,4.105901823704479e-07
-15185.774183900772,4.3140183378508497e-07
-15140.61942601346,4.541472181583684e-07
-15095.464668126146,4.774251153001824e-07
-15050.309910238831,5.017826130710326e-07
-15005.155152351519,5.273615340216197e-07
-14960.000394464205,5.554303921608186e-07
-14914.84563657689,5.850363933215024e-07
-14869.690878689576,6.151094748135304e-07
-14824.536120802262,6.447702766992711e-07
-14779.38136291495,6.740187989787242e-07
-14734.226605027636,7.043011017192406e-07
-14689.071847140322,7.36142478518164e-07
-14643.91708925301,7.675340957465915e-07
-14598.762331365695,7.984759534045255e-07
-14553.60757347838,8.304125037815369e-07
-14508.452815591067,8.664721032116565e-07
-14463.298057703754,9.055187444577078e-07
-14418.14329981644,9.492961782702839e-07
-14372.988541929126,9.93632536764415e-07
-14327.833784041813,1.0400796089648302e-06
-14282.6790261545,1.08663523538341e-06
-14237.524268267185,1.1358080860373274e-06
-14192.369510379871,1.1860609776633657e-06
-14147.214752492557,1.2386843963714045e-06
-14102.059994605244,1.2933782976067849e-06
-14056.90523671793,1.3477319458246888e-06
-14011.750478830618,1.4012985147942248e-06
-13966.595720943304,1.4565204529473837e-06
-13921.44096305599,1.5131936466327887e-06
