sal_3_lc1vs0_iate,empl_x0
-17415.1031705239,41.0
-25305.746235323335,19.0
-27814.00738551387,65.0
-23939.495178166268,58.0
-32443.469793722445,60.0
-19252.828301220972,72.0
-21754.414397683897,35.0
-26132.066732960135,48.0
-19583.607062069976,86.0
-29068.56497138829,68.0
-33507.81939066237,95.0
-34557.90536122679,28.0
-33206.990960703944,72.0
-25771.020703622424,54.0
-21224.217152578247,35.0
-40443.119240977925,89.0
-17639.679563740265,46.0
-32622.856521167563,100.0
-20722.610646580728,90.0
-35297.5177895776,77.0
-32741.071619922895,44.0
-19326.05310331602,56.0
-23070.99496129854,98.0
-36175.13211878299,42.0
-34617.33914352088,63.0
-36608.90174036606,50.0
-30837.182013579775,92.0
-17907.461941494585,38.0
-17942.07663414947,36.0
-34530.805564419235,103.0
-25160.126131207566,58.0
-35437.80081658537,70.0
-25256.23755639718,65.0
-30421.807644231583,53.0
-23428.232273581387,70.0
-27813.945823005313,78.0
-29688.119503097078,61.0
-30693.88810294368,94.0
-24291.688135672623,71.0
-28981.839002558616,79.0
-21607.353406322574,45.0
-37396.64686358427,80.0
-25870.094242852567,60.0
-32055.392412779005,78.0
-39685.59554082267,64.0
-29489.562612563448,91.0
-38482.96106569735,106.0
-22189.204744630057,41.0
-17004.71819721548,71.0
-35409.17293620383,70.0
-17823.56200956145,32.0
-37766.41872497764,62.0
-22640.68299875898,68.0
-32253.05936951845,47.0
-24654.80903645283,105.0
-23186.145612880962,25.0
-34743.95167606504,47.0
-22366.00685744034,67.0
-25836.235321440174,62.0
-29608.902779363212,28.0
-20837.19399697987,53.0
-17833.9782615763,66.0
-38674.99777111044,97.0
-19625.56066145896,79.0
-22575.15831563789,105.0
-31723.31485709041,17.0
-17990.528686408485,65.0
-19073.293046008315,81.0
-19171.713840372962,78.0
-24268.749474896184,66.0
-19316.23011260044,91.0
-35173.125778535265,71.0
-31740.68098378273,56.0
-21134.055669029673,61.0
-34694.17471644448,37.0
-34348.869748631536,57.0
-25489.38137249599,72.0
-21774.562287047534,97.0
-19630.555238780216,98.0
-32619.98634424249,109.0
-35605.72143464559,48.0
-35823.39271572521,82.0
-22163.002399586272,50.0
-34187.682101731305,49.0
-23796.58483179108,92.0
-24214.05996981355,54.0
-17390.836837062387,51.0
-37759.11185731662,87.0
-18055.12477987335,77.0
-30961.690124440465,85.0
-24125.136919558492,71.0
-23011.67190106832,51.0
-33437.35512490579,84.0
-17881.030393876736,53.0
-33106.05405113526,46.0
-30425.67651579465,93.0
-26532.194720630883,37.0
-23626.347544077973,89.0
-18047.513904796935,47.0
-27043.770758876657,61.0
-32383.90009721407,83.0
-34954.310522100954,61.0
-31535.080746157262,63.0
-21015.40937176602,54.0
-18038.882593094793,49.0
-34640.7001171462,36.0
-26915.01669979139,50.0
-27943.757372949607,42.0
-20478.67314990065,70.0
-37711.79195343254,84.0
-22276.114463611186,62.0
-31904.784204790005,64.0
-18602.566068983055,97.0
-25814.948807009354,73.0
-31223.664670909682,85.0
-18305.374613839165,40.0
-26326.29011465775,51.0
-23689.648935541714,35.0
-24599.362730920784,56.0
-37362.51892383423,28.0
-29962.803315762525,65.0
-32883.7248388344,79.0
-33750.42579383972,95.0
-23542.073494345506,75.0
-22152.7263848211,61.0
-25700.3328088512,39.0
-38308.33369388414,65.0
-24145.212758002905,72.0
-31793.43696941984,41.0
-25837.430523570038,59.0
-19157.00287996961,43.0
-26913.576223822907,76.0
-32877.94626428665,55.0
-20395.15824491409,34.0
-19362.525189160748,32.0
-27032.53802735584,70.0
-31681.00948524809,63.0
-32235.371393209927,42.0
-42791.6128859482,69.0
-18501.39014862413,55.0
-30991.77902560891,92.0
-17652.5697037227,94.0
-36721.276921074284,90.0
-25378.109334741133,91.0
-32692.20721594468,88.0
-31598.474629261982,94.0
-36237.45893387396,76.0
-18742.31240744461,102.0
-25619.711908691752,76.0
-19394.592974872787,76.0
-35703.267594153556,53.0
-18053.73147741477,46.0
-20366.641420268832,99.0
-41357.548724049746,70.0
-18358.731303464236,78.0
-23880.995560196454,61.0
-24958.688637511998,89.0
-28464.25604633325,77.0
-20069.36254371567,93.0
-21971.942004177487,15.0
-38808.101895724176,54.0
-31684.665617708957,40.0
-18288.575203826487,40.0
-33715.663576600346,87.0
-24936.103381554185,80.0
-36147.30358287094,44.0
-26410.3445212574,81.0
-35034.05002580755,96.0
-31527.197632357173,48.0
-26163.732071928607,24.0
-33219.95842659875,50.0
-20955.366372953846,91.0
-37938.010837578244,49.0
-33506.875871770804,56.0
-26479.083158861453,98.0
-21536.58275337253,53.0
-23039.52112579772,69.0
-31140.779844910943,65.0
-20886.24662169237,42.0
-34789.333305024615,91.0
-17905.57796631088,51.0
-24899.320571254677,54.0
-25605.1238998532,45.0
-18114.958241335808,36.0
-17945.11111744317,39.0
-37662.71694330331,76.0
-26603.50293952319,62.0
-19098.781476578642,30.0
-37536.91973377703,111.0
-35960.159716556576,74.0
-34711.66000130544,52.0
-33599.739695265234,100.0
-29771.676948421467,55.0
-23143.42635123949,89.0
-25614.93074215731,58.0
-37973.67742381954,43.0
-20713.13054374513,78.0
-21424.43064549985,38.0
-33145.08491102028,76.0
-17592.622186101325,70.0
-22146.445393034115,36.0
-36278.20321887508,42.0
-23065.3060871968,91.0
-17446.66461033421,60.0
-21747.22060631561,65.0
-26633.990215076585,70.0
-22226.668302937793,52.0
-22077.032249184253,75.0
-25841.22435380471,63.0
-20339.35695157101,87.0
-28755.499363330186,116.0
-25262.01905205636,80.0
-35698.686757842195,85.0
-28235.322496173976,73.0
-33334.85922356422,55.0
-32456.451228349615,81.0
-34064.748379280805,71.0
-32911.42428773715,100.0
-35847.99981472389,44.0
-32479.731377553697,55.0
-17039.382665687368,80.0
-32333.458308285568,90.0
-21824.512703207067,92.0
-19284.07445022453,110.0
-30634.449808336394,103.0
-25411.01935720171,87.0
-18101.332843040447,79.0
-27768.756397002544,78.0
-25175.870400562475,46.0
-22847.276586498643,45.0
-25777.26246093487,79.0
-26562.991418311387,63.0
-32149.48510655452,49.0
-28071.003761016742,55.0
-17891.610931056584,44.0
-36968.07846133459,79.0
-32664.875634676668,25.0
-24919.423056300082,71.0
-32682.538634184843,103.0
-24849.0875427803,91.0
-39608.52793380992,62.0
-34984.97851883473,65.0
-36237.68102962763,42.0
-23241.93851241688,69.0
-27444.40963755038,61.0
-25938.6965319838,64.0
-31199.801290097443,61.0
-34723.26465777555,33.0
-18471.570013838016,92.0
-42280.47009389836,65.0
-17913.594069061954,24.0
-27493.47062633097,60.0
-23192.583999663668,36.0
-37752.26779892478,64.0
-30693.74114693883,82.0
-36892.401344757396,48.0
-33696.52767408474,49.0
-18442.609872250057,89.0
-38418.22387978765,58.0
-31963.483468160917,54.0
-34877.516060706585,85.0
-35290.17062706159,86.0
-32476.74290729066,98.0
-30616.374450928357,64.0
-34647.28891888666,59.0
-33061.213107897085,44.0
-29057.37400406581,83.0
-21068.84535140366,61.0
-17575.812682008152,63.0
-25212.152984063545,66.0
-38080.5035134261,73.0
-22942.693226509717,80.0
-24760.2346057791,74.0
-34709.36843492355,91.0
-17915.76375081833,69.0
-23427.356498467092,58.0
-29070.11522799089,86.0
-17886.315416282283,50.0
-33275.626041094816,86.0
-24006.829376251815,12.0
-25554.574955855285,37.0
-24224.415489344843,85.0
-21333.198457211998,61.0
-22009.954081092168,96.0
-34754.24767713183,61.0
-30649.28569540701,72.0
-32986.835201477974,107.0
-20256.774947635495,74.0
-23623.065799753058,74.0
-24689.740143444935,52.0
-33936.338523897815,50.0
-21269.220986163986,75.0
-37336.14375178324,68.0
-22526.200121738504,100.0
-22051.342599426498,83.0
-26243.864325358816,82.0
-18562.648331024502,69.0
-32913.62112949886,55.0
-17674.869043880237,36.0
-26601.300095052626,43.0
-18514.4970995372,111.0
-25259.082420840226,22.0
-25068.122544005317,90.0
-38977.444741600506,66.0
-25820.021141527985,27.0
-22013.40294097046,42.0
-20822.39040986961,64.0
-35378.94307401112,48.0
-25329.02139945986,52.0
-30313.7534128695,70.0
-22226.462815991228,47.0
-17444.87180740919,84.0
-37110.56363985046,69.0
-24493.355656682455,83.0
-21869.369507172276,68.0
-38945.781851142834,73.0
-34987.37555714977,90.0
-18773.220144242237,53.0
-36238.94815111169,97.0
-24266.063596666965,67.0
-32451.996380350734,56.0
-17334.95812699714,61.0
-35496.41058386402,52.0
-18462.87676201522,96.0
-27451.76774657752,63.0
-27079.627339022416,100.0
-23802.95836043591,24.0
-18491.7308667046,47.0
-25132.743881390954,69.0
-20701.58260677899,75.0
-17789.905174184576,59.0
-29276.219377578644,58.0
-36961.5106236513,109.0
-32805.59947648673,83.0
-26439.972838755995,43.0
-24753.86074783334,74.0
-20227.706802155597,87.0
-23127.90179543617,59.0
-17701.086648683333,77.0
-34416.02832771565,69.0
-23478.312170131496,114.0
-21691.286935117936,87.0
-32698.059692142608,48.0
-35706.34005665175,69.0
-35149.46380136164,95.0
-30448.638058849236,77.0
-25119.487472463334,105.0
-34237.1604997412,43.0
-23148.320034080767,81.0
-25761.346937382936,87.0
-34805.71697828488,41.0
-20107.99219900868,55.0
-17202.44134722533,76.0
-32874.86320840819,71.0
-21744.532908116515,112.0
-25273.696978401334,78.0
-19242.199049796043,71.0
-24128.892853202924,51.0
-19283.219211541338,78.0
-26066.680832125876,72.0
-25507.147946030986,37.0
-39399.36405759977,75.0
-30360.27372117505,70.0
-32898.2975828053,55.0
-17537.70214589737,74.0
-24900.25386992314,69.0
-22392.133888048484,59.0
-36718.11214457244,61.0
-37678.47782772429,61.0
-26690.28092355222,57.0
-21874.785450525436,55.0
-18067.22320989865,50.0
-34866.54505056031,77.0
-36307.314854217606,85.0
-25812.37642133978,62.0
-22144.890513442297,100.0
-25843.690485039326,55.0
-33913.00038019742,79.0
-36926.498184728014,81.0
-26305.689626863154,79.0
-18792.031828192296,91.0
-24905.563975407375,49.0
-18886.7158628972,88.0
-17521.852886655863,60.0
-24116.842464143752,93.0
-36341.244431400926,51.0
-31683.626805239124,86.0
-26466.56054938744,76.0
-34894.11094082658,97.0
-18353.06094413618,74.0
-41441.66548486245,83.0
-36518.54059165359,58.0
-35983.31885410655,94.0
-26816.02226007514,54.0
-26132.35590717543,91.0
-18316.004572817703,88.0
-25335.56607605842,92.0
-21356.61465732049,99.0
-29374.048794754457,94.0
-17980.24871945462,44.0
-34716.600026082204,76.0
-28705.873849508476,97.0
-17163.96013186707,60.0
-33764.539089290556,90.0
-30230.148981134575,56.0
-20644.392867950482,68.0
-22575.229053067054,50.0
-17631.706560950955,40.0
-24147.61727699176,39.0
-19761.35509501969,41.0
-31544.55330072662,104.0
-32361.32328538914,107.0
-29274.16892972055,83.0
-25935.36642839972,31.0
-18136.28493208431,70.0
-25492.894747654227,52.0
-33936.573621889176,56.0
-30415.713194033462,89.0
-25003.716286579114,48.0
-36035.293897545176,55.0
-27242.561561761817,86.0
-41479.08226835527,118.0
-27187.18589503308,103.0
-18452.824612119006,45.0
-24751.94282283999,30.0
-26130.510779230062,68.0
-33822.29369096772,53.0
-18073.115127038865,94.0
-19463.940797218038,55.0
-28329.39075731521,56.0
-26580.837091609206,67.0
-32904.84396943874,57.0
-19029.08586459958,85.0
-24675.15583652343,54.0
-29484.03580639181,100.0
-25461.665289216773,73.0
-36898.61615597461,54.0
-26301.88479942886,70.0
-25010.618523132947,46.0
-23570.80402604332,53.0
-30778.590938456826,68.0
-30214.232316020796,76.0
-34317.8335452274,54.0
-17949.11597805058,58.0
-35502.804290272405,46.0
-22564.218240994596,42.0
-35931.88495352515,93.0
-31378.446975434606,87.0
-42286.63748797544,80.0
-28788.631550486294,89.0
-25396.206481477275,97.0
-23225.151479179498,42.0
-17299.636408146398,74.0
-21573.656678768923,54.0
-17530.094928422885,59.0
-19778.851193189716,72.0
-21624.630437479886,90.0
-24522.84423781214,90.0
-32198.915432441056,88.0
-24635.26711609766,71.0
-18555.09240035572,98.0
-30571.0835615281,69.0
-19033.008106406367,60.0
-36494.97615830254,43.0
-29770.51108120612,65.0
-23835.504730948196,44.0
-17818.693815910534,70.0
-26525.57712517694,53.0
-18084.703073421064,40.0
-38872.13658918099,81.0
-19802.25899605776,54.0
-33365.769409657994,69.0
-17731.30447458861,42.0
-32630.960925794374,82.0
-23084.82382318005,73.0
-23787.130639900257,53.0
-28696.97597234614,69.0
-32935.41539692089,80.0
-33751.15715841043,66.0
-36119.09699775557,24.0
-25124.41823794411,52.0
-34013.52078562308,68.0
-19594.028386331964,66.0
-25455.94659066482,76.0
-22854.77549268766,62.0
-33032.71822711693,53.0
-24572.63461814807,55.0
-37687.24745728156,41.0
-33998.90177186264,62.0
-20884.83131500293,50.0
-33178.22024994253,78.0
-32137.49208856533,53.0
-29880.04192414856,51.0
-24412.60705751428,84.0
-22609.455302892264,72.0
-21484.58934029586,74.0
-20062.505145320265,67.0
-32825.202434740015,82.0
-17609.67146824926,89.0
-32959.536362545885,94.0
-34106.015386877145,42.0
-17579.058562945535,89.0
-34715.52990178958,107.0
-31252.77683493078,62.0
-17618.620948089723,41.0
-26761.280329084286,57.0
-34387.215873399815,79.0
-20459.621877044065,95.0
-29944.062365282258,44.0
-30743.102935364223,40.0
-25461.193396125534,67.0
-22665.641345228672,52.0
-17473.020304580605,50.0
-18616.642639030746,83.0
-24313.36159596997,48.0
-35589.95788552379,53.0
-36046.14156860221,108.0
-18863.121302795458,76.0
-40507.853149903516,66.0
-27711.936861980128,55.0
-35126.665999422214,68.0
-27266.257262209358,72.0
-20116.768748497903,82.0
