sal_9_lc1vs0_iate,emplx1_3
13616.941949582555,3.0
14561.636348288506,1.0
2612.784853292573,2.0
1995.4200494509923,1.0
19047.129579976954,2.0
13967.332616799922,1.0
8929.994170390752,2.0
19788.292614293332,2.0
14301.752857796055,1.0
15584.990089997635,1.0
11490.44332534962,1.0
8091.321827212738,2.0
-6546.59054743239,1.0
15777.387834350324,2.0
10888.679181173531,1.0
16086.903103419907,1.0
13992.419154180177,2.0
12041.260923857491,2.0
17435.53834667283,1.0
16736.48143870632,2.0
16384.470219926454,1.0
6898.459366938971,1.0
14465.21384341352,1.0
-8871.274722749533,1.0
10733.760550851219,1.0
14583.05557328072,1.0
4426.55053044283,1.0
12122.325832532544,1.0
13537.452226946512,2.0
3959.8844539221905,2.0
12048.876577309296,1.0
3914.9416574317,1.0
3925.525457980086,1.0
16144.00447104589,1.0
6571.044688796559,1.0
9483.059543947784,1.0
15461.23480130708,2.0
5264.703744474601,1.0
11376.070717435485,1.0
13969.988481105249,2.0
10730.59600958038,2.0
14046.73810062982,1.0
11992.39593475417,2.0
-3098.0258535708076,2.0
14864.158381082278,1.0
4135.930583493321,2.0
12598.981422288934,1.0
12836.451800619394,2.0
4582.153952174714,3.0
11230.477534117119,1.0
5815.134298443156,2.0
5798.5057803683485,1.0
11320.10369915316,1.0
7742.5643132719615,1.0
7115.804916140647,1.0
8948.285733730143,1.0
15315.535291025466,2.0
-5939.284914559379,2.0
11685.329194369138,1.0
8462.869840033749,2.0
14238.434453861655,2.0
13917.985781218777,1.0
2998.826575074746,2.0
1499.17982908614,1.0
11306.99822741522,1.0
7459.066496079418,1.0
7344.49989731111,1.0
8545.827722205288,2.0
13246.786460610689,2.0
14240.520196341316,2.0
6610.844393678556,2.0
14093.342263612312,2.0
3616.3766052894216,2.0
-505.2644426811871,2.0
-717.0291062804331,2.0
7940.476318410712,2.0
-12.168793221941314,1.0
10247.744681233846,2.0
12737.601298251153,1.0
14907.08242093292,2.0
8676.790640309297,2.0
14531.988030536764,3.0
7536.650370788451,2.0
14452.530052057038,1.0
11205.607263936578,2.0
12779.908367605982,2.0
569.352747604858,1.0
10018.021199847259,2.0
16990.16861442631,1.0
-2938.2743928436807,1.0
19167.036519000663,3.0
9568.292924365505,1.0
-844.3157610722874,1.0
14660.752466299868,2.0
17641.80057320682,3.0
-4645.971594969394,3.0
8810.451559253619,1.0
3082.6984641762274,1.0
-7164.724164226943,2.0
4176.283064255036,1.0
8655.267210750542,3.0
15214.385747346172,1.0
8071.241097093477,1.0
6520.306137574858,2.0
16468.768226671033,1.0
3819.872880679216,1.0
7979.2584227352945,2.0
12422.929838140419,1.0
8925.186674474222,3.0
3807.721932642902,2.0
6027.51232223353,1.0
12894.896558196759,1.0
-4584.450478543794,2.0
11907.106804257917,1.0
6193.962458663478,1.0
16759.08293638954,1.0
13480.095313319587,2.0
7673.806919897914,1.0
13502.904825934682,3.0
1362.1438906520357,1.0
8780.850295708522,1.0
7734.634731724438,1.0
18499.166593903807,1.0
8553.955759036186,1.0
3542.1547028061523,1.0
18748.168475545855,1.0
10139.638878688156,2.0
-3297.1095848034756,2.0
14027.683849545214,2.0
258.45656057366205,1.0
5063.1870551053,1.0
13284.279042943363,1.0
9059.484795333145,1.0
11778.766179427965,2.0
11966.798156585452,1.0
1709.4077376097528,1.0
8904.030828784322,2.0
13885.51896218439,1.0
13284.881245024293,3.0
4923.775529644643,2.0
5052.712654778252,2.0
11992.503553732886,1.0
9682.473441638358,1.0
12339.719346121237,1.0
5705.2801466353685,2.0
12882.951704596897,2.0
18634.110646558027,2.0
-6794.672748528597,1.0
7833.208746846644,2.0
13992.635469006524,1.0
