sal_9_lc2vs0_iate,voc_deg
5002.12072535216,1.0
2333.694370181294,1.0
-1209.4361386853727,1.0
1357.126032102096,0.0
1025.8153641810868,0.0
4789.808420354146,2.0
3201.729492317505,1.0
-4368.087100133629,1.0
11094.893192672818,1.0
-1903.0311055453167,1.0
8861.516269349662,1.0
4080.4617919035745,0.0
-5950.799700368052,1.0
4277.838024626774,1.0
6878.863381604721,1.0
-2881.178959967005,0.0
-644.4257154004176,2.0
1624.9946608007785,1.0
739.453801854524,0.0
-44.405003966874574,1.0
4275.757134578092,1.0
8360.842670058159,1.0
5222.381513106283,0.0
-42.40001203765405,1.0
8256.698733975945,1.0
9301.694395929615,1.0
773.8190272034471,0.0
-14506.009908279198,0.0
9931.912652049274,0.0
-2525.9902713693446,1.0
10116.426817603979,1.0
3491.6324704941144,1.0
-1428.6926293557478,1.0
-120.30409285974656,1.0
3862.583789802544,1.0
11528.290075061966,1.0
-4208.4926714595895,1.0
2056.8822033795195,1.0
6797.155406089764,1.0
5182.713542345606,1.0
7105.144165192007,1.0
5640.774558769839,1.0
6837.773151095449,1.0
-2291.258945573389,1.0
-1954.9941951851579,2.0
-3493.1502872143737,1.0
-8178.688951978636,0.0
7337.963313576706,1.0
4439.089933903569,1.0
9704.149133723502,1.0
1385.3333354925655,1.0
2232.0061498816412,1.0
-16222.076400892178,2.0
5614.275349358474,1.0
-8328.94742855412,1.0
8923.193960557835,1.0
202.98277484125128,1.0
-1445.2495489232033,0.0
7483.990396266965,1.0
3170.023595509796,1.0
-5800.975892878386,1.0
6560.162855797693,1.0
1165.5810024671764,1.0
2417.1618459071224,1.0
6848.366504668422,1.0
-955.0086573138396,1.0
-12881.037013264679,2.0
4940.759875921211,1.0
7766.198153790139,1.0
5979.843681212924,1.0
1447.8418517706214,1.0
6358.504916062309,1.0
-732.663985973199,1.0
-3597.1608908981166,1.0
558.1333711594327,1.0
-17924.72944744666,2.0
-821.8832392083327,1.0
-7565.013080276265,1.0
3102.898646807644,1.0
-405.5050323726573,0.0
7861.079960150175,1.0
30.534360228567948,1.0
6622.969936511583,1.0
-498.93278577500814,2.0
6151.197634162008,0.0
10396.17862338941,1.0
4755.672188231007,1.0
1283.5063704811746,1.0
-3358.680895159322,1.0
-1903.6280669545886,0.0
-4931.958321867742,1.0
2983.9704667949895,1.0
-3604.485973955432,1.0
-4471.713580237693,2.0
-6847.678518758107,1.0
-3938.930034439788,0.0
8985.881294271725,1.0
-8815.34240604239,1.0
-7111.983315926804,0.0
5115.08993656406,1.0
-11234.199336693458,0.0
-2751.4334285930317,2.0
-10493.929240808633,0.0
7726.677401544899,1.0
-708.4581747494722,0.0
-3508.205553146302,1.0
5521.434003231532,1.0
9788.896248779529,1.0
8515.844471124135,1.0
-1132.6406638788396,1.0
536.2892645716936,1.0
10011.87264070184,1.0
395.58936910190096,0.0
5480.118080074231,1.0
-10812.29453360216,2.0
-1508.9782193301926,0.0
4009.656737819021,1.0
5602.222329275221,1.0
6241.350074048765,1.0
531.1604955441853,1.0
6095.700735548446,1.0
6282.343049315361,1.0
1291.4156416104438,0.0
-9823.379269874493,1.0
-3824.266387908041,1.0
3145.2249669780203,0.0
-14510.319132045177,2.0
-6531.730475798756,1.0
5454.638814387857,1.0
-41.154911288540916,1.0
-4325.516481814296,1.0
5673.7679705550545,1.0
2298.826361669045,1.0
4983.523208851302,1.0
7654.258799073019,1.0
-317.5485083065805,1.0
-9450.878059326931,2.0
11081.355022268868,1.0
-2025.068190227843,1.0
-6604.34809835058,1.0
-1169.2146764862132,0.0
7012.563315952189,1.0
13588.389603053047,0.0
8955.49079027206,1.0
-12491.450705360514,2.0
8111.0810830281225,1.0
1569.2105882168348,1.0
-8898.465904026983,0.0
-9614.402155160382,0.0
9910.13871863957,1.0
263.33936178480735,2.0
-5856.449409166105,0.0
135.08430483655223,1.0
-1603.109375741844,1.0
7322.291793013586,0.0
6263.144188216169,1.0
-993.53889235459,1.0
2285.632506964678,0.0
-1358.2435135197165,0.0
1009.0357214883685,1.0
7182.242043385881,1.0
8122.975234357397,1.0
5060.655751112001,1.0
6111.195073096449,1.0
5934.344250096725,0.0
7202.814492878216,1.0
3251.9134708483975,1.0
-2883.3765973667446,0.0
2803.4660418169306,1.0
-3230.5143093916076,1.0
-1419.2640883716688,1.0
2294.01080991203,1.0
10777.732760138051,1.0
3700.9393749977307,1.0
2167.7363102370305,0.0
-645.9147870603856,2.0
11220.3122611187,1.0
10656.21840047412,1.0
-4469.437941642345,1.0
8804.945832888105,1.0
-7576.767832249758,1.0
-753.4534158952792,1.0
9992.833140585975,1.0
-8142.110192669809,1.0
-75.75330908404612,0.0
1997.570866754757,1.0
4352.9231551089615,1.0
-757.1525901939472,0.0
-472.42835780025166,1.0
-6932.178355014537,0.0
1291.9155201228223,2.0
9281.708607264994,0.0
-12978.338275873984,2.0
1952.25252313814,1.0
10377.726695461499,1.0
7914.967761881362,1.0
4455.85071071192,1.0
-3508.419023812868,2.0
410.9508612491313,1.0
6290.388997782257,1.0
-4333.534849608552,0.0
2495.6105910040715,1.0
11573.572138781248,1.0
8093.47382708224,1.0
-1120.5083901057856,2.0
2426.526170273817,1.0
-15696.125874088948,1.0
-2389.180608385672,1.0
997.8259359808043,1.0
-603.3623605982743,1.0
-981.9430161260739,1.0
-4403.282703834135,1.0
-1895.4678160142275,1.0
-1842.9655752604622,2.0
-13575.330189126256,1.0
-7947.545701293613,1.0
-526.7873166249417,1.0
-3200.881918408886,0.0
5211.211698850149,1.0
-11387.579605849704,2.0
2684.4525440770703,2.0
11194.202483531146,1.0
-1730.0301319696332,0.0
-4998.881299723959,1.0
-7942.387556937717,1.0
2464.7816680215624,1.0
-1170.8427086480426,1.0
7723.885263733791,1.0
8404.263204098459,1.0
2937.662086079463,0.0
-10699.987033284022,1.0
10405.304917276795,0.0
-5803.283265415258,1.0
-5903.324585277557,2.0
8038.460916737424,1.0
-2740.720323520282,1.0
7685.023340081178,1.0
2723.8688942700196,1.0
6980.348825692408,1.0
5396.756857395763,0.0
4404.331190382618,1.0
-4594.1820507883895,1.0
2466.6409825212636,1.0
4489.383879584266,1.0
5656.241607252827,1.0
11.799167419368246,0.0
5081.028325304988,1.0
3261.5365524324807,1.0
5911.347914581707,0.0
5264.29179009819,1.0
-1166.7256237782747,1.0
-3789.272108964379,1.0
-11890.184920528678,2.0
7261.6976114167,1.0
7352.914629251727,1.0
4280.31984587616,0.0
-2720.5456522770232,2.0
-6308.0222858818615,1.0
-4048.8408728880877,0.0
2362.6440471767173,1.0
-1347.8377961379854,1.0
6213.584133947088,1.0
-1700.490298850507,1.0
-8003.173565816622,1.0
-5972.72081883114,2.0
-3028.5193650613514,1.0
7348.452453955156,1.0
8611.843872706277,0.0
-14312.666499685225,1.0
-4042.79130324048,1.0
5708.307348714806,1.0
-12738.05230739297,0.0
-2497.97102092316,2.0
8766.865378077231,1.0
2346.4539026115785,1.0
6520.916487579866,1.0
220.35106455649702,1.0
7427.4853645143485,1.0
3414.396151481817,2.0
-3455.5473872078646,1.0
-8716.253454993264,1.0
-1718.8479162250899,1.0
8723.711914155012,0.0
-11701.906461145838,1.0
-4080.038197410306,1.0
6802.658995238471,0.0
-553.9737313732176,1.0
-3766.224961113752,1.0
5192.466604861494,1.0
-10413.515937904416,1.0
-768.3287526829247,1.0
7052.605547689949,1.0
11136.832701730653,0.0
5064.898640926953,1.0
-10924.401350901482,1.0
-2212.7842442435694,1.0
413.264860289994,0.0
-1712.5202526169364,0.0
7833.153758958072,1.0
1785.7901707948831,1.0
10557.03249362278,1.0
8212.81031760507,1.0
1616.5459143232774,1.0
-6870.609317514978,0.0
-9828.480101361482,1.0
-4797.389348804548,1.0
4280.462261791395,1.0
-325.91056761433947,1.0
5711.8128969792415,1.0
-1616.934748031528,1.0
-1958.0195698673751,0.0
-8523.935055281756,2.0
-687.0867606715537,0.0
7669.421078148753,1.0
-1317.4390376196634,1.0
-3606.790945752563,1.0
8125.107921582176,1.0
7844.951897816578,1.0
-7704.754800241685,1.0
-9419.488127015577,1.0
-3083.9882602451303,1.0
-2251.0816256231883,2.0
6635.060779256601,1.0
1827.6640643892447,1.0
-6438.723731536391,1.0
7663.414865948408,1.0
-43.971118832364766,1.0
-2252.646010792234,1.0
4771.6937951618065,1.0
-667.4065123950263,0.0
-16633.805960078487,1.0
1867.8557520903337,0.0
5350.664541953188,1.0
2819.723293822669,1.0
2435.2146176240376,1.0
7753.538026162213,1.0
-12229.619757260505,0.0
-3061.8653851803665,1.0
-9263.368496937575,1.0
3150.345979882081,1.0
7430.155867646198,0.0
8917.890690591077,1.0
-1085.9031386456147,1.0
8824.687462856868,1.0
7306.600100672116,1.0
-12419.801710695647,2.0
-439.6842426312037,2.0
-1823.7788208511242,1.0
9457.501478315891,1.0
8852.22442370489,0.0
-3411.9307001103407,1.0
2353.611799120316,0.0
7834.968211574032,1.0
5445.2418688657,1.0
-1487.0158085722833,1.0
-3625.924330128425,0.0
230.0227853266856,1.0
8344.750435800273,1.0
-4024.990286008684,0.0
-1071.9023977163681,1.0
-11730.636604917281,1.0
-2143.089357638934,1.0
-5285.423253978762,1.0
-830.4919326153408,0.0
6652.2697005003465,0.0
-2551.133963739906,1.0
2281.790771366895,1.0
-8777.32851462302,0.0
-5811.283798706143,1.0
-1680.7185828636796,0.0
-7017.922363830248,1.0
-1883.9625310836004,1.0
4762.574013253027,1.0
-351.62992862070223,2.0
-3836.0957271600532,2.0
2252.1019436991237,1.0
6076.238841926019,1.0
389.2651522336573,2.0
5217.632170327319,1.0
1774.3525021229084,1.0
-5208.510663424563,1.0
4911.199870181488,1.0
6395.864136101158,1.0
13537.285692246209,1.0
-17226.497140018026,0.0
2094.4637436239636,1.0
2955.193329063053,0.0
7335.5317633198865,1.0
-3653.3459503674553,2.0
7138.006547112269,1.0
7472.30470571632,0.0
5579.411906685677,1.0
8620.533126335551,1.0
4850.307261347853,1.0
4264.5958815119575,1.0
-4469.194769215392,1.0
1009.3275577096988,1.0
29.0003155463055,1.0
6361.947259841843,1.0
-117.02756267709901,0.0
-10955.482377555049,1.0
3095.53851419085,1.0
15200.009285348395,1.0
-1590.2251213324694,2.0
-745.128520033426,0.0
1067.1582869882218,2.0
-1865.4582460600368,0.0
-3626.49176163336,1.0
9174.599861456772,1.0
-3310.0232021816996,1.0
-8937.553181921396,1.0
13033.830606237028,1.0
5458.276327351858,0.0
4909.044756970619,0.0
-2849.3768316262363,1.0
11595.329685227898,1.0
10208.344146174253,1.0
-6639.867920574827,2.0
3345.547827413491,1.0
3499.607805142161,1.0
8632.674012510864,1.0
7604.20361821466,1.0
-4266.637080106001,1.0
1836.2656202566382,1.0
-10006.763998028306,2.0
-9217.84627457308,1.0
-7841.613192432417,2.0
10068.02016555696,0.0
-3011.322090696399,0.0
-4115.337367547772,2.0
-16570.859243236973,2.0
7558.600763963212,1.0
-1311.9336582968203,0.0
5400.721161787662,1.0
-13647.333639652506,2.0
-3643.939574330592,1.0
-15947.55579801437,1.0
501.64755147238384,1.0
-2615.733162859102,0.0
7949.29574744045,1.0
1398.610970510359,1.0
7943.873302860637,0.0
7201.571459115677,1.0
2282.976090979688,1.0
-2526.0642328015156,1.0
894.5089734347771,1.0
-7357.45273308538,2.0
-3078.1134248546828,1.0
-3646.546440195976,1.0
-6159.533794864677,0.0
4365.161335889164,1.0
-10316.187876939326,2.0
-8706.036142004967,1.0
-7308.5708033375595,1.0
6856.052829028755,0.0
-3491.7610808043155,1.0
7344.831816125703,1.0
7472.420262870804,1.0
11032.110571637717,1.0
9565.712426266391,1.0
-406.9494282226208,0.0
5618.498849937735,1.0
-2461.787586565457,2.0
8024.584794665656,1.0
1738.605502803298,0.0
-3570.9587191864953,1.0
-109.765540689908,0.0
3896.411595111852,1.0
-5369.739081624778,0.0
-2530.136777057376,1.0
4830.520694798526,1.0
-677.3527806465083,1.0
1862.4938705629552,0.0
3800.4746037182485,1.0
4484.203372405211,1.0
-2343.8511682846174,2.0
-6315.573409405037,1.0
6985.834886432351,1.0
-2927.5338232642225,2.0
-10574.533955318611,1.0
-11364.459257434237,0.0
-11960.969573495413,2.0
4897.868954149502,1.0
-2100.093577268344,0.0
9475.993347378253,1.0
-1984.065379477348,0.0
7026.269119512687,1.0
4600.395386020615,0.0
-34.035879900231066,0.0
-4583.940223968184,1.0
-8028.088318992186,0.0
7065.500370102505,1.0
9544.51009833526,1.0
-10023.106615533128,2.0
11373.732148334322,1.0
-942.0647380259302,2.0
4509.00350684241,1.0
-11777.544276734603,2.0
3089.3304580996437,0.0
-1451.7082108798998,2.0
-10685.488326933102,1.0
12493.333370638124,1.0
-10919.609753670871,2.0
6105.967025383205,0.0
7108.721019888108,0.0
-941.1870157228966,0.0
-11567.217495441186,2.0
411.7631462801155,2.0
-60.21010036008829,1.0
452.50869583689837,0.0
6766.498160208415,0.0
-11127.17851840093,1.0
1733.6809215131325,0.0
-3070.927771397799,1.0
8553.702110233777,0.0
-780.2170096867962,1.0
2589.601369899104,1.0
759.158075406433,1.0
-1941.644549196777,2.0
-2476.1414653768447,0.0
-11313.921893570154,2.0
-899.9240486164183,2.0
2712.9827035562726,2.0
6472.741619622499,0.0
4985.66152362438,1.0
5830.293928926454,1.0
524.0878231401498,1.0
-4485.9825422701615,2.0
-9444.386315991751,1.0
2852.597010511677,0.0
-4824.948170241069,1.0
8093.767311382252,1.0
5864.483735450346,1.0
-12969.518449820596,1.0
-647.9665625133327,2.0
-4738.932258113908,2.0
4296.541043573044,1.0
8808.46408032849,0.0
7048.378092698658,1.0
4869.230625252321,1.0
-1052.58129064276,1.0
9250.178058380916,1.0
8386.204764913571,1.0
6961.472326370261,1.0
5729.1713023683515,1.0
6744.559228003203,0.0
-5862.9548919996005,2.0
4666.458108764698,1.0
-9869.994000407758,2.0
-6046.692846342399,2.0
6102.007329478715,1.0
16.70562518386737,1.0
6334.997492983872,0.0
6999.133408990863,1.0
-2124.0798057663187,1.0
6661.064184754273,1.0
-13089.793498286566,2.0
8655.047427297697,0.0
6528.133228802423,1.0
4634.127158950277,1.0
-1245.4126834644276,1.0
-1302.9521538461777,1.0
-4965.0703581821535,1.0
3176.5003020721924,1.0
8220.383809634204,1.0
8849.482015207184,1.0
2946.4594522143216,1.0
-7849.227508570406,1.0
-2520.484953434376,0.0
12530.320746496773,0.0
10870.813051214884,1.0
2354.850790403758,1.0
6384.360757119705,1.0
523.5804913030217,1.0
9441.534389471779,1.0
3405.1980862065143,1.0
3546.6614460042483,0.0
-3042.4408539364676,1.0
4291.361617592901,1.0
568.5020636385216,1.0
-9435.548778649325,2.0
-8383.280256733555,2.0
-3920.03594156111,0.0
-851.1673463350542,0.0
-2323.9220450083817,1.0
-1256.9213332159188,1.0
3497.999789886225,1.0
-1735.860918443927,1.0
6697.237498427629,1.0
9707.265470651972,1.0
5465.189010352518,1.0
3382.0431451541144,1.0
-9083.331241412681,1.0
-11111.39007707466,0.0
-11455.496271215272,2.0
6515.047979377809,1.0
595.9161494585469,1.0
-11976.97122864051,1.0
-4179.949280028617,1.0
8704.374177647393,1.0
-8805.654817787668,2.0
-1096.326367360647,1.0
1142.6072488975556,1.0
-8806.813130882732,1.0
7959.8620701467335,1.0
-1664.2141917626434,1.0
10081.78191821213,1.0
-11659.50248686496,1.0
-2472.7559068979726,2.0
12358.79800754737,0.0
-967.009900481743,1.0
605.7526013079241,0.0
-2885.3246568017057,2.0
389.8659721622515,0.0
4404.3608602796285,1.0
-3627.676835678966,1.0
-6100.126765684086,0.0
1031.366151594109,2.0
-4656.176388297619,1.0
-786.2870146825176,1.0
4568.982624473807,1.0
-10793.970209309444,2.0
-11482.090994046095,2.0
-4042.2365461333434,1.0
-811.1253847732464,1.0
7290.797320782153,1.0
-6801.900217679413,1.0
-172.5099679161442,0.0
-2168.1740546685487,1.0
-3416.282222772007,1.0
6965.556516222649,1.0
4254.680441516765,1.0
1717.0691517510686,1.0
12678.805253141647,1.0
-1370.3463222449136,1.0
653.1601633616383,2.0
-12562.367475763538,2.0
4238.6396389408255,1.0
3917.085526043469,1.0
-5311.262272668624,0.0
4541.975940753218,1.0
-2954.5401506781423,1.0
2669.2872519564557,0.0
642.8165953671562,1.0
1920.373950302324,1.0
7223.462489324131,1.0
-6664.453104989889,1.0
-949.5967371410461,2.0
7324.8860042502565,1.0
-2379.118528951254,2.0
1621.7217710191546,1.0
-13506.210724852403,0.0
3054.4327878082304,2.0
-3058.8293574670274,2.0
6911.2690415138795,1.0
-4966.991224808631,0.0
-357.349019645455,1.0
5959.610190091953,1.0
8319.7445850765,1.0
4802.646049525916,0.0
3076.126433994719,1.0
-3618.183450418879,2.0
8584.539215336748,1.0
9294.703500647229,1.0
-1784.7040370452526,1.0
4310.979864261597,1.0
-614.9770299716595,1.0
3369.891560228465,1.0
-10789.290633362049,1.0
2492.297508186779,1.0
1709.9706628007382,0.0
-12046.725790388753,1.0
8320.133307194732,0.0
-11888.093289532437,0.0
5940.907881128747,1.0
-1305.4702810450526,0.0
-3801.7216571692716,2.0
9253.111872290883,1.0
-882.4701431460091,1.0
-5853.597248282185,2.0
10130.382060940732,1.0
-6074.219607828895,1.0
-8169.60519021006,2.0
-10562.40437183397,1.0
-10669.185097191934,1.0
-2385.785052844339,1.0
876.9515738621913,1.0
12528.295246137906,1.0
-5107.653229740994,1.0
1178.1750887874896,0.0
-2917.598728238274,1.0
5713.755461254525,1.0
-3898.6725909978873,2.0
7864.359732187462,1.0
-4801.075694940511,1.0
2465.858797942965,1.0
-12512.854366446974,0.0
10496.170816855858,0.0
4617.961955396065,1.0
11147.843960491802,0.0
139.26083512602372,2.0
2950.0833038459855,1.0
7843.228703578923,1.0
-6845.801402405928,2.0
-5878.272466584495,0.0
-10429.897590436805,0.0
-2823.24521810366,1.0
7053.905261199217,0.0
-783.8081677531391,1.0
8753.503158000995,1.0
10416.562628712396,1.0
4051.2687685280575,1.0
-4363.717987145827,0.0
7008.742707690227,1.0
-3140.2779898182866,1.0
-3575.7988339980684,1.0
672.4849974480353,1.0
6707.221976844021,1.0
-10085.671315434216,1.0
-6131.769612119504,1.0
6465.978965612025,1.0
8324.681296751543,1.0
3456.760517721451,0.0
-929.3485769480285,0.0
3049.6609033553987,1.0
6306.75374250916,1.0
8500.90082776332,1.0
6956.113140196852,1.0
-8913.609966757389,1.0
4991.31966798618,1.0
617.1207287904151,0.0
-12531.674593244532,0.0
3620.429115863827,1.0
5759.885170698415,1.0
6474.699500956723,1.0
2304.0919238251704,2.0
-3641.607022627325,0.0
7830.901723614522,0.0
5336.275029639631,1.0
2345.294415006321,0.0
-11770.202335968304,0.0
2382.2292390962843,1.0
11186.664866769333,1.0
8064.347132658749,1.0
-4056.7047701693327,2.0
-7687.671658422397,0.0
-4831.052784236966,0.0
-14989.180883560806,2.0
8909.798382706611,0.0
-7048.517687726761,1.0
-1822.4069980209133,1.0
11214.374120711607,1.0
-2632.416134107809,1.0
1251.7209390066,1.0
13.807934871687166,2.0
8147.416057613815,1.0
565.0773461603703,2.0
-1374.8415561390789,1.0
8438.151643477326,1.0
7813.969762348817,1.0
-702.5725137148984,0.0
4644.678033347986,1.0
5948.299832180053,1.0
-791.5043778968302,1.0
3431.296662729057,1.0
4815.797803053809,0.0
7854.756165694866,1.0
-5321.6627907701695,1.0
194.00605862350903,1.0
692.9458563875191,1.0
222.3576741574775,1.0
5586.81041814376,1.0
8378.648679933474,1.0
-10105.00233717084,0.0
6157.961580607323,1.0
8404.254085626453,1.0
-5031.246155727038,1.0
7825.805516447111,0.0
-503.847928569362,1.0
-223.64475948902646,0.0
-13620.0334130809,2.0
9705.427045848312,0.0
-1707.688112659568,1.0
-8008.283794773617,1.0
590.3144595939361,1.0
-2540.6002995842096,1.0
-3528.2070742918017,1.0
845.8783276094852,1.0
9613.133193737525,1.0
-14504.600139382557,1.0
68.28491895589468,2.0
-2257.8556935541646,1.0
1536.5294956140538,1.0
5281.720540982188,1.0
7268.223003836845,1.0
-3926.3303453001554,1.0
-4193.392378178983,1.0
-7496.855730667259,1.0
-3838.334146625776,1.0
7413.773950419058,1.0
3855.619096721668,1.0
-578.0894461618824,1.0
5051.501259570741,1.0
6173.002999685292,1.0
3459.818465605421,1.0
-1396.5673279968064,2.0
-8927.508135357773,1.0
-6794.556459196996,0.0
7096.306325354445,0.0
8923.312796134313,0.0
11115.798643528804,1.0
814.6192583078289,0.0
-3053.385461471339,0.0
-14014.820950211131,2.0
-1716.6508489718922,1.0
275.8879650470701,1.0
-401.8032315835367,1.0
-1280.8677709947897,2.0
-1948.424758281869,0.0
-6069.276529803365,1.0
8386.933233344393,1.0
9233.075782502707,0.0
-3968.6765407454454,1.0
-3209.52002133067,1.0
8484.003982941846,1.0
-3132.799762611251,1.0
5578.040971992519,1.0
9599.873571581007,1.0
7137.904187560054,1.0
-10442.313878425866,1.0
-3739.810213266077,2.0
-11378.21709321727,1.0
2779.4211506051274,1.0
17.932077609899352,1.0
-3945.263100326937,1.0
-14573.49377743082,2.0
10067.735289710956,0.0
8192.529447837576,1.0
928.8405893425295,1.0
-9747.179581773169,0.0
3605.5232901000527,1.0
2962.415828120414,1.0
5906.867118591931,1.0
6999.378009118737,1.0
-2277.556107276102,2.0
-995.9829005644792,1.0
-12197.935591511996,1.0
8177.9302194576,0.0
2606.521053954865,2.0
-1422.8142131447134,1.0
6665.324431001438,1.0
-6631.252393353536,0.0
2425.9542233228067,1.0
1346.9945151111465,0.0
-1798.502990577854,1.0
-1032.868048822822,0.0
-1362.4308899635325,1.0
6216.022179987436,1.0
4936.860824218238,1.0
7564.052874270899,1.0
-9486.974628298627,1.0
5221.616980803318,0.0
-4138.783073662875,1.0
8178.361753286372,1.0
9455.87305985264,1.0
