sal_8_lc2vs0_iate,emplx1_4
-5247.61237191162,2.0
-5936.081268004897,2.0
-18919.441037239645,3.0
-14707.782499432617,2.0
-16469.15064708127,2.0
-12774.949402169917,1.0
-12053.51819014192,2.0
-14026.353314398892,2.0
-13983.383125352026,2.0
-13134.478561131986,2.0
-29884.652334278322,2.0
-17681.150924771908,2.0
-16609.6116737232,1.0
-11969.49722271879,2.0
-5950.023047619556,2.0
-21467.992990178907,2.0
-11945.720340139294,2.0
-23984.303139984087,1.0
-14270.983694386445,2.0
-31714.984435430924,2.0
-16666.270956639855,2.0
-9190.945167600374,2.0
-16119.659878602992,1.0
-17563.439508625903,2.0
-12709.421738549398,2.0
-17881.349442808172,3.0
-21270.396143409,2.0
-10635.591001845489,2.0
-6349.551233765739,2.0
-25672.877520447033,2.0
-6822.170593997486,1.0
-15317.612865724008,2.0
-7312.44221386747,2.0
-16567.308543593586,2.0
-10771.937303749975,2.0
-23206.795175427615,1.0
-11427.513352134136,2.0
-16042.078033573871,1.0
-17658.06812471561,2.0
-11169.2081233098,2.0
-11499.894941943663,2.0
-13532.379106039434,2.0
-10474.096448959794,2.0
-7399.015417263921,1.0
-21831.30318425617,2.0
-12068.484378545407,1.0
-16817.388918640914,2.0
-8416.273475017142,1.0
-9300.107912582045,2.0
-12865.209168249243,2.0
-7081.880304338444,2.0
-15828.94892623536,2.0
-10728.199476209445,2.0
-13929.317983234097,1.0
-13986.61467723364,1.0
-8806.614629841293,2.0
-31091.26887296683,1.0
-12631.794461756976,3.0
-10562.048830745494,2.0
-19426.966405927375,2.0
-13447.30051696412,2.0
-12487.276177898975,2.0
-16920.067990057403,3.0
-12532.962823379246,1.0
-9913.747962433376,2.0
-13732.531740885568,1.0
-13666.649579562234,1.0
-8937.991690188243,2.0
-11118.370337633278,2.0
-9831.196112755113,2.0
-10573.756448907981,2.0
-28880.51804557306,2.0
-10686.25073508826,1.0
-13103.616710817836,2.0
-17959.01024925051,1.0
-10071.496266680999,2.0
-13782.46557292678,1.0
-16474.894839209068,2.0
-15764.240231078948,3.0
-28745.982583084147,1.0
-17947.466423922444,1.0
-21472.93628477188,3.0
-6541.960065761237,2.0
-11658.795107039548,2.0
-7148.046106287589,1.0
-10323.714508672372,2.0
-9269.578573458639,2.0
-29115.644692828868,1.0
-9615.11726571023,2.0
-8861.114745064175,2.0
-17716.60192563,1.0
-16340.10306184767,2.0
-14684.070456690177,2.0
-7644.129012913625,2.0
-17645.626288756564,2.0
-21284.617047466774,1.0
-13330.575371410054,1.0
-12540.192397054574,1.0
-9402.807187600747,2.0
-9795.936310623623,1.0
-15211.710614927828,1.0
-18920.787376180397,2.0
-14363.490183207621,2.0
-3632.2607362219514,3.0
-11975.5970092164,2.0
-20815.780510225693,1.0
-14272.336117167273,1.0
-10667.303216113622,2.0
-14295.430723840464,2.0
-30380.561068380193,1.0
-7401.089893542667,2.0
-16763.298111027994,2.0
-16441.26604018639,2.0
-18094.53069026472,2.0
-16122.99698257296,1.0
-8268.885028056282,1.0
-10978.461832212246,2.0
-9573.332851260826,2.0
-9182.378284501126,2.0
-16127.620849373467,2.0
-9191.211403168272,2.0
-14354.187389724199,1.0
-31812.54720474514,2.0
-19965.426218763736,1.0
-13745.607386248455,2.0
-9055.757976269148,1.0
-29427.236427341744,1.0
-8861.75391695425,2.0
-11431.90073405658,1.0
-6804.923687760395,1.0
-10640.602832549695,2.0
-19197.80689807979,2.0
-13239.5388726667,2.0
-7698.705860482627,2.0
-8403.83715808361,2.0
-16925.87742997753,2.0
-15443.853765018848,1.0
-26489.770039860963,1.0
-32439.39309977882,1.0
-9836.64184116644,2.0
-17787.756900753466,2.0
-17199.62035261083,2.0
-28787.398711471516,2.0
-13611.636933011727,1.0
-8788.609005349892,2.0
-11707.752520868713,2.0
-28420.892329321316,1.0
-9017.434527057594,2.0
-12893.257218505933,2.0
-7726.069504399047,2.0
-21685.039040158696,2.0
-7890.740356703595,1.0
-7962.82577193678,2.0
-27077.96469273285,1.0
-7457.032934422474,1.0
-14298.479671744848,2.0
-10487.060358118482,2.0
-17149.425189867266,1.0
-13012.514226093313,2.0
-8866.169842147421,2.0
-21995.158342164395,1.0
