sal_avg_lc2vs0_iate,earn_x0
-18372.518807606146,1709.2481321060989
-33599.303275693834,5261.235315013504
-21705.979241546498,2714.189468515769
-34867.05946818067,5145.138239037911
-30283.4558606422,4394.239509061204
-43261.47993795763,7130.3894192439975
-27860.107649001126,3820.086283272653
-25197.338633762047,3262.54581604275
-22823.397315127004,2703.015208253114
-17606.142662566857,1740.3309433555823
-22109.89856912088,2481.4696173805696
-17764.925590821793,1707.0234910306249
-20662.413122158636,2269.4955096698563
-23438.198454366193,2961.847311151507
-22656.497988404994,2903.9894606895086
-38704.82620848698,4241.018978009243
-25440.857558524986,3340.927144288812
-21118.264241824643,1327.371832824722
-29144.521505761124,4179.925259788434
-18262.089882403656,2179.6858033524068
-35929.86243840441,5187.150362812888
-30066.96727066627,3787.868899773505
-23401.004957723293,2937.1935399849103
-18497.271669617312,1627.2878941810266
-28273.462207719225,3749.854736061554
-18162.636717321187,1295.7224801236755
-40117.49429852633,5761.535722251205
-18328.48944784974,1718.231878957023
-32820.65764115315,4845.689864882145
-16398.487351958804,1552.103041000307
-30742.770082801864,4350.653757085938
-25389.62277019666,2713.719138612854
-25223.664968641486,2796.465847900944
-31947.951263903073,3912.08408972091
-33669.34742476268,4479.487836918295
-34779.40833901757,4452.352798436132
-36526.891716926286,4807.791390257953
-23569.855811048485,3127.2395746181987
-32123.124701590936,5320.753468473539
-18103.84014331036,2287.06228170242
-23648.603685584792,3288.459821603086
-24458.11718485281,2666.646670018606
-33883.288565926196,4549.4122068276365
-25956.281980164025,2970.082423322825
-37302.68016504716,5764.902282657213
-36028.47024729699,4502.02412734875
-24752.94284550479,2571.060292784651
-31033.34019263919,4671.530763286086
-29808.2541328202,4459.106030266229
-28716.04380670385,3768.3920633031626
-24326.23160844118,2847.6682725886626
-21559.821383999984,2583.045246137085
-19811.120732761374,2517.744792491452
-21842.824536444463,2080.713478900391
-30265.27917865021,4652.765508752063
-17453.43170576711,1875.733907177512
-34297.64668766115,4191.340158604486
-31646.851013432133,4739.51447543163
-18047.825642867745,1736.890820306422
-33928.35126815824,5113.780135623781
-32050.04782682535,4144.867461663675
-16881.198409055814,1793.474039468452
-25564.539933169624,3660.424856753273
-32103.571128735075,4997.916143671524
-19771.105017235852,2371.3365257675987
-31023.949571477602,3893.719277384605
-36319.775518985305,4079.066925689916
-26091.057142215388,3603.0849667526536
-21297.597166191747,2707.624057794424
-15210.303348372343,1835.304062267456
-18887.030462180814,1516.2843286279742
-24453.81325365517,3032.318267702713
-35355.36427490685,5476.07526698884
-35893.16871320657,5117.197667741731
-18448.4610925473,1777.4453028475411
-39920.83146312573,6569.255052606761
-31762.64901740518,3880.6375602999074
-40237.427159379404,5293.129089770943
-28791.991657652354,3658.984460454524
-19867.887504621536,2365.952618851858
-16235.121550184478,1775.152548745936
-26600.58521905744,3377.575763482369
-27953.3255848946,3269.6339081039555
-28412.754062925498,3446.3884108026305
-28764.495358170858,3986.49688568505
-21927.516707522012,1904.9982129652217
-41801.46670909636,5488.397412401399
-23210.396232604202,3137.194628604961
-40637.80080053439,6719.780599641947
-16582.711751716808,1013.3669121434854
-36630.63956780231,4762.625452789481
-33737.72842194168,4423.666755199856
-22670.47675465238,3157.744585997647
-21938.56083272559,2864.7353872524923
-37491.35176389892,4579.124176126763
-29097.833312872783,3916.502845397613
-27860.9175104542,3632.635293245376
-21741.354289219074,2667.964886149344
-29283.351689942003,4444.952580551825
-22706.62403303678,2851.732057548812
-37572.44457116662,5314.673232974407
-17337.887644966908,1274.8829939037812
-35856.55973708676,4542.766583580385
-18824.357001006076,1826.4538856984016
-23339.852071908568,2589.483574249601
-27171.45307069756,3642.0731069578046
-19718.277027234475,1754.4402113538954
-38525.3838910746,6319.049112658819
-26838.314168458914,3206.137889718025
-38025.29118321724,5206.400543702254
-30138.618929891796,4113.6543317463
-28107.04264644006,3691.7414363604016
-22129.658228851356,2815.214605823864
-40687.0519198197,5276.363921105204
-34448.39482182628,4721.153229797328
-36228.346960952156,4482.383684921541
-18738.77369296232,1463.3111570308365
-33920.21633211932,5693.038080767456
-36355.85285330193,4804.325789070075
-42139.58857569232,5532.303457708081
-36634.44939577872,4858.885848149679
-19178.5161998645,1812.5299505343453
-20835.165003833845,2197.2166611541024
-25276.482413051563,3094.2372301307287
-28074.689011683527,3904.267740496143
-22184.65401576698,2333.35955528885
-23892.661422286244,3076.291202154179
-16380.013183115816,1534.3015979788695
-25547.992544528744,3182.422834539112
-27252.48411252592,3067.157403010899
-37889.389535188326,5128.48644275893
-35716.797446470286,5760.086787609079
-35114.583168742334,4856.201277442132
-23280.69839989029,2332.720984940141
-21167.663750695534,2307.208829912242
-31302.6295527529,4508.908171713534
-32379.960438166294,3712.2785318145498
-28277.031637831664,3520.983606418566
-42595.24857305233,6589.585259466673
-41795.25858835492,5048.938539817511
-19686.442055584786,2293.540354273813
-20667.644634644777,2391.0625009847417
-36758.620643141636,4709.242415472956
-23367.753371505023,2935.188870674464
-24303.407789295263,2707.4065139776512
-30060.407216552252,4179.989513117348
-18033.406224420367,2054.404407242251
-24372.581203406255,3419.551969446092
-27716.065619779598,3590.109026290866
-36681.556898175564,4607.616693006633
-17947.691747996905,1705.73255591391
-25189.012253804634,3448.4201409345087
-27441.955733462826,3977.222121869992
-17987.84599819153,1700.5984274528705
-24575.449165715938,2778.690556145525
-23168.856228127763,3212.7117106865453
-27426.545981379415,3754.180526511075
-42729.10941167855,5457.465620762459
-20834.797746375203,2419.0053003571484
-29629.381814699584,3298.1708050057755
-35828.95791833682,4913.669692985521
-23164.779128400445,2672.303525235296
-19607.980259171643,2104.1536625576573
-37268.40171723941,5443.643891678216
-18945.176872014457,2158.041474563672
-23822.06188242852,3366.668043395304
-22864.949915124034,2469.9075962405022
-22351.140707802835,2244.571060283922
-39382.720539419744,4428.222016776577
-29647.253913779474,4141.986248553655
-39694.57353046854,4367.213068061877
-32639.44135666156,3872.079631825569
-29518.55554672575,3173.1913872842924
-34114.85840298449,4817.445510603705
-27114.675540774573,3730.8864053911775
-18762.12308172781,1649.0482224223977
-35686.59930634359,5321.158856202261
-38244.756421001424,4410.332627101061
-27312.962237130097,3803.462372499537
-19437.455144827858,1584.8105544084565
-19952.648654967496,2258.342483310258
-25460.697350802147,3474.37088334498
-36335.383883937044,4988.912253251324
-41064.18055486011,5061.0576271404525
-17662.069466417917,1688.498199545568
-25107.728887324403,3098.1084110746283
-27421.785716022143,3462.9032488074063
-30528.681694376588,3503.4027145439254
-25373.791292887166,3168.5570295558346
-17134.79829172809,1627.948546243952
-34517.03950860063,4450.147958512657
-20723.23943486749,2284.9881746272977
-25089.32917826325,2987.759690156241
-41308.994557842394,5253.388906531289
-24781.3625360149,3264.3197949082687
-30333.001611000866,3862.605926536408
-32317.966988884364,4277.492204028361
-34090.83812517508,4258.647042218431
-22582.823878146257,2920.068431466564
-24908.361315245656,3056.3442101131395
-22789.422365551196,2692.5600908110705
-37160.65731205658,4690.753983623313
-28228.080722564308,3904.6842444886224
-28636.07800674237,3690.068244791986
-28510.870999833685,3681.9410227674034
-35612.60998644424,5236.463854470755
-29328.7021233806,3749.11783198802
-26374.500523810013,3600.211218439389
-36396.346831081864,5252.198457886016
-24622.34288408547,3132.8238892064574
-36170.72149386241,5571.537595524023
-34827.39192052431,4887.155740620958
-35634.668522159634,4725.181150340166
-33462.92826981176,4202.030124187615
-39887.263182313516,5361.110916069591
-19381.604100957626,1619.1525663246714
-30664.349784826903,3834.000106270834
-22698.479934319985,2986.7821283029666
-25856.52819689595,3686.153615838196
-17538.840411361278,1937.6311760940584
-27127.641768237278,3695.857584994324
-19701.243675240734,2358.956827711644
-21335.11962877374,2199.730728363026
-26252.366944201796,3078.905998186609
-32789.30213101095,4887.931465819436
-23184.918887403823,2701.0786111678617
-26541.687011958446,3699.603690199984
-23800.5487441215,2546.8916716218646
-19840.55615350826,2448.2392354028675
-30347.57040497702,4612.380095453282
-20548.290301788868,2551.150469053535
-18189.19287436378,1550.0065731801797
-17729.715417249918,1869.421085899422
-30268.36517855433,4518.9909805716325
-20224.083197205808,2535.6075620058728
-31822.7704198266,4908.448580048198
-28915.08785761232,4063.732605815576
-37658.84680168717,5948.756524811192
-30634.99753672995,3733.349470608264
-24379.26536702248,3186.055040956425
-26908.043939870957,3953.131421094064
-23382.901504242614,3037.2797093641307
-29685.636727359233,4235.619009286658
-20628.292738122786,2104.371579306648
-16995.7870022433,1906.51098833871
-31887.67808899811,4437.331126604985
-39534.52156999067,4627.434966067636
-18065.81997733895,2138.594168365498
-37074.067851128835,5283.1868332258
-33119.33768817183,4993.736780628447
-16999.362413224295,1701.4119474240272
-18271.672274050732,2171.32687150879
-29454.605780162266,3301.334040674331
-28344.72225964162,3772.377808947261
-31519.608106509302,3789.451410205812
-20572.50246331128,2190.492067273776
-40142.10340456237,4902.976701167563
-24151.224952621124,3490.160704372752
-37298.27214202427,6314.874283718609
-29622.767737689934,4138.344642411715
-23222.292368221006,2802.7169673944145
-25518.186735651325,2934.692295366106
-32719.375219049234,4485.398107001684
-18916.09385552632,1759.360394621816
-19818.17875862393,1706.3744024657324
-29834.721436869208,3843.750834425286
-32635.889001693242,4121.303007375886
-35878.62109782304,4447.78858074262
-18843.056712616624,1489.2594287064337
-21203.007390661136,2596.3508032408085
-39155.70630237989,5755.664402292709
-25817.278782438552,3253.3650781763595
-30854.371974286456,3584.765103162441
-21710.629509675426,2671.86114574818
-33962.88340368181,4283.442101162407
-22797.54417734879,3034.0891410113213
-28374.90544467837,3525.853609327359
-28199.216479475795,3846.382746712399
-18091.320620001174,2028.74107172353
-23926.819826806877,3100.685450800967
-31594.675915558844,3846.8500825482665
-19598.570464477438,2248.9202770731586
-31081.91475062297,4389.512401477675
-23007.437759835768,3162.035519830872
-36209.25396059962,4672.610722772405
-22260.152095427948,2938.473399503209
-20201.073469942152,2312.031813155281
-39526.38428312626,5024.282765262176
-32358.869900537014,4888.153038358666
-24038.980355560714,3094.67246660026
-30224.439964539837,3973.940552466616
-24636.930955693733,3356.629497384745
-27597.906014126547,3558.3900844445498
-44546.564057694704,6651.979633848764
-23060.12090218522,2764.9064623447607
-36908.0440136065,5483.610315896104
-24959.385748148456,3768.01300795772
-36064.01239576409,5123.665823805877
-26021.924159024817,3522.0134481911296
-18747.445053431908,2181.783493105167
-24285.7783818664,3087.3129075703546
-35843.263733854394,5182.368600443413
-22952.885329176712,2897.799928016755
-20719.602741329898,1845.9155455534176
-41892.487956355006,5177.249296003342
-20018.521849845773,2210.045335536119
-25445.94222812366,3288.47402294129
-27640.32967536078,3740.042012703182
-20989.855352147944,2288.128957887004
-16315.678667928225,1358.9479763406084
-31762.76172013089,4494.576556910375
-24821.933252672385,3005.5396304254905
-21719.43408510835,2589.898168460566
-34611.91546403951,4410.902198112434
-34623.702984404255,4882.605082963368
-37039.01513384678,4541.559564323134
-40750.28870631154,7462.34737401284
-30116.418819170507,4065.668525960624
-25407.917067153678,3161.475056567706
-35206.47946258455,4828.077320098412
-18537.99140697308,1991.286896196541
-26231.93749268056,3132.924932488161
-18959.04369814082,1790.4351813345131
-31115.808109150646,4175.896100794079
-36461.37183796498,5342.826196417653
-39771.01989367428,6258.665641960159
-31580.126265441806,4430.8597739788165
-28863.167129201775,3676.919038856145
-25042.84282513161,3052.496226323585
-22131.0336165852,2384.067051477054
-23497.52728905621,2619.4519062213303
-22027.24555414774,2526.600866446764
-29147.63056183878,3260.6204723904034
-19949.838333247655,1760.400561177071
-21487.304847480107,2676.399006238648
-16691.294425744796,1507.5854524806502
-26850.403565812827,3174.7441628983247
-38741.5126856966,5379.579902014297
-36117.303444155856,4619.717000501759
-31176.36792333746,4362.291259186201
-36495.710693562156,4950.609784520803
-17270.385384370966,1846.535173096354
-16446.878968539124,1523.2871798234387
-32467.637272159423,4680.930896977807
-19296.975031525297,1503.4916416502415
-32179.105912789957,3862.433166416426
-32573.14434071765,4699.238338093605
-33651.073595996946,3935.9437596663206
-23123.13584572587,2701.696468669368
-25662.91435749388,3490.767484290975
-39872.127666898545,5704.316110238087
-25056.5034852958,3434.7511349120177
-36556.70452304551,4536.452447377993
-18109.347443698436,1140.664299959583
-25725.048802350648,3264.64637505522
-18666.900198182804,1531.0144262789695
-21309.26569856132,2391.8958633734305
-29157.7739605836,3927.047405702697
-35973.58653782534,5573.925585802427
-19636.92914000929,1885.532301854622
-23316.953401587256,2809.599896936466
-36479.14555216015,6191.9364523986505
-33280.41386973279,4561.574470234502
-30969.44123979729,4563.313779768048
