sal_3_lc2vs0_iate,school
-17990.235311423876,12.0
-35001.05545522876,10.0
-23246.558005360792,10.0
-31375.28831363572,9.0
-17261.698068429054,10.0
-35567.61773931458,12.0
-17915.148345182497,10.0
-26439.323571318433,10.0
-25928.355752920324,9.0
-22884.554707200237,10.0
-18476.421854802327,10.0
-24326.689342353515,9.0
-20222.865430783924,12.0
-17200.018609793413,10.0
-28850.40591584659,9.0
-36164.88281237332,10.0
-31822.995456821096,10.0
-25554.812420882532,10.0
-23924.972257356712,8.0
-20002.302848302345,10.0
-22315.335881448045,12.0
-17368.814646283994,10.0
-33514.21884560794,8.0
-23047.61934667518,10.0
-21270.75000547251,8.0
-31850.01964603489,12.0
-34384.495531909786,10.0
-33983.91765996207,10.0
-29298.510805589984,9.0
-24793.049533300633,9.0
-32143.14928122615,10.0
-22191.965455883255,10.0
-24523.75261427706,10.0
-33477.47690190864,10.0
-19524.770043488912,10.0
-16630.68246482979,10.0
-31775.82425757001,8.0
-20858.093260298087,12.0
-24556.39046593369,8.0
-19746.07104937957,10.0
-23978.19302806983,8.0
-18467.691757584686,10.0
-24939.61982594581,8.0
-24714.475484911723,10.0
-37730.95346396453,10.0
-28812.558185630456,12.0
-31646.38317579156,10.0
-17223.85856501999,10.0
-23808.709910685284,10.0
-23294.00273801272,10.0
-34861.96231856798,12.0
-35271.94871293682,12.0
-25446.698785132583,10.0
-21335.24816733988,10.0
-18536.02453392845,10.0
-35459.12998666963,10.0
-34866.20709015558,10.0
-24826.559734036477,10.0
-21457.32338661053,9.0
-24881.6369097793,12.0
-32784.29941843513,10.0
-36527.89908523448,10.0
-25292.252543120725,9.0
-18333.45368536188,9.0
-23992.8420577819,9.0
-18215.074745563325,10.0
-16857.979465024688,10.0
-22809.695478292015,10.0
-35325.53712022155,8.0
-30554.80412742301,9.0
-25282.250539666667,10.0
-33496.12429899934,10.0
-18875.18662395545,8.0
-38901.350103013116,12.0
-34709.54928826596,10.0
-35884.987105877764,10.0
-26735.865939579788,10.0
-24886.710609124417,12.0
-18668.113175318427,8.0
-23983.027742650767,12.0
-21006.021851585025,12.0
-28527.691794503196,10.0
-17750.974706114364,8.0
-32889.13544476214,10.0
-27421.192125608362,10.0
-16997.47914335693,9.0
-31700.644281817997,12.0
-28675.43882016385,10.0
-20399.81135076302,9.0
-21433.241301852126,10.0
-16826.689372088324,10.0
-23349.62057563551,9.0
-19053.810505456113,9.0
-31217.788302612083,9.0
-31419.3032698472,10.0
-28155.851138984108,12.0
-24837.09915760895,12.0
-18118.063914796563,9.0
-24271.588515953215,8.0
-33410.66095054112,9.0
-28894.201839534475,9.0
-23939.88052612525,9.0
-34588.8091946519,10.0
-26151.565824168305,9.0
-38905.26098900591,12.0
-25957.58326125967,9.0
-18224.88855747487,10.0
-24001.63916857048,10.0
-25269.94383125838,8.0
-32523.289156860028,10.0
-17632.911888258015,12.0
-18609.872133844943,10.0
-27082.044173603925,10.0
-25399.14813495119,10.0
-31307.708225119073,9.0
-19155.934649616396,9.0
-23669.736183751695,10.0
-27900.621127439572,9.0
-24414.833268416252,12.0
-34379.15568258709,12.0
-26973.794099399805,10.0
-25003.89689095578,10.0
-23458.701833115127,8.0
-29809.532234562877,10.0
-29155.054639764985,12.0
-31971.70855864482,12.0
-18202.21043685688,9.0
-33975.88413682225,10.0
-21687.228072736056,9.0
-34195.89005924553,12.0
-30175.199403826286,9.0
-39182.26167133251,12.0
-27746.391895574536,10.0
-24574.89820069926,10.0
-22569.519516926513,9.0
-17080.46480176296,10.0
-20904.92230660756,12.0
-17096.581070273773,9.0
-19377.665541084498,12.0
-21503.051180472103,9.0
-23554.805306916845,10.0
-32293.485894022964,10.0
-24184.83731259716,8.0
-18462.258887142427,10.0
-29513.29419831714,8.0
-18548.83049122647,10.0
-34619.46225774937,12.0
-28402.68944984892,12.0
-23092.148908824773,8.0
-17776.84150529053,9.0
-25619.77347191784,10.0
-17648.445796054326,8.0
-37509.58131397917,10.0
-19586.519991439003,8.0
-32069.996009556955,10.0
-17443.201615350757,10.0
-30635.519336482954,12.0
-22801.87516739595,10.0
-22856.70042691033,10.0
-28096.423502783622,10.0
-31202.955702235602,10.0
-32344.90032745798,10.0
-34223.874399524866,10.0
-23823.928783225572,10.0
-34081.36783577045,9.0
-19156.006325953,10.0
-24306.726110050695,8.0
-22023.145829195153,12.0
-33312.33275978622,10.0
-23758.694199062353,10.0
-35778.23385859783,12.0
-32525.409397411124,10.0
-21167.538291902874,10.0
-31289.427913493135,10.0
-30899.248319121485,9.0
-28078.273921092372,12.0
-23364.910428319363,12.0
-21779.43084326812,12.0
-20952.240188486125,10.0
-19868.038498477246,12.0
-31332.09905877841,10.0
-17173.672144126078,10.0
-32050.872637169537,10.0
-32586.965394722258,9.0
-17189.270496326328,9.0
-33497.35655532183,9.0
-29953.582019252906,10.0
-17099.555035864483,8.0
-26076.865747304473,8.0
-32602.241926932293,10.0
-20108.44723008218,10.0
-29117.397192544544,10.0
-31371.83580456816,10.0
-24744.389682831847,8.0
-22049.042630646905,8.0
-17162.27616513976,10.0
-18089.020121199523,12.0
-23443.236942597672,10.0
-34456.219307044084,10.0
-35999.57588347563,10.0
-19002.22425103394,10.0
-37205.11878782792,12.0
-27532.38602189331,10.0
-35808.76354841757,10.0
-25964.45894177959,10.0
-19817.57314032056,10.0
-16982.349362743287,10.0
-24565.71537230174,10.0
-23943.732043234573,10.0
-24115.059612363722,10.0
-28788.816788209282,9.0
-19546.063127652218,12.0
-36848.88781550061,10.0
-22772.63738969151,9.0
-37879.6648255126,12.0
-17354.740618976793,8.0
-33619.61077623952,10.0
-31869.820344982807,12.0
-22967.017856067738,9.0
-22824.806715543255,10.0
-34534.213815695955,10.0
-27715.249072412378,8.0
-24348.927465221677,9.0
-22231.626969785142,9.0
-30316.24188363444,9.0
-22721.190878003414,9.0
-35995.217743598616,10.0
-17255.39630397069,8.0
-33426.774623010926,10.0
-19457.802759642243,8.0
-21609.821407148076,12.0
-26590.316437940503,10.0
-18768.688448020497,10.0
-37349.85708507937,12.0
-24411.673560865456,10.0
-34965.562134762855,10.0
-29821.53247212224,10.0
-26246.59467129832,10.0
-21943.81417403247,8.0
-36189.051503583585,10.0
-33728.19581944037,10.0
-33061.97565420221,9.0
-17523.18072224964,9.0
-34040.66642688296,10.0
-33847.96178557559,10.0
-37250.19595595737,10.0
-34636.297413445594,12.0
-19106.821734897545,9.0
-19720.0042323152,10.0
-24023.310226123616,10.0
-27258.866064778515,9.0
-21261.541517398626,10.0
-24407.78562559196,10.0
-17043.267323540593,10.0
-23533.567429402297,10.0
-24969.47986074912,12.0
-34777.28899472863,10.0
-36672.59200903009,10.0
-33981.13771288451,8.0
-20760.000403141363,12.0
-19747.013230671746,8.0
-31350.189424955763,10.0
-27480.584478226905,10.0
-25161.569382340695,10.0
-40195.68917542165,12.0
-36912.20677233588,12.0
-19445.31832703194,10.0
-20581.561349000083,9.0
-34145.537257551834,10.0
-23477.333088036437,8.0
-23514.942519332235,12.0
-29999.44407342204,10.0
-18109.563951222495,12.0
-25125.937615838207,9.0
-25819.76202383475,10.0
-32730.051292864788,9.0
-16669.833983095552,10.0
-25489.69495573203,8.0
-27832.768816949436,9.0
-17174.61863051873,8.0
-21563.291440070705,10.0
-24644.28418367316,10.0
-27237.70961291191,10.0
-38218.05879927337,12.0
-20901.59008416457,10.0
-25047.21283141643,12.0
-33634.33516066231,10.0
-21340.926953322603,10.0
-19278.22211527507,9.0
-35320.80482533877,12.0
-18538.612236929534,12.0
-25059.70627646927,10.0
-21217.994645433486,10.0
-19851.079716475062,10.0
-34608.93080850868,10.0
-30852.285154871024,10.0
-33828.921816667455,10.0
-28022.1009578773,12.0
-25142.921330119643,12.0
-33074.27975698927,12.0
-27398.66895864672,10.0
-18225.931824018036,9.0
-35533.71531955847,12.0
-34172.349314818726,10.0
-26886.73487517306,10.0
-17646.310690535407,10.0
-19547.85629397474,12.0
-24635.56256526048,9.0
-34023.57204057347,9.0
-36193.38028757106,10.0
-18709.747123849098,10.0
-23152.375188069218,10.0
-26229.87834386127,12.0
-25522.847190435943,12.0
-24798.193220459223,12.0
-17245.916531184863,10.0
-33156.03756044054,12.0
-19820.227714601864,8.0
-24336.73745277909,12.0
-36399.76915556001,12.0
-23426.464540733316,9.0
-27027.838757866648,10.0
-30792.825904996287,12.0
-30617.816763591116,10.0
-22525.716509713773,9.0
-23160.875744155237,10.0
-22106.545917748423,10.0
-34836.099536141046,10.0
-27876.849113531833,9.0
-25058.31273713783,10.0
-27188.02692057826,10.0
-34893.83527522296,10.0
-27176.289954226057,10.0
-25563.189889551493,10.0
-34684.39267021869,12.0
-22733.477354484174,9.0
-35860.59710783876,12.0
-32446.740354625737,10.0
-33031.55965510177,12.0
-30292.396905925474,9.0
-36318.71627138833,10.0
-18477.77637173063,8.0
-27414.81871572235,10.0
-23282.712466783672,10.0
-26329.604266616167,9.0
-17752.34362524809,12.0
-26381.655331667196,10.0
-19656.539563336657,8.0
-19705.938409859693,9.0
-24141.45125845783,12.0
-32648.42370064257,9.0
-23195.050217198084,10.0
-26145.729329826678,8.0
-21831.939523839457,10.0
-20561.797537066544,9.0
-32092.200488737813,10.0
-20874.823888315812,10.0
-18390.444922036866,12.0
-17581.784620480816,10.0
-31994.417344983172,9.0
-20318.12273531877,10.0
-33013.62486471573,8.0
-29065.97282123175,9.0
-36189.09717835979,12.0
-26524.9340471557,12.0
-23618.74010676117,9.0
-27436.09691136128,9.0
-23529.69309151799,9.0
-29304.31604345957,9.0
-18870.69309256642,10.0
-17329.986524657812,10.0
-31330.304509894046,9.0
-35145.56324683412,10.0
-18292.315282843385,12.0
-34673.101195540265,10.0
-32392.813568759426,10.0
-16902.59745110951,10.0
-18513.455818153445,10.0
-25592.57481636578,12.0
-27122.551073176815,10.0
-27764.026061508965,12.0
-19362.81772390627,8.0
-35354.19253215493,12.0
-24718.8656739839,9.0
-35383.99046511985,12.0
-30520.847439826874,10.0
-22288.206341728815,9.0
-23322.78513840155,9.0
-32031.839411383742,10.0
-17500.054088385998,9.0
-18576.359571884987,10.0
-27130.01354719698,8.0
-30712.264106407332,9.0
-33293.16887275921,10.0
-18616.01432568999,9.0
-22657.363759202708,9.0
-37025.2061957037,10.0
-23561.831877217028,10.0
-25714.701988006564,12.0
-20914.68413166959,8.0
-31131.910216227174,10.0
-21766.080540189076,9.0
-24836.642954595347,10.0
-27627.044504809055,10.0
-17881.34361443851,10.0
-23933.6196049508,10.0
-29283.687777447325,12.0
-19161.817221421676,10.0
-31248.140383671387,10.0
-23843.708453736916,10.0
-34508.635288330624,9.0
-23902.656568940274,10.0
-19924.31452002137,12.0
-35265.424382860794,10.0
-33163.494242964945,12.0
-24396.079493323876,12.0
-28691.55356248495,9.0
-24892.581413547072,10.0
-25788.78857013103,9.0
-40122.26217986493,12.0
-21918.831368313004,8.0
-35335.72289416919,9.0
-25744.996218226,8.0
-35704.79592504735,10.0
-23825.84923834676,9.0
-20058.332982298103,9.0
-24087.983864640715,10.0
-33975.254606394374,10.0
-23387.159979339507,10.0
-18458.72739039635,10.0
-36840.366558956535,12.0
-19225.154392077675,10.0
-24327.74546190701,9.0
-27300.795344799728,10.0
-20309.425343041585,9.0
-16666.62567098889,10.0
-31806.32472182964,10.0
-22549.53494954626,10.0
-21073.922165787,10.0
-32530.086155525758,10.0
-33213.576352422286,10.0
-33967.563586151955,10.0
-39395.15362047124,12.0
-30133.147879516226,10.0
-24622.204056315008,10.0
-33841.5201794802,10.0
-18706.582763420585,8.0
-23064.00248450866,10.0
-17853.89375764822,12.0
-31990.8057558296,12.0
-34414.63114616088,12.0
-38696.85435655194,12.0
-31708.49710363929,10.0
-26509.63120082713,10.0
-23862.593904109148,10.0
-20823.587161951527,10.0
-22149.855809925648,12.0
-20804.271863633257,8.0
-24593.472112303854,12.0
-18427.609595157515,10.0
-21704.87707914246,10.0
-17295.763617252385,10.0
-24105.316370264787,10.0
-35290.5435402549,9.0
-32863.30315736786,8.0
-30995.5719774669,12.0
-33917.460181114075,10.0
-17377.566806081013,12.0
-16830.839846955034,9.0
-32126.146338209473,10.0
-17780.40702963592,10.0
-29941.34515704304,12.0
-32229.28158193575,10.0
-29546.432626699865,10.0
-21835.481728016268,10.0
-23468.200255225034,8.0
-38115.154761595244,12.0
-24811.559326158527,10.0
-33102.91861511736,9.0
-16837.574476877904,8.0
-24231.384110664687,10.0
-17562.83241462779,8.0
-21698.26530850362,8.0
-28108.577714393527,8.0
-34548.17527483622,12.0
-19147.351614342377,9.0
-22594.12156221504,10.0
-35659.56125445056,12.0
-31252.403261208736,10.0
-31822.726412354037,9.0
-36384.942654892046,12.0
-20282.118564069744,8.0
-25806.61890244519,12.0
-29258.954306932643,9.0
-32382.975194771858,9.0
-29673.74369886425,10.0
-24351.39134397173,9.0
-17561.8684366469,9.0
-25959.019187949278,9.0
-30101.129578727487,10.0
-36089.10773334112,10.0
-26709.359316208505,12.0
-20572.3078770536,9.0
-21030.28255006672,9.0
-24197.61140857963,12.0
-23202.16207505909,12.0
-16891.878507712685,10.0
-31801.437944558376,10.0
-33025.677117876585,9.0
-18534.441465393196,12.0
-21973.739011940896,9.0
-24574.08467265581,12.0
-35220.05767374178,9.0
-18172.829376982947,8.0
-20666.90755846084,10.0
-31465.393993875135,9.0
-23740.642598719533,10.0
-17504.37515263402,9.0
-32386.81143042783,10.0
-20422.86005534079,9.0
-19842.166912322216,10.0
-22895.012358950833,9.0
-34415.131977460245,12.0
-25516.899764170343,9.0
-27933.22702016573,10.0
-18670.535293125322,9.0
-30251.45880661429,12.0
-24552.78059330718,8.0
-33870.548549177576,12.0
-17539.59252343966,10.0
-37320.75867495291,12.0
-32112.32895903193,12.0
-17569.757961229454,8.0
-36667.52106492258,12.0
-19059.78874716233,9.0
-24614.036245125884,9.0
-33834.17869533495,10.0
-22850.53084253383,9.0
-28779.870145661655,10.0
-18337.760526054404,9.0
-35627.19278902715,10.0
-27477.678796554836,10.0
-25597.43631853904,9.0
-20993.054162186527,10.0
-26006.664028712985,12.0
-30701.086830027765,8.0
-32024.413950956303,10.0
-31002.42089147622,8.0
-23957.31772903278,10.0
-30747.478638941102,10.0
-29786.163990111334,12.0
-34622.4138394645,12.0
-20685.095385505483,8.0
-34342.65920710647,10.0
-18498.778800325665,10.0
-27514.23177224936,10.0
-24069.581192984137,9.0
-23886.024086512414,10.0
-33277.6991412755,10.0
-35776.48927959076,10.0
-31354.548998899627,10.0
-21626.41680210899,9.0
-33564.3729707742,12.0
-24742.570857717474,10.0
-34581.56386554417,10.0
-40121.310755390805,12.0
-22656.771029624462,10.0
-26678.40663257523,10.0
-23880.96785965487,12.0
-17475.586852033462,9.0
-22648.86716303358,12.0
-18661.276550745384,10.0
-30246.71163417388,10.0
-25562.44706700555,10.0
-25651.96894395953,12.0
-38087.796170957125,12.0
-27234.44420525523,9.0
-28654.22512834871,12.0
-19657.639400668206,12.0
-34932.434346408496,10.0
-22140.7201936181,9.0
-24690.532869898776,10.0
-35630.82591549419,12.0
-33098.61673814451,9.0
-33915.01011517286,10.0
-32124.455335516184,10.0
-25990.03536399454,10.0
-37169.60282394562,10.0
-24407.05470671395,10.0
-35999.81865827128,12.0
-30671.71633806545,10.0
-17187.185233370543,9.0
-36736.32782928317,10.0
-33810.16908897588,12.0
-18878.66472179385,10.0
-29699.48929929201,10.0
-20042.00850389083,10.0
-24313.24897441985,10.0
-25669.195889592942,10.0
-17515.323195079116,10.0
-24166.242844609893,8.0
-27209.757823672408,10.0
-38100.05957938755,10.0
-33270.322643754014,10.0
-22008.941192280035,10.0
-37162.99329030995,10.0
-29773.490337336832,10.0
-20901.246092109635,10.0
-21495.748804194933,12.0
-31743.424600578124,10.0
-30293.148680099097,10.0
-30482.19457624283,9.0
-17311.80545316977,8.0
-30261.31664094555,9.0
-24042.444286328486,12.0
-35535.376488914706,10.0
-29459.07754878894,10.0
-21413.654688278006,8.0
-28855.967858263255,12.0
-36357.0360753125,10.0
-31772.27182378189,10.0
-21407.549649292952,10.0
-37232.76404626262,12.0
-22707.53104032122,8.0
-32107.601784711747,9.0
-29464.220817560257,9.0
-29167.66108166614,9.0
-26192.501600501906,10.0
-23891.140392056746,10.0
-32140.182496400113,10.0
-24756.295748412576,12.0
-20457.906678709955,10.0
-32714.602910247744,12.0
-19657.17412328903,10.0
-27466.468110148286,9.0
-24008.564902570863,10.0
-19134.26474923469,8.0
-18217.615192872145,10.0
-28586.856993727368,10.0
-35838.69374846724,9.0
-24377.24417599177,10.0
-32085.77101240856,10.0
-24320.82510806209,10.0
-31379.31409716606,9.0
-33649.61031062663,10.0
-18281.30911929032,12.0
-22562.4144576099,10.0
-25331.095667139532,9.0
-27976.28917734041,9.0
-30932.16293639523,9.0
-17992.926506390468,10.0
-31925.561163848877,10.0
-23739.09993499513,10.0
-25805.87908033756,8.0
-34125.78536808559,9.0
-24790.428531610894,8.0
-26016.058184748104,10.0
-24932.529600008005,10.0
-17470.742848205075,8.0
-24744.33515022643,10.0
-32832.504792912485,10.0
-25787.706067459327,12.0
-22634.646398098164,10.0
-32065.20132827346,9.0
-20096.616314995663,12.0
-17541.81162142545,12.0
-32739.528674698253,10.0
-31634.996810879722,12.0
-24523.755433521244,10.0
-20459.67892261013,9.0
-16998.7518079543,8.0
-17278.041349849907,9.0
-25558.919069938744,10.0
-32122.997109882366,10.0
-34065.03589450614,12.0
-22789.922180810354,8.0
-28050.72953467199,10.0
-32762.46094631036,9.0
-26510.96210459141,10.0
-24243.750538624103,9.0
-23662.33807308253,9.0
-34700.31236931239,10.0
-20472.96121311992,12.0
-23565.336908046957,10.0
-25841.2303896359,10.0
-28289.725533786805,10.0
-24537.26277822051,8.0
-19941.58707114697,10.0
-29747.179902901033,9.0
-38221.24577332382,12.0
-30909.19056669616,10.0
-35927.1240793958,12.0
-18247.802341816023,10.0
-30995.382935179645,9.0
-25156.98388972086,10.0
-17446.249378129723,10.0
-19393.23064714574,12.0
-31012.639716113736,10.0
-21866.46223973889,9.0
-25110.572887043585,12.0
-36248.39900682035,12.0
-23927.340710195363,10.0
-19546.89919042666,9.0
-34254.26787459609,10.0
-33733.49315223694,10.0
-17213.560136640168,12.0
-17044.210952724352,10.0
-23781.45713643217,10.0
-31285.82283243459,10.0
-20676.225186935797,8.0
-32995.24550837299,10.0
-26595.636500593253,8.0
-31153.982879507163,10.0
-23576.296279662252,9.0
-39510.38616857021,12.0
-30188.647324184243,10.0
-16871.71010301556,9.0
-24932.775030952223,12.0
-32977.7708401807,12.0
-21244.700281667057,10.0
-32437.89435135167,10.0
-31370.375880493277,10.0
-27892.00536717032,10.0
-19660.118467224416,12.0
-17748.00278695475,9.0
-29092.65260541947,10.0
-33344.385939108106,10.0
-21560.119373151567,8.0
-21226.074963779243,10.0
-18971.799108470062,10.0
-23198.89163916453,12.0
-23256.9528420103,9.0
-19055.29900610202,9.0
-17341.844053126573,10.0
-38502.4626725418,12.0
-19448.36926062465,9.0
-18608.65914848511,9.0
-38275.43144244503,10.0
-18714.354574612444,10.0
-25055.619989245788,10.0
-24420.34184085841,9.0
-18613.167266257256,10.0
-17159.415520436934,10.0
-21675.125114425016,10.0
-29069.00570838557,9.0
-18319.943361500045,9.0
-24608.286294475416,12.0
-36260.859416832056,10.0
-24617.034604234635,9.0
-21266.086474765187,10.0
-18581.341390318717,10.0
-26174.191264751767,10.0
-29026.370979913372,10.0
-30034.302511694263,9.0
-17886.24668301154,9.0
-25341.934288770477,12.0
-17350.56882374557,8.0
