empl_ttl_lc2vs0_iate,earn_x0
6.163441855289333,1193.332697145667
6.878800175333169,3244.6781523613786
9.149766558368407,3719.2213222458727
10.266228597454887,3085.6925448433512
6.951079501388164,4004.131002137021
9.276540923628799,1755.8269456412604
7.587936880337879,2584.370630726857
7.8239298758118245,3413.5281476890164
9.05462691847279,1933.0884472848177
8.463603806471887,3968.939722213053
12.238035735549097,4292.975371818628
8.440010064652737,4686.399666895838
8.050065177574316,4759.08314777485
8.2896217224377,3485.7685658506025
6.291101268481792,2430.071681191421
6.92899149797147,6995.563964901388
8.426213814631765,1800.598031556699
11.46385489592294,4116.599833906231
9.178250708932286,2272.22316109235
11.518279579254521,4645.666832185667
10.466459886200404,4911.659106698894
7.694643474159699,2285.6646826609804
11.21283396314876,2845.918390197516
7.9991331377692205,5615.714002697792
7.8891407861503735,4666.231885699818
6.6931878857196985,5196.638068029913
10.93660616540008,4076.92783250837
9.782235246124374,1749.6442113020514
7.931684855077413,1342.3696338424595
11.84180630648341,4490.609342053655
7.086924827785264,3043.1471959793835
7.865561097345541,5155.20693112442
6.868759102058374,3362.485159182663
8.499836797783319,4016.4146395269454
7.395286182766324,2790.325407162434
11.28378208432106,3760.962602912711
7.675038135836944,3844.823230717023
9.617147448808797,3925.744144977282
10.976510798370676,3494.914466391914
7.923018652954744,3914.4693519501134
7.061783179782433,2504.4669564633064
6.939410332171203,5127.58637675137
8.118218280697032,3562.886665982977
8.189016549476088,4346.035705503462
9.69768990961851,5810.071824153135
7.346375147974815,3785.74193468117
9.90441106339564,6312.9529453602845
6.405912153003442,2434.186954334409
8.294342172997709,1479.981545887037
8.287528001714033,5557.065867351301
7.663514534262633,1104.7599895524174
10.500518999022152,5894.174450994807
9.221198663496091,2843.929690002449
8.219600881683478,4204.431798818756
10.702213873666865,3367.087933725305
6.478314231639317,2758.136380043928
12.431458174677608,4848.983973726757
7.1795271862451004,2644.3239547182543
8.063379017997919,3348.914555933196
8.28712537876436,3839.682281385358
9.580632096524058,2467.059948003984
8.600102786138653,1236.9125442854886
6.055977332407222,5868.199214033304
8.28179377650188,2123.3307829249434
9.460201935379366,2944.7052830965613
7.730822168213375,4086.564922510373
8.904470076277926,1236.4920310371217
7.605012115365937,2203.298269765708
7.900141785019246,2242.9010708714964
7.384268257787621,2976.345607665452
9.293774331134758,2272.331181046973
11.60051210735136,4828.744599623171
7.30676886572005,4165.808696028897
9.050585209552782,2500.315969941594
8.707314336405636,4574.99517557822
8.723857045341706,5258.3726816026565
8.174621595361153,3270.529189816006
10.024150581837524,2434.5966870970765
9.976441157733113,1786.5048007083049
12.946431242840182,4163.551036313568
8.803543464068701,5599.091023144334
8.319533050854536,5274.488011403746
5.36276071674245,2588.3768914809834
8.029235731669095,4984.429703094995
7.751171251940067,2905.0417548316573
8.082566372138862,3032.276959379162
7.633294555314956,1435.250251714145
12.101343456275874,5350.084099674365
8.96856112163362,1416.433288731004
8.187085734408871,4316.491897663433
10.368634827191713,3159.514622200561
9.907694107861598,2857.256750136862
7.829818379922157,4187.695951252252
7.031629432286003,1942.731746497484
8.68829868347227,4363.1648051243
11.74122960068575,4102.243463528355
7.161526849282808,3192.489464462401
10.105068916502445,2960.379801999077
8.046446463066893,1821.6106586686767
7.06301375449098,3525.110567871369
9.39175110175957,4273.646766912285
8.617240414283625,5005.150621529395
9.444249928645432,4166.827593997135
5.733976039991673,2466.037967760853
8.805817272542962,1392.4133414491428
8.687291336810182,4794.484188827246
10.207439762842522,3751.7426100040575
7.96909290519577,3733.3803090074
9.25816572054531,2463.1960026471934
11.994097740541992,4941.75256753342
9.126744962282533,2959.1602158750347
9.404951933815681,4176.901486798269
9.335318912040423,1970.7023382414168
11.483905928017865,3607.59350893063
10.331424060353719,3980.372097176493
6.774085844064124,2005.871285241926
7.317276267842874,3473.3885679187806
6.68430849436116,2801.278027465041
7.777594439037373,3180.064792589384
6.835548445482379,5955.268136243457
7.558626056300699,4029.063675124101
7.8758327450024135,4251.443448339634
12.57661725204813,4376.287514555002
10.480233349783763,2914.4940641390226
9.559881136947284,3007.191003591542
6.670784701326481,3171.015817943025
11.854104392890793,5723.4384249604
6.509676390157287,2869.2253710300465
8.468316087372282,4296.829243576472
7.6445517608099385,3155.162002986955
8.145465570941312,2189.401971175196
10.969210738165032,3764.2748020453705
6.88733926541412,4701.282450358163
6.222550558711289,2338.9285731119826
7.228755582265736,2203.096480877128
8.074870063426724,3525.529953768866
8.651669467089821,4041.3365993475
10.97640134885825,4137.11279849873
10.19560399886941,7140.324224398464
8.443560217223135,1888.5507874313764
9.614483983623616,3978.142203617335
9.244002839130896,1615.7314115125334
12.247632705807877,5713.4417634892
8.080701080809916,3086.749538023775
7.773952844846948,4385.364117998522
8.49252026343187,4377.644339969802
12.172178529429363,5378.628361660634
10.014429566103622,1931.0782440644648
10.386236357853186,3555.0888770035867
6.923212868719155,2288.560613092506
10.5890103338417,5310.097974352306
8.977822684977838,1581.78916347634
7.14871685973249,2354.727117399696
10.234920624859793,5918.104208776785
8.875770525759295,1796.579736764528
7.356134816204718,2802.223139718544
8.286105775395788,3295.4554934628763
9.020007017779985,3722.339124487471
9.263587730510576,2138.2240765651104
6.98000490466794,2601.928364168456
7.445320583925072,6323.573096570325
8.33978647719668,4338.226220740814
6.306411923139732,2040.3741533227096
9.54624350854926,4471.393377297148
7.588455626217845,3329.7790955631845
7.7063998055961465,5336.830195138055
7.826559857801403,3443.4292234999743
11.94683878429922,5468.090696668703
7.768716288816484,4121.935428767277
7.954887330297174,3476.709266023497
9.013678354178898,4348.132331540891
8.090602873199652,2421.5381742493128
6.968970857357764,5836.328468882115
9.241185630950415,4447.062698665194
6.5080909847726955,3102.841731317086
7.816650707262594,2468.074948640741
9.463074772738462,2826.4073615878106
7.560143785484032,4030.121512328451
9.642323758109292,2233.316892300849
10.25477293936734,4488.992329483356
7.395725651909804,1799.1312460844028
10.6110968639731,3344.532240136754
8.399256719371888,3171.728825790159
6.463328701345385,1732.4346918845558
7.552891643395285,1385.2972817249608
11.005042288235456,5776.512629351454
9.339687085059978,3544.538988758148
7.760008346128953,2112.146559783313
7.168755057281583,5145.180783131548
11.535218503137378,5097.243335181243
10.827303598114554,5426.0752291613
9.256571885784876,4894.706522457524
10.598831913051649,3861.0471569373294
10.627327575955395,2698.784413288972
7.578410519384276,3013.629550984904
7.604963980403969,6382.177927898954
9.958213799863543,2403.0838435498385
7.222529463545516,2482.1997869676475
7.312227295849232,4276.496145311158
7.2542576796495615,1454.506432689
8.824416892841787,2714.933118758521
9.565688734366649,4914.307897645444
10.35918242049118,3126.3134159404417
7.1088627688489865,1619.3065509972791
