sal_5_lc1vs0_iate,school
-15937.822211161463,10.0
-607.8791752062425,12.0
-15400.345359607194,9.0
-3285.0358730861008,12.0
-4761.178615956944,8.0
-6325.923551056334,9.0
-206.7304207981033,12.0
363.5642377079348,12.0
-11260.855429756597,12.0
-8150.214017385893,9.0
-17867.236586939463,10.0
-3513.256866762913,12.0
-9989.511869159283,12.0
-13382.944965331519,10.0
-21389.724762206322,10.0
-11758.275605579605,12.0
-19100.263322655494,8.0
-6242.6927389339435,8.0
-10874.925238689524,12.0
-4129.833897468074,10.0
-2596.7614304278704,12.0
-1086.7598052277945,12.0
-2887.4026447166516,12.0
-6424.322779887734,12.0
-7835.831431785344,12.0
-2423.0265647891483,10.0
-2090.327217969132,12.0
-1650.8826955134682,10.0
-11588.97676852504,10.0
-14319.735197210257,9.0
-1184.8228576933543,12.0
-10630.152127146837,10.0
-3438.786554015467,10.0
-4041.42137671212,10.0
-6687.02383169196,8.0
-14454.607006213711,9.0
-4734.885674987724,9.0
-17955.702257149896,9.0
-3712.3005452574143,12.0
-3253.506274047708,10.0
-13063.243422531772,10.0
-10105.650529150811,12.0
-2646.1694418109146,12.0
-945.998726484695,12.0
-3216.597459158531,10.0
-11214.495457371584,9.0
562.0227214579609,12.0
-4660.33154691372,9.0
-10652.437305047632,10.0
-14640.104054043743,9.0
-3278.789836188758,12.0
-3593.1129255839314,10.0
-1378.353035254715,10.0
-5383.3235308045205,10.0
-16577.660370664566,8.0
-6035.086094474353,9.0
-13306.992942208668,10.0
1282.0930186860023,12.0
-895.4255482932276,10.0
-9861.096318188434,10.0
-14449.518073712647,10.0
-359.490316730371,12.0
-4370.206142251963,9.0
-2754.691480296249,12.0
-5107.445476411392,8.0
-3976.125604953261,9.0
-15403.609459958532,10.0
-5156.614720654046,9.0
-4833.287929346809,12.0
-15437.340573491341,10.0
-16318.471846804152,9.0
-3409.260414836453,12.0
-4739.117269303188,10.0
-4042.8177896948737,10.0
-5205.5897897801115,9.0
-4121.094435166221,10.0
-6533.300609403781,12.0
-3292.025134088034,10.0
-6064.273024828792,10.0
-14099.482965617864,9.0
-3393.597639191945,10.0
-9504.931781505566,10.0
-13062.81157466616,9.0
-4747.6442926940645,12.0
-1592.0873906145646,10.0
-15913.178206146846,9.0
-19436.659771559407,10.0
-16837.368662845627,10.0
-6276.741810780377,10.0
-8180.637889668757,8.0
-11457.880855054631,10.0
-781.4556816971699,12.0
-2667.8126593894813,10.0
-13104.771248879924,8.0
-10665.173419655195,10.0
-14296.561815424193,8.0
-9758.488127115179,12.0
-2750.906093148442,10.0
-6469.244519392494,10.0
-5441.509169176772,9.0
-13599.701356621512,9.0
-4136.13600177582,10.0
-11604.125718343526,10.0
-4304.24579376874,10.0
-4330.072568825493,10.0
-3490.7351071552207,10.0
-2075.383224121328,10.0
-3254.26674599163,8.0
-11112.708143403128,12.0
-6296.898415198477,8.0
-10192.005783543897,10.0
-17727.51690545312,8.0
-5012.679561102739,10.0
-5851.130895425836,8.0
-4035.6571233417944,10.0
-14816.06670676965,10.0
-3541.814156349754,12.0
-6427.332189568377,10.0
-3233.1390493057406,10.0
-3411.4342215337874,10.0
-17123.447583290104,10.0
-1172.1130016023235,12.0
552.2860575975574,12.0
-5655.806847844576,10.0
-10581.430701767214,10.0
-8830.358392823542,10.0
-14815.27737180389,10.0
-2398.123678342723,10.0
-6263.18017822456,10.0
-12975.890850990038,9.0
-5679.533639377378,12.0
-2349.9636917536445,10.0
-10436.331630234665,10.0
-4508.205293029222,9.0
-4692.289544992702,9.0
-5379.5399472282825,9.0
-4057.6713351638728,10.0
-2892.459052176204,10.0
-12588.963599358947,10.0
-11477.6680872867,8.0
-5311.800841091535,9.0
-3779.1363941453064,10.0
-2806.506942162654,10.0
-16195.484778475562,8.0
-11373.35998303537,12.0
-1552.343685283191,10.0
-22425.572008234296,10.0
-14567.809379868384,10.0
-1311.870356166084,12.0
-15282.50631259432,8.0
-1369.3983653871383,12.0
-5200.175723133263,12.0
-16920.956385632708,10.0
-5195.482995055706,8.0
-2495.3884848211383,10.0
-3843.6985231587496,10.0
-3196.9643544153682,9.0
-4406.749802497816,12.0
-3755.8618457899756,10.0
-6787.836274856381,9.0
-2823.9671317876036,10.0
-1071.9738005093295,10.0
-3946.8561827103895,9.0
-3561.856569843167,9.0
-19537.889521173176,9.0
-18287.872415728132,10.0
-9172.138593969526,12.0
-983.8322342154661,12.0
-10880.117642593063,9.0
-6863.830262644018,8.0
-10002.905273157896,9.0
-6626.758999035115,9.0
-3499.2754850904985,9.0
-2129.106333199692,10.0
-5558.888108277298,9.0
-7645.630418935092,12.0
-6183.445242883212,9.0
-1625.5582936830579,10.0
-1049.8327045402775,10.0
-7268.85190361444,8.0
-4387.6096241314335,10.0
-3615.212480579178,12.0
-3117.165411001015,10.0
-4759.65459342434,10.0
-5105.360680644504,10.0
-6483.034945865302,9.0
-15511.265692825189,9.0
-4281.723713055421,10.0
-14549.537150474842,9.0
-1316.1856850565164,12.0
-5031.032716930509,12.0
-17982.015222138445,10.0
-13980.842755809856,10.0
-13379.73236244552,8.0
-2581.0223057108506,10.0
-3236.2269517419863,12.0
-1592.9261180726244,12.0
-8706.879548445624,9.0
411.3035550626955,10.0
-4398.459651460804,9.0
-3788.233167604034,12.0
-4357.739640313481,9.0
-3382.6588118979016,12.0
-4631.249696172423,10.0
-2666.4213760754956,10.0
-868.0538595247272,9.0
-2756.274967546273,10.0
-3761.4519807091247,12.0
-4704.313363187632,9.0
-5573.662744476156,12.0
-15299.993362856301,9.0
-4582.087389601816,10.0
-22302.888066415308,10.0
-17776.650063005844,8.0
-10060.746262490724,10.0
-12725.395549141624,8.0
-4631.189744462416,10.0
-242.91499332771127,12.0
-2459.093374788519,12.0
-4504.3578193655,8.0
-2738.498807783721,9.0
-11276.967579239126,10.0
-4029.4669165095047,8.0
-18352.9344824133,10.0
-11886.565628567421,8.0
-6510.221335148532,10.0
-2730.4155463201378,10.0
-4188.072299746702,12.0
-14221.840087814331,10.0
-8820.291722706255,10.0
-14257.627534332754,10.0
-4219.815360165614,10.0
-4139.300882773805,10.0
-1879.038305978651,10.0
-3177.0103660553377,10.0
-13208.962545099059,9.0
-3481.4877267371558,10.0
-3880.610173101615,8.0
-8759.46367740449,12.0
-18167.040084612872,10.0
-10209.116247998272,10.0
139.92165081726125,12.0
-5034.189452390947,10.0
-14337.578107879539,10.0
-4276.34538805985,10.0
212.56043389047773,9.0
-1623.877570556926,12.0
-3331.1761138971397,12.0
-2829.5621336131153,12.0
-2182.551086665523,10.0
-8675.517398629148,12.0
-4774.478016998197,10.0
-3562.56948170372,10.0
-19406.355281302574,10.0
-3170.8883755721217,9.0
-3013.5270472589737,9.0
-4191.494046471986,9.0
-10039.088807012196,10.0
-3609.1263077759745,8.0
-6658.6128537952845,8.0
-6184.394471042637,10.0
-5525.849117995234,10.0
-5286.661901685646,10.0
-17545.762810910324,10.0
-13037.618623982598,8.0
-3860.4502029110095,8.0
-1947.7710764075528,10.0
-3821.880679850433,12.0
-4033.8220532966543,10.0
-2928.2955697845646,10.0
-12433.266373517214,10.0
-9397.956995372515,10.0
1329.652604046445,12.0
-18583.520116861873,10.0
-22620.258568495963,10.0
-13504.772645492658,10.0
-5136.672927308755,10.0
-2448.6651647528406,10.0
-10814.551198376621,10.0
-11563.849677336304,10.0
-13060.945562237672,10.0
-5721.599430379803,9.0
-9386.78434562233,12.0
-17544.200546322492,10.0
-13247.415904353094,9.0
-13797.581222011999,12.0
-2208.624036490457,8.0
-3637.4443056841264,10.0
-553.1229805140683,12.0
-4513.792475264114,9.0
-5909.555913120659,10.0
-18696.089564395752,10.0
-18933.843994521678,8.0
-17004.297532821718,9.0
-7725.481241581535,9.0
-5157.1223096719405,9.0
-3165.7723002106904,9.0
-15800.69760466756,10.0
-3369.972266978859,8.0
-11663.431137685626,10.0
-11775.614176206078,8.0
-3254.1526323380986,12.0
-7032.372958798274,10.0
-10656.604333649417,10.0
-1820.2669118055019,12.0
-10854.73928530811,10.0
-4579.116258158923,10.0
-6975.1004677524925,10.0
-3764.421246499882,10.0
-18196.281326892415,8.0
-24085.266647522694,10.0
-9975.969356578189,10.0
-13946.125253157246,9.0
-3594.5306086659652,9.0
-3412.4354031792573,10.0
-1920.5432281545,10.0
-22661.612337133127,10.0
-16103.645303283321,12.0
-15938.772514512933,9.0
-4347.232016803641,10.0
-3733.870463210181,10.0
-8859.263512754409,9.0
-12141.727040193193,10.0
-6300.306818573049,10.0
-2648.493282123011,10.0
-10679.973996979468,10.0
-9239.723322677459,12.0
-16791.3577309797,10.0
-22823.861873290814,10.0
-13186.479538793643,8.0
-8802.229874882709,12.0
-7658.6706361595025,8.0
-6595.531431654075,10.0
-17268.572144515747,10.0
-12081.537860521004,10.0
-5973.706924229024,12.0
-7849.550064056886,12.0
-1968.1350334331976,10.0
-13469.940209967612,9.0
-15456.655201304384,10.0
-7967.2248625926195,8.0
-2962.009252732323,12.0
-6754.9902278820355,10.0
-1791.4732319485477,12.0
-3412.801235562026,9.0
-4828.371992756993,10.0
-18923.457471971153,9.0
-2197.7704705457645,10.0
-6953.750272397329,8.0
-5349.394503927038,9.0
-5605.345846495332,8.0
-14435.722398005157,10.0
-5733.062566572705,10.0
-4474.810546303839,10.0
-10334.7029248391,12.0
-1510.8712845631435,10.0
-12790.326730939018,12.0
-3272.347618907457,10.0
-10607.710860100691,10.0
-11014.8086659039,9.0
1062.6312146634955,12.0
-3386.656051770235,12.0
-3887.464394638002,10.0
-11605.913614369238,10.0
-11230.321668238492,10.0
-15231.047896294142,10.0
-4294.286561960116,10.0
-22841.282784536746,10.0
-8799.704315900697,12.0
-6589.270323783978,12.0
-2220.1522977111927,12.0
-4012.978556841221,10.0
-12037.34832430241,9.0
-541.9320676220559,12.0
-9823.853409140462,10.0
-3742.971856017479,10.0
-10244.74608242853,10.0
-2946.6048172752194,12.0
-4300.599248881783,9.0
-18862.660450710566,9.0
-20111.281595349363,10.0
-7659.74291448884,10.0
-11633.53135448787,10.0
-1236.0082041162368,12.0
-10723.859304105903,12.0
-2639.021388416644,12.0
-1753.7876622637991,10.0
-769.3973450076228,12.0
-14168.407562569104,8.0
-985.1938808970426,12.0
-13521.259631678962,12.0
-12590.699957955912,9.0
-10968.64253664299,10.0
-2881.96372317418,12.0
-5759.30916353228,10.0
-12396.874285135907,9.0
-13617.682771088192,10.0
-3995.3758304946996,10.0
-8409.140694446804,10.0
-6755.284739920196,9.0
-12019.315630687384,10.0
-2483.8955007021377,10.0
-3269.4010388333627,10.0
-4248.954550977804,10.0
-5760.401399118893,10.0
-2345.7831647803832,12.0
-18513.012611369635,9.0
-1492.247739333714,12.0
-4493.513663355188,10.0
-294.93957897621294,12.0
-17380.24638170394,9.0
-18135.18217787866,10.0
-14811.489816042671,8.0
-13819.379522328945,10.0
-5535.281206343433,10.0
-4201.753161352461,9.0
-1891.9331828479887,12.0
-5277.7586204146555,10.0
-5412.2997461962,8.0
-15386.483520029155,9.0
-1755.061237198961,12.0
-3592.979483315281,9.0
-3583.9483099002555,10.0
-7243.331070170042,8.0
-2452.159576095991,10.0
-3843.9333305874943,9.0
-7348.660407796833,10.0
-5398.645484275548,10.0
-2525.525129067789,12.0
-2247.8010778164453,10.0
-12895.082777509298,9.0
-4045.677161796451,10.0
-13597.61014819447,8.0
-5402.205099918814,9.0
-2241.454983608095,12.0
-9495.721971191884,12.0
-6606.624004204767,9.0
-4433.764933357352,9.0
-1650.322878215452,9.0
-3246.080655817799,9.0
-9967.714714783544,10.0
-2776.294845180248,10.0
-3184.4264581222797,9.0
-16748.47421121707,10.0
-3195.5276491340483,12.0
-2652.994463093077,10.0
-2351.0979469668746,10.0
-2293.996997431591,10.0
-3776.6209578819858,10.0
-7538.546664218298,12.0
-6192.440476614371,10.0
-3545.857790946495,12.0
-4738.635827723545,8.0
-10186.836961570372,12.0
-5324.374228150759,9.0
-1481.034700535547,12.0
-4005.8241024169292,10.0
-5715.004280258077,9.0
-3859.2860321283833,9.0
-1993.20825922093,10.0
-2430.8657919129328,9.0
-12389.17729459778,10.0
-19719.642243777926,8.0
-12766.935049123338,9.0
-13581.434260638425,10.0
-11010.57551958695,9.0
-3762.1648396423525,9.0
-19361.085006410198,10.0
-12052.565239925161,10.0
-8055.876455009159,12.0
-16691.868993148393,8.0
-3757.2080744290943,10.0
-14724.393009067593,9.0
-17650.27822529831,10.0
-8161.274725015795,10.0
-3868.150931547079,10.0
-2860.225689170931,10.0
-1264.0581286288216,12.0
-3292.8326243829515,10.0
-3993.2293870384838,10.0
-4490.3469748605075,10.0
-11054.164837765005,9.0
-5057.371420649317,10.0
-2449.5645227505674,12.0
-17199.482490247243,10.0
-2991.025808759452,12.0
-4669.2103827874735,12.0
-16927.361801831797,9.0
-5843.014669428848,10.0
-3690.5087075217198,9.0
-7315.478532403151,12.0
-6714.64252193057,8.0
-19358.468273959777,9.0
-5603.000253455301,8.0
-10955.653931442166,10.0
-18097.35258476755,9.0
-10401.246479376765,9.0
-1960.0152117439502,10.0
-2795.1685935445166,10.0
-2233.233310522226,10.0
-10868.800457349385,10.0
-13142.904644023049,12.0
-6454.702169406894,10.0
-2630.7719122794097,9.0
-4264.490825240417,10.0
-16455.66382051996,9.0
-2492.2814742157075,10.0
-3110.3364743664642,10.0
-11223.913414780862,10.0
-3738.894932654524,10.0
-18109.55902748087,10.0
579.8158802876787,10.0
-15250.272942428674,10.0
-8101.931869487566,12.0
-2445.1763927080283,10.0
-4465.167035904513,10.0
-3745.7132523610544,10.0
-11482.557095433418,8.0
-11516.241555415801,10.0
-4512.883957506433,12.0
-1405.3459305162214,12.0
-1576.246431617641,12.0
-10495.713420195832,12.0
-2943.58440210389,10.0
-15642.173384855016,10.0
-13241.856527234784,10.0
-10198.526927357783,10.0
-3574.5137673055333,12.0
-6827.477291915507,8.0
-7961.984160896089,12.0
-10126.717990596379,10.0
-2632.689583124876,10.0
-3943.175366577927,10.0
-4390.746173091369,10.0
-15269.719266527369,9.0
-12962.048556834814,8.0
-3654.379012309295,12.0
-21156.335599943508,10.0
-2423.4445940935634,12.0
-3400.7851779743132,9.0
-2371.259333632661,10.0
-3738.5450498287,10.0
-2203.3220438418302,12.0
-4479.20440926819,10.0
-15167.528002737048,10.0
-10643.472373671844,10.0
-19227.588470580304,8.0
-14799.172145328896,12.0
-3755.910929113241,10.0
-17922.858419944914,9.0
-6181.172194688582,8.0
-2860.50726172546,10.0
-4101.843313789839,8.0
-3913.1207266700967,8.0
-16264.234775985627,8.0
-857.4354653351766,12.0
-10233.809784437206,9.0
-1377.4099587296441,10.0
-1478.9249298973627,12.0
-3080.4100883186657,10.0
-19027.076364969653,9.0
-7802.115792299734,12.0
-6135.640984387467,8.0
-10203.576918896953,12.0
-7444.087259055193,9.0
-10427.682298590596,9.0
-2551.486464777772,10.0
-13962.708184571635,9.0
-3630.949347583431,9.0
-15977.527377983737,9.0
-6014.371213921773,10.0
-9853.729247368325,10.0
-787.1823843000893,12.0
-5677.241449137915,9.0
-4929.939538248952,9.0
-1317.8620047305612,12.0
-3844.514582813651,12.0
-1473.985771336655,10.0
-9565.258531096239,10.0
-22888.13284591277,9.0
-2476.8910002475827,12.0
-3077.7652559311355,9.0
-10757.45419300424,12.0
-11742.980529328406,9.0
-6190.859023948769,8.0
-2481.1058327355904,10.0
-4168.830763570231,9.0
-4490.3833111778795,10.0
-3276.267805755006,9.0
-18483.07218581131,10.0
-14854.461592243995,9.0
-2883.446412209014,10.0
-6377.894820712799,9.0
-79.27416824428656,12.0
-5587.330296406262,9.0
-4954.6475659019325,10.0
-4970.11403225349,9.0
-664.0492887419277,12.0
-6324.459840633715,8.0
-1470.390063170431,12.0
-3849.804248007332,10.0
-5887.265894279721,12.0
-2329.783024485874,12.0
-4551.45137894025,8.0
-13667.322616121692,12.0
-15814.438695545708,9.0
-4507.00878329735,9.0
-3660.0138294931457,10.0
-3216.207971950964,9.0
-7186.355802616832,10.0
-9511.760592975406,9.0
-17350.617094777564,10.0
-2715.7545071462755,10.0
-5851.947190368302,9.0
-3173.6235619889294,10.0
-2758.592920998881,12.0
-20519.205811774176,8.0
-15000.62806509958,10.0
-15996.780834962672,8.0
-12210.683055089416,10.0
-6474.691890358332,10.0
-11853.347807905695,12.0
-1707.1623004620633,12.0
-13076.80879084099,8.0
-14508.530472821622,10.0
-9315.622322192043,10.0
-3420.2335676136518,10.0
-18122.030294775755,9.0
-16100.887605421249,10.0
-2377.76619420723,10.0
-20999.691260721305,10.0
-17689.734203261676,10.0
-17305.48951907469,9.0
-2574.822481380237,12.0
-12958.905616452996,10.0
-17599.01842780851,10.0
-5633.042892020727,12.0
-6712.68950320907,10.0
-16884.738406858236,10.0
-7996.875601155021,12.0
-4906.1753400324615,9.0
-10183.531054071153,12.0
-2708.31070571466,10.0
-4090.266316957368,10.0
-2896.919177488162,10.0
-12978.694238592525,12.0
-13259.67680178814,12.0
-4054.29235849175,9.0
-624.066114577472,12.0
-8458.930668770165,12.0
-12038.068459380314,10.0
-5643.336072980343,9.0
-17225.056357145095,10.0
-1152.0123407439787,12.0
-15019.42895169032,9.0
-14543.275187073285,10.0
-3979.8459553914436,10.0
-3895.323249864423,10.0
-12182.342200366005,10.0
-3886.976804821592,10.0
-2223.1470193575115,12.0
-11267.125630904293,10.0
-3981.891557442739,9.0
-11276.653765600404,10.0
-1724.377841324742,12.0
-9252.892874945279,10.0
-6684.553286026654,10.0
-2307.330972211616,10.0
-2050.853312794705,10.0
-3780.95761289073,10.0
-3631.9689937164962,10.0
-4886.813367025896,8.0
-16221.678359268431,10.0
-10740.526462293079,10.0
-22268.38812915623,10.0
-10222.053646572109,10.0
-16902.848513353645,10.0
-16689.022534471682,10.0
-3273.63665193546,10.0
-5946.285806114796,12.0
-3627.670664141722,10.0
-3737.5302787580476,10.0
-4447.539683616047,9.0
-2911.828682859975,8.0
-6671.510957755452,9.0
-7569.261345891076,12.0
-2513.132192171888,10.0
-12302.663758253928,10.0
-7577.144307976975,8.0
-1453.1654302397,12.0
-17004.186534114724,10.0
-2779.614213297644,10.0
-16073.36069869959,10.0
-13036.521448558551,12.0
-7659.885289178892,8.0
-4634.317592002062,9.0
-2712.238261555023,9.0
-19577.521252174432,9.0
-3288.3691064413324,10.0
-5280.28762153949,10.0
-4688.873960163917,10.0
-1487.7801348668909,12.0
-1852.9129803078017,10.0
-398.64107144562877,12.0
-11975.028031263693,10.0
-6127.567517563588,9.0
-4786.14751095035,10.0
-12016.423706902566,8.0
-11925.949251789818,10.0
-3245.3055140893885,10.0
-11850.580665486197,9.0
-2923.607767894455,10.0
-5360.969511716348,10.0
-2921.1116758991666,10.0
-2978.595089613633,9.0
-19358.136115125257,10.0
-4177.766757650357,12.0
-10938.316736140638,10.0
-6936.723442224213,9.0
-4346.239964119066,9.0
-4526.271240295962,9.0
-2888.2111018537053,10.0
-4595.016346629132,10.0
-12717.22939232424,10.0
-6534.63145219055,8.0
-19830.591797920577,9.0
-2820.874358316273,8.0
-16891.137007357585,10.0
-5591.5288650682605,10.0
-5218.463723390245,8.0
-4297.629707633219,10.0
-15379.695100310426,10.0
-1567.7040985973217,12.0
-16566.00875946535,10.0
-3691.6685478916297,9.0
-6658.229582896785,12.0
-2438.1879736952665,12.0
-2788.236078225753,10.0
-2574.7476102746186,12.0
-3718.935971245457,10.0
-12497.271092977258,9.0
-4796.6409326723315,8.0
-3208.6655426234433,9.0
-2052.026927443425,10.0
-3634.7892034128545,10.0
-3354.460614154872,12.0
-19175.56671273096,8.0
-3532.5001479722705,10.0
-21373.556015687118,9.0
-5009.764669654254,10.0
-6462.105784255167,9.0
-3771.930763107912,9.0
-669.681671385224,10.0
-2839.484136306063,12.0
-1040.9798471040504,10.0
-13659.711340893238,10.0
-15012.743369254567,10.0
-4975.462316178082,8.0
-9716.300734107415,10.0
-6708.582185150228,9.0
-12828.905847919847,12.0
-3450.907027527348,10.0
-2462.1509537204474,12.0
-3460.585047766599,10.0
-4965.707034781954,9.0
-16544.042872383816,10.0
-3978.284196236917,10.0
-9799.372923960374,12.0
-12768.746009800194,10.0
-4932.433045674066,9.0
-2606.9746362741516,12.0
-2076.45796429666,12.0
-2921.191166047226,10.0
-5775.830963952376,9.0
-17214.168099541504,10.0
-20785.981868333693,10.0
-2108.4213198838097,12.0
-3006.805814000666,10.0
-5538.972119971929,10.0
-15271.413898390285,10.0
-13697.143429152913,8.0
-3349.5278462443785,10.0
-5934.313492641392,8.0
-4028.100169578549,10.0
-6341.705179683744,9.0
-4470.232574416354,12.0
-3923.5775225776633,10.0
-4339.26166256185,9.0
-2759.3251046788173,12.0
-8831.649229559349,12.0
-10138.037770961306,10.0
-10465.24718213814,10.0
-14279.165541873934,10.0
-10806.892268572645,10.0
-7724.329297441163,12.0
-4762.528616191194,9.0
-1437.1031434924807,10.0
-13703.09983552956,10.0
-15504.356166998277,8.0
-4264.432546139045,10.0
-3883.2542222447837,10.0
-2845.508709338542,12.0
-6055.931118818822,9.0
-10965.36353817772,9.0
-2636.5224808205876,10.0
-7374.322584005469,12.0
-11140.405763941508,9.0
-9624.384824025412,9.0
-14324.27978742334,10.0
-4298.539969740532,10.0
-18734.51650543066,10.0
-6971.107988299063,9.0
